onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.0	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png	n/a	n/a	n/a
39.6	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h006.png	n/a	n/a	n/a
72.5	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png	n/a	n/a	n/a
105.29	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png	n/a	n/a	n/a
129.4	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png	n/a	n/a	n/a
167.89	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
200.5	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a
237.0	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a
268.49	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a
296.39	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png	n/a	n/a	n/a
330.69	1.0	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png	n/a	n/a	n/a
371.99	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png	n/a	n/a	n/a
7.22	1.95	expectrating	1	high_cue	n/a	13.98	Moderate	13.98	Moderate	0.87	1.08	h025.png	n/a	n/a	n/a
42.8	1.75	expectrating	2	high_cue	n/a	8.07	Weak	8.07	Weak	0.07	1.68	h006.png	n/a	n/a	n/a
74.51	1.89	expectrating	3	high_cue	n/a	4.15	Weak	4.15	Weak	0.45	1.44	h035.png	n/a	n/a	n/a
107.29	1.77	expectrating	4	low_cue	n/a	1.16	Barely detectable	1.16	Barely detectable	0.63	1.14	l018.png	n/a	n/a	n/a
133.31	1.35	expectrating	5	high_cue	n/a	0.0		0.0		0.48	0.87	h013.png	n/a	n/a	n/a
171.1	1.52	expectrating	6	low_cue	n/a	0.0		0.0		0.35	1.17	l056.png	n/a	n/a	n/a
202.5	2.82	expectrating	7	high_cue	n/a	3.53	Weak	3.53	Weak	0.52	2.3	h026.png	n/a	n/a	n/a
240.2	1.61	expectrating	8	high_cue	n/a	0.69	No sensation	0.69	No sensation	0.6	1.01	h047.png	n/a	n/a	n/a
271.69	1.52	expectrating	9	low_cue	n/a	0.7	No sensation	0.7	No sensation	0.4	1.12	l004.png	n/a	n/a	n/a
298.29	1.52	expectrating	10	low_cue	n/a	0.0		0.0		0.53	0.99	l047.png	n/a	n/a	n/a
332.4	1.54	expectrating	11	low_cue	n/a	0.0		0.0		0.3	1.24	l008.png	n/a	n/a	n/a
373.6	1.68	expectrating	12	low_cue	n/a	0.0		0.0		0.43	1.25	l022.png	n/a	n/a	n/a
19.21	6.99	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50_R.jpg	diff	diff	True
50.5	6.99	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	9_50_R.jpg	diff	diff	True
82.2	6.99	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_100.jpg	same	same	True
115.0	7.0	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_100_R.jpg	diff	diff	True
150.9	7.0	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_150.jpg	same	same	True
182.29	7.0	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_150.jpg	same	same	True
214.89	7.0	stimulus	7	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	17_150_R.jpg	diff	same	False
251.4	6.99	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_100.jpg	same	same	True
280.7	7.0	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50.jpg	same	same	True
308.69	7.0	stimulus	10	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	45_150_R.jpg	diff	diff	True
341.99	7.0	stimulus	11	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	23_50_R.jpg	diff	diff	True
383.19	7.0	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_100_R.jpg	diff	diff	True
27.4	3.3	outcomerating	1	high_cue	low_stim	0.0		0.0		1.02	2.29	task-cognitive_scale.png	n/a	n/a	n/a
61.79	2.07	outcomerating	2	high_cue	low_stim	0.0		0.0		0.85	1.22	task-cognitive_scale.png	n/a	n/a	n/a
93.11	2.15	outcomerating	3	high_cue	med_stim	1.41	Barely detectable	1.41	Barely detectable	0.57	1.58	task-cognitive_scale.png	n/a	n/a	n/a
123.2	2.17	outcomerating	4	low_cue	med_stim	1.19	Barely detectable	1.19	Barely detectable	0.63	1.53	task-cognitive_scale.png	n/a	n/a	n/a
163.1	3.02	outcomerating	5	high_cue	high_stim	3.0	Barely detectable	3.0	Barely detectable	0.73	2.29	task-cognitive_scale.png	n/a	n/a	n/a
191.1	1.68	outcomerating	6	low_cue	high_stim	0.7	No sensation	0.7	No sensation	0.58	1.09	task-cognitive_scale.png	n/a	n/a	n/a
226.69	2.92	outcomerating	7	high_cue	high_stim	0.0		0.0		1.4	1.52	task-cognitive_scale.png	n/a	n/a	n/a
262.69	1.55	outcomerating	8	high_cue	med_stim	0.0		0.0		0.47	1.08	task-cognitive_scale.png	n/a	n/a	n/a
288.9	1.76	outcomerating	9	low_cue	low_stim	0.0		0.0		0.65	1.11	task-cognitive_scale.png	n/a	n/a	n/a
320.0	1.48	outcomerating	10	low_cue	high_stim	0.0		0.0		0.7	0.78	task-cognitive_scale.png	n/a	n/a	n/a
365.8	1.53	outcomerating	11	low_cue	low_stim	0.95	No sensation	0.95	No sensation	0.5	1.03	task-cognitive_scale.png	n/a	n/a	n/a
395.2	1.68	outcomerating	12	low_cue	med_stim	0.0		0.0		0.48	1.2	task-cognitive_scale.png	n/a	n/a	n/a
