onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.7	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h009.png
28.99	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l054.png
59.8	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png
94.9	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png
119.99	0.99	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png
162.39	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png
215.4	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png
251.7	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h054.png
279.99	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h043.png
308.39	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
341.1	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
374.3	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
8.31	1.89	expectrating	1	high_cue	n/a	14.93	Moderate	14.93	Moderate	0.7	1.19	h009.png
31.99	2.57	expectrating	2	low_cue	n/a	16.32	Moderate	16.32	Moderate	0.5	2.07	l054.png
62.2	1.74	expectrating	3	low_cue	n/a	0.7	No sensation	0.7	No sensation	0.53	1.2	l017.png
97.3	3.51	expectrating	4	high_cue	n/a	22.8	Moderate	22.8	Moderate	0.95	2.56	h056.png
122.99	2.38	expectrating	5	low_cue	n/a	4.61	Weak	4.61	Weak	0.63	1.75	l014.png
165.4	2.15	expectrating	6	high_cue	n/a	36.04	Strong	36.04	Strong	0.63	1.52	h049.png
217.6	1.92	expectrating	7	low_cue	n/a	0.0		0.0		0.63	1.28	l021.png
254.3	1.9	expectrating	8	high_cue	n/a	18.51	Moderate	18.51	Moderate	0.33	1.57	h054.png
281.89	3.02	expectrating	9	high_cue	n/a	24.41	Moderate	24.41	Moderate	0.55	2.47	h043.png
311.4	1.9	expectrating	10	low_cue	n/a	0.0		0.0		0.63	1.27	l044.png
343.0	2.43	expectrating	11	high_cue	n/a	17.56	Moderate	17.56	Moderate	1.13	1.3	h015.png
376.2	2.34	expectrating	12	low_cue	n/a	1.87	Barely detectable	1.87	Barely detectable	0.72	1.62	l031.png
14.89	7.0	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aiaff_H.mp4
43.88	7.01	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaaff_H.mp4
69.18	7.01	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aeaff_H.mp4
104.48	7.01	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiaff_H.mp4
140.18	7.0	stimulus	5	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1aaunaff_L.mp4
191.08	7.01	stimulus	6	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
226.98	7.01	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t2aaunaff_M.mp4
260.88	7.0	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
289.88	7.02	stimulus	9	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiunaff_M.mp4
318.98	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t2aaunaff_M.mp4
354.88	7.01	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaunaff_L.mp4
382.98	7.0	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t2afunaff_L.mp4
23.9		outcomerating	1	high_cue	high_stim			40.13	Strong	0.43	3.17	task-vicarious_scale.png
55.2	2.69	outcomerating	2	low_cue	high_stim	29.46	Strong	29.46	Strong	0.55	2.14	task-vicarious_scale.png
81.71	2.37	outcomerating	3	low_cue	high_stim	9.54	Weak	9.54	Weak	0.48	1.88	task-vicarious_scale.png
115.41	2.53	outcomerating	4	high_cue	high_stim	8.75	Weak	8.75	Weak	0.65	1.88	task-vicarious_scale.png
151.51	2.85	outcomerating	5	low_cue	low_stim	3.94	Weak	3.94	Weak	0.47	2.39	task-vicarious_scale.png
207.8	2.08	outcomerating	6	high_cue	low_stim	0.0		0.0		0.58	1.5	task-vicarious_scale.png
240.61	2.65	outcomerating	7	low_cue	med_stim	2.79	Barely detectable	2.79	Barely detectable	0.67	1.99	task-vicarious_scale.png
270.1	2.06	outcomerating	8	high_cue	med_stim	2.61	Barely detectable	2.61	Barely detectable	0.5	1.56	task-vicarious_scale.png
299.3		outcomerating	9	high_cue	med_stim			4.13	Weak	0.67	2.97	task-vicarious_scale.png
331.5	2.12	outcomerating	10	low_cue	med_stim	3.22	Weak	3.22	Weak	0.72	1.4	task-vicarious_scale.png
364.71	3.61	outcomerating	11	high_cue	low_stim	2.76	Barely detectable	2.76	Barely detectable	0.7	2.91	task-vicarious_scale.png
395.01	3.07	outcomerating	12	low_cue	low_stim	11.31	Moderate	11.31	Moderate	0.62	2.45	task-vicarious_scale.png
