rating,rt
14.341190099716187,3.78528475761414
45.31785011291504,1.8179075717926
53.70391011238098,1.63430881500244
75.21094012260437,1.7378203868866
85.8144302368164,1.85111618041992
100.40259003639221,2.0512478351593
119.2922101020813,2.58508014678955
145.60103011131287,2.15689396858215
152.70342016220093,1.7345862388610802
179.61254000663757,1.8017296791076696
187.09843015670776,1.63870191574097
204.30431008338928,2.14111566543579
216.49183011054993,2.31814408302307
238.09929013252258,2.88761162757874
247.30248022079468,2.78525447845459
263.0079400539398,2.09468412399292
272.3945400714874,2.01772880554199
298.6037199497223,2.4897279739379905
306.28976011276245,2.21797013282776
329.7980501651764,2.26791858673096
340.30176997184753,1.93754124641418
363.91016006469727,2.20945692062378
378.8988399505615,1.78449845314026
395.0046100616455,1.61840462684631
