onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.68	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h009.png
28.99	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l054.png
59.79	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png
94.88	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png
119.99	0.98	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png
162.39	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png
215.4	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png
251.69	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h054.png
279.99	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h043.png
308.4	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
341.09	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
374.29	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
8.3	2.55	expectrating	1	high_cue	n/a	43.22	Strong	43.22	Strong	0.9	1.65	h009.png
31.99	1.79	expectrating	2	low_cue	n/a	25.74	Moderate	25.74	Moderate	0.57	1.22	l054.png
62.19	3.03	expectrating	3	low_cue	n/a	8.07	Weak	8.07	Weak	2.03	0.99	l017.png
97.29		expectrating	4	high_cue	n/a							h056.png
123.0	2.67	expectrating	5	low_cue	n/a	12.08	Moderate	12.08	Moderate	1.13	1.54	l014.png
165.39	1.69	expectrating	6	high_cue	n/a	78.42	Very Strong	78.42	Very Strong	0.53	1.15	h049.png
217.6	2.07	expectrating	7	low_cue	n/a	6.26	Weak	6.26	Weak	0.6	1.47	l021.png
254.29	1.99	expectrating	8	high_cue	n/a	69.01	Very Strong	69.01	Very Strong	1.12	0.87	h054.png
281.89	3.4	expectrating	9	high_cue	n/a	96.24	Very Strong	96.24	Very Strong	2.05	1.35	h043.png
311.4	3.13	expectrating	10	low_cue	n/a	8.75	Weak	8.75	Weak	0.05	3.08	l044.png
342.99	1.77	expectrating	11	high_cue	n/a	43.54	Strong	43.54	Strong	0.05	1.72	h015.png
376.19	1.59	expectrating	12	low_cue	n/a	8.82	Weak	8.82	Weak	0.15	1.44	l031.png
14.88	7.01	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aiaff_H.mp4
43.88	7.0	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaaff_H.mp4
69.18	7.01	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aeaff_H.mp4
104.48	7.01	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiaff_H.mp4
