onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
4.98	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png
39.59	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png
72.49	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png
105.28	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
129.39	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png
167.89	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png
200.49	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png
236.98	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h019.png
268.48	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png
296.39	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png
330.68	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png
371.98	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png
7.2	1.37	expectrating	1	high_cue	n/a	31.91	Strong	31.91	Strong	0.4	0.97	h048.png
42.79	3.87	expectrating	2	high_cue	n/a	26.36	Moderate	26.36	Moderate	0.35	3.52	h028.png
74.49	1.59	expectrating	3	high_cue	n/a	33.82	Strong	33.82	Strong	0.57	1.02	h016.png
107.28	1.06	expectrating	4	low_cue	n/a	0.0		0.0		0.35	0.71	l031.png
133.29	1.87	expectrating	5	high_cue	n/a	20.99	Moderate	20.99	Moderate	0.32	1.55	h035.png
171.09	1.29	expectrating	6	low_cue	n/a	0.0		0.0		0.4	0.89	l001.png
202.49	3.02	expectrating	7	high_cue	n/a	51.66	Strong	51.66	Strong	0.27	2.76	h023.png
240.18	1.84	expectrating	8	high_cue	n/a	50.73	Strong	50.73	Strong	0.38	1.46	h019.png
271.7	1.83	expectrating	9	low_cue	n/a	12.86	Moderate	12.86	Moderate	0.05	1.78	l050.png
298.29	1.25	expectrating	10	low_cue	n/a	0.94	No sensation	0.94	No sensation	0.32	0.94	l033.png
332.38	1.19	expectrating	11	low_cue	n/a	0.0		0.0		0.63	0.56	l021.png
373.58	0.96	expectrating	12	low_cue	n/a	0.0		0.0		0.13	0.83	l018.png
19.18	7.01	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1afunaff_L.mp4
50.47	7.01	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aeaff_L.mp4
82.17	7.0	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
114.97	7.01	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aeunaff_M.mp4
150.87	7.01	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aiaff_H.mp4
182.27	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aiaff_H.mp4
214.87	7.0	stimulus	7	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaaff_H.mp4
251.37	7.02	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aaaff_M.mp4
280.67	7.01	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aeaff_L.mp4
308.67	7.0	stimulus	10	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1aaaff_H.mp4
341.97	7.02	stimulus	11	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
383.17	7.01	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aeaff_M.mp4
27.39	1.54	outcomerating	1	high_cue	low_stim	8.13	Weak	8.13	Weak	0.55	0.99	task-vicarious_scale.png
61.8	1.7	outcomerating	2	high_cue	low_stim	0.69	No sensation	0.69	No sensation	0.77	0.93	task-vicarious_scale.png
93.1	1.47	outcomerating	3	high_cue	med_stim	1.16	Barely detectable	1.16	Barely detectable	0.28	1.18	task-vicarious_scale.png
123.19	1.52	outcomerating	4	low_cue	med_stim	0.0		0.0		0.58	0.94	task-vicarious_scale.png
163.09		outcomerating	5	high_cue	high_stim			23.89	Moderate	0.48	3.15	task-vicarious_scale.png
191.1	2.02	outcomerating	6	low_cue	high_stim	56.82	Strong	56.82	Strong	0.08	1.93	task-vicarious_scale.png
226.7	2.58	outcomerating	7	high_cue	high_stim	37.83	Strong	37.83	Strong	1.22	1.37	task-vicarious_scale.png
262.69	3.73	outcomerating	8	high_cue	med_stim	9.04	Weak	9.04	Weak	0.23	3.5	task-vicarious_scale.png
288.9	1.88	outcomerating	9	low_cue	low_stim	0.0		0.0		0.45	1.43	task-vicarious_scale.png
320.0	1.58	outcomerating	10	low_cue	high_stim	53.64	Strong	53.64	Strong	0.47	1.12	task-vicarious_scale.png
365.8	1.08	outcomerating	11	low_cue	low_stim	0.0		0.0		0.4	0.68	task-vicarious_scale.png
395.19	1.53	outcomerating	12	low_cue	med_stim	0.0		0.0		0.58	0.95	task-vicarious_scale.png
