onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
4.79	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png	n/a	n/a	n/a
33.1	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png	n/a	n/a	n/a
61.09	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l039.png	n/a	n/a	n/a
86.5	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l054.png	n/a	n/a	n/a
114.8	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png	n/a	n/a	n/a
138.49	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a
163.5	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h005.png	n/a	n/a	n/a
209.4	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png	n/a	n/a	n/a
234.59	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png	n/a	n/a	n/a
270.99	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png	n/a	n/a	n/a
317.59	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l009.png	n/a	n/a	n/a
358.09	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h030.png	n/a	n/a	n/a
7.21	1.42	expectrating	1	high_cue	n/a	53.13	Strong	53.13	Strong	0.37	1.05	h041.png	n/a	n/a	n/a
34.9	2.9	expectrating	2	low_cue	n/a	13.87	Moderate	13.87	Moderate	0.85	2.05	l036.png	n/a	n/a	n/a
63.2	2.49	expectrating	3	low_cue	n/a	30.15	Strong	30.15	Strong	0.77	1.72	l039.png	n/a	n/a	n/a
89.61	1.77	expectrating	4	low_cue	n/a	11.31	Moderate	11.31	Moderate	0.42	1.35	l054.png	n/a	n/a	n/a
117.22	1.75	expectrating	5	high_cue	n/a	21.42	Moderate	21.42	Moderate	0.45	1.3	h038.png	n/a	n/a	n/a
140.61	1.8	expectrating	6	high_cue	n/a	18.81	Moderate	18.81	Moderate	0.48	1.32	h026.png	n/a	n/a	n/a
165.6	1.65	expectrating	7	high_cue	n/a	23.44	Moderate	23.44	Moderate	0.45	1.2	h005.png	n/a	n/a	n/a
