event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
11.279280185699463	14.197309970855713	21.300640106201172	32.68932032585144	high_cue	high_stim	2.80151867866516	37.96981676047627	1.9419798851013201	48.86625092066088	1	1	1
44.278080224990845	47.196120262145996	61.38610005378723	70.69047021865845	low_cue	high_stim	1.48645424842834	-27.647605974951023	2.91826891899109	-22.991893456167713	-1	1	1
80.67848014831543	83.67989015579224	91.98378014564514	100.58782029151917	high_cue	high_stim	1.47286510467529	28.601861382596475	2.23450660705566	30.04026748994368	1	1	1
105.59016013145447	107.39101004600525	114.49434018135071	126.08311009407043	low_cue	med_stim	1.51761317253113	-23.401636363660824	2.0906133651733403	57.00271264208288	-1	0	-2
133.7867202758789	135.58756017684937	147.8933300971985	159.498770236969	high_cue	low_stim	2.2035939693450897	30.74410089976117	2.13449048995972	-21.885302697751612	1	-1	1
169.4867901802063	172.38815021514893	186.89495015144348	196.68288016319275	high_cue	med_stim	1.40642976760864	32.56401579067337	2.3513944149017303	-6.607452085744413	1	0	-2
204.38649010658264	207.28785014152527	218.39305019378662	228.38107013702393	low_cue	high_stim	1.3341286182403602	-39.72625968546382	3.5692317485809304	39.115159070038594	-1	1	1
234.28384017944336	236.18473029136658	244.88881015777588	255.69388008117676	high_cue	low_stim	1.50087642669678	23.192524907693382	1.60089039802551	-34.61386750701624	1	-1	1
266.68236017227173	268.4998800754547	280.7889802455902	288.99283027648926	low_cue	low_stim	1.77067399024963	-32.514911237890104	2.8348867893219	-13.214010787393818	-1	-1	1
294.7788701057434	297.2800500392914	307.8850202560425	317.1893801689148	high_cue	med_stim	2.16009855270386	39.24420909055568	1.66923117637634	-23.715708334300516	1	0	-2
327.0773501396179	329.99538016319275	342.8847601413727	361.4934902191162	low_cue	med_stim	1.4508569240570102	-32.54391891395533	1.9193542003631598	-28.32509587225472	-1	0	-2
366.4791600704193	369.38052010536194	376.1837100982666	394.7924301624298	low_cue	low_stim	1.7676274776458702	-36.48219665583528	3.4237582683563197	-23.671059382097013	-1	-1	1
