onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
4.1	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png	n/a	n/a	n/a
33.49	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l041.png	n/a	n/a	n/a
71.61	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a
105.6	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png	n/a	n/a	n/a
132.8	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h008.png	n/a	n/a	n/a
163.29	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png	n/a	n/a	n/a
196.9	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a
231.4	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png	n/a	n/a	n/a
270.4	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h031.png	n/a	n/a	n/a
297.69	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a
327.2	0.98	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png	n/a	n/a	n/a
372.6	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png	n/a	n/a	n/a
7.22		expectrating	1	high_cue	n/a							h021.png	n/a	n/a	n/a
36.59	2.88	expectrating	2	low_cue	n/a	37.19	Strong	37.19	Strong	0.5	2.38	l041.png	n/a	n/a	n/a
73.61	3.42	expectrating	3	high_cue	n/a	87.7	Very Strong	87.7	Very Strong	0.95	2.47	h026.png	n/a	n/a	n/a
108.7	2.82	expectrating	4	high_cue	n/a	57.26	Strong	57.26	Strong	0.67	2.15	h053.png	n/a	n/a	n/a
135.9	3.52	expectrating	5	high_cue	n/a	44.18	Strong	44.18	Strong	1.17	2.35	h008.png	n/a	n/a	n/a
165.31		expectrating	6	high_cue	n/a			40.68	Strong	3.08	3.98	h024.png	n/a	n/a	n/a
199.3	1.95	expectrating	7	low_cue	n/a	23.68	Moderate	23.68	Moderate	0.52	1.44	l021.png	n/a	n/a	n/a
234.3	1.99	expectrating	8	low_cue	n/a	21.63	Moderate	21.63	Moderate	0.5	1.49	l027.png	n/a	n/a	n/a
272.2	2.34	expectrating	9	high_cue	n/a	52.81	Strong	52.81	Strong	0.68	1.66	h031.png	n/a	n/a	n/a
300.21	1.98	expectrating	10	low_cue	n/a	35.03	Strong	35.03	Strong	0.35	1.63	l053.png	n/a	n/a	n/a
329.1	2.44	expectrating	11	low_cue	n/a	35.51	Strong	35.51	Strong	1.58	0.85	l003.png	n/a	n/a	n/a
374.6	1.87	expectrating	12	low_cue	n/a	31.68	Strong	31.68	Strong	0.73	1.14	l028.png	n/a	n/a	n/a
14.5	7.0	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	12_100_R.jpg	diff	same	False
49.5	7.0	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_50_R.jpg	diff		False
86.5	7.0	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	12_50_R.jpg	diff	diff	True
119.91	6.99	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_150.jpg	same	same	True
143.2	7.0	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_50_R.jpg	diff	diff	True
176.5	7.0	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_100.jpg	same	same	True
207.91	6.99	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	31_150_R.jpg	diff	diff	True
242.9	7.0	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_100_R.jpg	diff	same	False
280.8	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	41_150_R.jpg	diff	same	False
308.3	7.0	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	8_100.jpg	same	same	True
346.59	7.0	stimulus	11	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	41_50.jpg	same	same	True
386.41	6.99	stimulus	12	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	8_150.jpg	same	same	True
23.71	2.37	outcomerating	1	high_cue	med_stim	45.65	Strong	45.65	Strong	0.57	1.8	task-cognitive_scale.png	n/a	n/a	n/a
62.4	3.87	outcomerating	2	low_cue	low_stim	52.99	Strong	52.99	Strong	0.57	3.3	task-cognitive_scale.png	n/a	n/a	n/a
97.1		outcomerating	3	high_cue	low_stim			16.55	Moderate	1.03	2.93	task-cognitive_scale.png	n/a	n/a	n/a
127.49	2.17	outcomerating	4	high_cue	high_stim	26.87	Moderate	26.87	Moderate	0.3	1.87	task-cognitive_scale.png	n/a	n/a	n/a
152.4	2.5	outcomerating	5	high_cue	low_stim	26.25	Moderate	26.25	Moderate	0.83	1.67	task-cognitive_scale.png	n/a	n/a	n/a
184.5	2.5	outcomerating	6	high_cue	med_stim	29.03	Strong	29.03	Strong	0.53	1.97	task-cognitive_scale.png	n/a	n/a	n/a
224.4	2.18	outcomerating	7	low_cue	high_stim	34.01	Strong	34.01	Strong	0.38	1.8	task-cognitive_scale.png	n/a	n/a	n/a
256.99	2.65	outcomerating	8	low_cue	med_stim	21.84	Moderate	21.84	Moderate	0.88	1.77	task-cognitive_scale.png	n/a	n/a	n/a
292.41	2.09	outcomerating	9	high_cue	high_stim	57.14	Strong	57.14	Strong	0.48	1.6	task-cognitive_scale.png	n/a	n/a	n/a
318.0	2.77	outcomerating	10	low_cue	med_stim	28.21	Moderate	28.21	Moderate	0.88	1.89	task-cognitive_scale.png	n/a	n/a	n/a
367.0	2.57	outcomerating	11	low_cue	low_stim	14.65	Moderate	14.65	Moderate	0.48	2.09	task-cognitive_scale.png	n/a	n/a	n/a
394.39	2.45	outcomerating	12	low_cue	high_stim	16.04	Moderate	16.04	Moderate	0.57	1.89	task-cognitive_scale.png	n/a	n/a	n/a
