onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean	TTL1	TTL2	TTL3	TTL4	onset03_stim_earlyphase_0-4500ms	onset03_stim_latephase_4500-9000ms	onset03_stim_poststim_9000-135000ms	onset03_stim_ttlplateau	onset03_stim_ttlplateau_duration
4.70566987991333	7.123239994049072	15.741179943084717	27.11402988433838	high_cue	low_stim	3.26872754096985	64.7743543018758	2.95186066627502	63.1274610083442	1	-1	1	64.7743543018758	63.1274610083442	15.36625	18.7305	23.73075	26.49875	15.36625	19.86625	24.36625	18.7305	5.000250000000001
32.999549865722656	34.80023002624512	39.94596982002258	53.1070499420166	low_cue	low_stim	2.63500452041626	64.7743543018758	2.93511581420898	59.4297522497558	-1	-1	1	64.7743543018758	59.4297522497558	39.57825	42.91175	47.912	50.69975	39.57825	44.07825	48.57825	42.91175	5.000250000000001
57.992209911346436	60.109659910202026	66.73070001602173	78.29977989196777	low_cue	med_stim	3.26863098144531	63.1274610083442	4.0		-1	0	-2	63.1274610083442	0.0	66.35875	69.878	74.87825	77.8665	66.35875	70.85875	75.35875	69.878	5.000249999999994
83.4016900062561	86.51951003074646	99.95539999008179	111.21205997467041	low_cue	high_stim	4.0		2.15149569511414	73.739795291688	-1	1	1	0.0	73.739795291688	99.57825	103.3745	108.376	111.50775	99.57825	104.07825	108.57825	103.3745	5.001500000000007
115.79709982872009	118.19798994064331	123.6236298084259	134.90421986579895	high_cue	med_stim	1.70151853561401	68.3691131634821	3.20253539085388	65.8977654988389	1	0	-2	68.3691131634821	65.8977654988389	123.25625	126.787	131.78575	134.7685	123.25625	127.75625	132.25625	126.787	4.998750000000001
139.6059799194336	141.70675992965698	151.24045991897583	161.59750986099243	high_cue	high_stim	2.78518986701965	67.1329437002273	3.75232338905334	71.0567369387485	1	1	1	67.1329437002273	71.0567369387485	150.8635	154.66175	159.662	162.82975	150.8635	155.3635	159.8635	154.66175	5.000249999999994
167.59975004196167	169.70052981376648	180.5208899974823	201.69579982757568	high_cue	low_stim	2.4017174243927	63.537813666646	1.91836833953857	63.8456642216871	1	-1	1	63.537813666646	63.8456642216871	180.15375	183.47325	188.47325	191.32125	180.15375	184.65375	189.15375	183.47325	5.0
213.40015983581543	215.50094985961914	224.63630986213684	239.20978999137878	high_cue	high_stim	2.96857857704163	68.8801438465753	3.03519082069397	69.6051239179516	1	1	1	68.8801438465753	69.6051239179516	224.27075	228.14125	233.14025	236.309	224.27075	228.77075	233.27075	228.14125	4.998999999999995
244.0949399471283	247.19609999656677	255.83776998519897	269.1042699813843	low_cue	low_stim	2.78496813774109	67.8572943001546	2.36869287490845	67.0510627190767	-1	-1	1	67.8572943001546	67.0510627190767	255.46225	258.7715	263.77325	266.641	255.46225	259.96225000000004	264.46225000000004	258.7715	5.0017500000000155
275.10650992393494	278.2076599597931	283.3342499732971	296.4978199005127	low_cue	med_stim	3.11872863769531	65.5940902203088	1.96914649009705	72.0013050269785	-1	0	-2	65.5940902203088	72.0013050269785	282.9535	286.47275	291.473	294.49725	282.9535	287.4535	291.9535	286.47275	5.000249999999994
317.6056900024414	320.00658988952637	329.63866996765137	341.29785990715027	low_cue	high_stim	3.23535823822021	67.3447672913202	3.03506088256836	69.8205413354891	-1	1	1	67.3447672913202	69.8205413354891	329.27075	333.11975	338.1215	341.28425	329.27075	333.77075	338.27075	333.11975	5.0017500000000155
362.30568981170654	365.406849861145	375.5186200141907	394.10087990760803	high_cue	med_stim	2.60168957710266	67.8572943001546	3.60215544700623	69.7409613447019	1	0	-2	67.8572943001546	69.7409613447019	375.15275	378.737	383.7385	386.72125	375.15275	379.65275	384.15275	378.737	5.0014999999999645
