,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename,param_C_stim_num,event03_C_stim_match,event03_C_stim_filename
0,112,4,cognitive,5,4,2,low_cue,high_stim,3,1652381418.51888,1652381418.52087,1652381421.30643,1652381421.31567,0.592889308929443,1652381421.90665,1652381421.91512,low_cue,l019.png,1652381422.9006,1652381422.90209,1.69871592521667,1652381424.62433,1652381424.63067,,,,FIX,1652381428.6425,1652381428.64868,6.35681843757629,high_stim,1652381437.02896,1652381437.03061,,,,,,1652381444.01489,1652381444.0169,7.08442091941833,1652381451.11754,1652381451.11889,1652381453.63531,2.51776599884033,123.495184673741,FIX,1652381817.13737,1652381817.14803,398.618488311768,,0,,,0,,47,same,47_150.jpg
1,112,4,cognitive,5,4,2,high_cue,med_stim,5,1652381418.51888,1652381418.52087,1652381455.15238,1652381455.15441,4.946932554245,1652381460.1209,1652381460.12305,high_cue,h046.png,1652381461.10055,1652381461.10207,2.0987651348114,1652381463.22206,1652381463.22306,1652381465.76304,2.5409836769104,110.854458039578,FIX,1652381467.24022,1652381467.24857,4.45909428596497,med_stim,1652381473.7093,1652381473.71453,,1.0,left,1652381477.27093,3.56162452697754,1652381480.71191,1652381480.71504,7.08740162849426,1652381487.81456,1652381487.81561,1652381490.18229,2.36772847175598,88.1523897340054,FIX,1652381817.13737,1652381817.14803,398.618488311768,,0,,,0,,44,same,44_100.jpg
2,112,4,cognitive,5,4,2,low_cue,low_stim,1,1652381418.51888,1652381418.52087,1652381491.8494,1652381491.85095,5.04991555213928,1652381496.91796,1652381496.92007,low_cue,l022.png,1652381497.90048,1652381497.9022,2.09883213043213,1652381500.01911,1652381500.02012,1652381501.21976,1.20064949989319,89.3097228021349,FIX,1652381504.03728,1652381504.03998,0.462036371231079,low_stim,1652381506.52154,1652381506.52244,,2.0,right,1652381508.8702,2.34866309165955,1652381513.50748,1652381513.51514,2.79183840751648,1652381516.30852,1652381516.31409,1652381517.8298,1.5212824344635,45.9877603996398,FIX,1652381817.13737,1652381817.14803,398.618488311768,,0,,,0,,10,same,10_50.jpg
3,112,4,cognitive,5,4,2,low_cue,low_stim,1,1652381418.51888,1652381418.52087,1652381520.34336,1652381520.34573,4.05595588684082,1652381524.41154,1652381524.41502,low_cue,l030.png,1652381525.40041,1652381525.40188,0.498908042907715,1652381525.9121,1652381525.91413,1652381528.17976,2.26765584945679,50.7927964950322,FIX,1652381529.93027,1652381529.932,0.769049882888794,low_stim,1652381532.71464,1652381532.71563,,1.0,left,1652381535.53217,2.81753158569336,1652381539.71725,1652381539.71951,6.78206276893616,1652381546.51979,1652381546.52129,1652381548.58749,2.06770396232605,62.5092447902577,FIX,1652381817.13737,1652381817.14803,398.618488311768,,0,,,0,,5,diff,5_50_R.jpg
4,112,4,cognitive,5,4,2,high_cue,low_stim,4,1652381418.51888,1652381418.52087,1652381550.55462,1652381550.5583,5.04469132423401,1652381555.62318,1652381555.62652,high_cue,h055.png,1652381556.60119,1652381556.60361,2.09812998771667,1652381558.72434,1652381558.73041,1652381561.16315,2.43880558013916,130.49073852652,FIX,1652381562.7425,1652381562.74801,3.65681052207947,low_stim,1652381568.42796,1652381568.43162,,1.0,left,1652381572.23698,3.8090226650238,1652381575.4139,1652381575.41543,2.98541808128357,1652381578.41502,1652381578.41607,1652381581.19959,2.78457689285278,83.0749182616073,FIX,1652381817.13737,1652381817.14803,398.618488311768,,0,,,0,,11,diff,11_50_R.jpg
5,112,4,cognitive,5,4,2,high_cue,med_stim,5,1652381418.51888,1652381418.52087,1652381582.44985,1652381582.45298,5.04946208000183,1652381587.51841,1652381587.52067,high_cue,h033.png,1652381588.50024,1652381588.50154,0.999072074890137,1652381589.51916,1652381589.52052,1652381591.18663,1.66747522354126,116.771150214462,FIX,1652381593.53732,1652381593.53934,0.461994647979736,med_stim,1652381596.02158,1652381596.02275,,1.0,left,1652381599.08553,3.06395292282104,1652381603.00752,1652381603.01499,2.79179716110229,1652381605.80856,1652381605.81426,1652381607.81316,2.00459814071655,32.6919841825721,FIX,1652381817.13737,1652381817.14803,398.618488311768,,0,,,0,,10,diff,10_100_R.jpg
6,112,4,cognitive,5,4,2,high_cue,low_stim,4,1652381418.51888,1652381418.52087,1652381609.82673,1652381609.8307,3.07258653640747,1652381612.91121,1652381612.91522,high_cue,h018.png,1652381613.90018,1652381613.90138,0.999138116836548,1652381614.91196,1652381614.91411,1652381616.91302,2.00106477737427,63.9511130526868,FIX,1652381618.93012,1652381618.93194,6.96919107437134,low_stim,1652381627.91681,1652381627.9179,,2.0,right,1652381631.92403,4.00722026824951,1652381634.91942,1652381634.92111,5.87989521026611,1652381640.82162,1652381640.82299,1652381642.79643,1.97480797767639,69.7981324534377,FIX,1652381817.13737,1652381817.14803,398.618488311768,,0,,,0,,43,diff,43_50_R.jpg
7,112,4,cognitive,5,4,2,low_cue,high_stim,3,1652381418.51888,1652381418.52087,1652381644.83979,1652381644.8479,8.45952963829041,1652381653.30961,1652381653.31472,low_cue,l013.png,1652381654.30026,1652381654.30156,1.49905586242676,1652381655.81054,1652381655.81409,1652381657.51309,1.70254707336426,90.9588356612495,FIX,1652381659.82871,1652381659.83158,7.97060608863831,high_stim,1652381669.81577,1652381669.81714,,1.0,left,1652381673.23428,3.41851139068604,1652381676.81838,1652381676.82038,4.38093781471252,1652381681.22002,1652381681.23041,1652381682.80411,1.5840916633606,80.690059825014,FIX,1652381817.13737,1652381817.14803,398.618488311768,,0,,,0,,35,diff,35_150_R.jpg
8,112,4,cognitive,5,4,2,low_cue,med_stim,2,1652381418.51888,1652381418.52087,1652381685.23819,1652381685.24723,5.06112909317017,1652381690.30674,1652381690.31475,low_cue,l029.png,1652381691.30022,1652381691.30155,2.09909415245056,1652381693.4079,1652381693.4142,1652381694.67974,1.27184462547302,56.3099324740202,FIX,1652381697.42606,1652381697.43185,5.67325091362,med_stim,1652381705.11226,1652381705.11351,,2.0,right,1652381709.0435,3.93123292922974,1652381712.11488,1652381712.11688,0.784440755844116,1652381712.91517,1652381712.91632,1652381715.88306,2.96788787841797,65.2892005377698,FIX,1652381817.13737,1652381817.14803,398.618488311768,,0,,,0,,18,same,18_100.jpg
9,112,4,cognitive,5,4,2,low_cue,med_stim,2,1652381418.51888,1652381418.52087,1652381716.95001,1652381716.95175,1.44930481910706,1652381718.41723,1652381718.41941,low_cue,l044.png,1652381719.40027,1652381719.40149,0.899044990539551,1652381720.31793,1652381720.31891,,,,FIX,1652381724.3361,1652381724.33736,7.66321539878845,med_stim,1652381734.00637,1652381734.01422,,1.0,left,1652381738.48677,4.48039603233337,1652381741.00898,1652381741.0148,3.59033250808716,1652381744.61033,1652381744.61436,1652381746.69636,2.08603143692017,82.3595932389732,FIX,1652381817.13737,1652381817.14803,398.618488311768,,0,,,0,,29,diff,29_100_R.jpg
