,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename
0,112,4,vicarious,6,3,2,high_cue,low_stim,4,1652381961.60209,1652381961.60854,1652381964.40896,1652381964.41624,2.17915892601013,1652381966.60978,1652381966.61415,high_cue,h048.png,1652381967.58947,1652381967.59077,1.19865298271179,1652381968.84395,1652381968.84784,1652381972.42998,3.58602738380432,77.0226046621826,FIX,1652381972.97882,1652381972.98065,5.80929803848267,low_stim,1652381980.79234,1652381980.78997,,0,,0,0,1652381987.80102,1652381987.8033,1.18710088729858,1652381989.01814,1652381989.01923,1652381992.67015,3.65201139450073,38.2996886750336,FIX,1652382360.82346,1652382360.83146,399.221368074417,,0,064-ak064,ak064t1afunaff_L.mp4,0,
1,112,4,vicarious,6,3,2,high_cue,low_stim,4,1652381961.60209,1652381961.60854,1652381993.35309,1652381993.35535,7.83503222465515,1652382001.20602,1652382001.20816,high_cue,h028.png,1652382002.18932,1652382002.1908,2.19879603385925,1652382004.40721,1652382004.41372,1652382006.71322,2.30601572990417,66.0375110254218,FIX,1652382008.42538,1652382008.43232,1.66288065910339,low_stim,1652382012.09241,1652382012.08999,,0,,0,0,1652382019.09602,1652382019.09841,4.29209876060486,1652382023.4143,1652382023.41542,1652382027.23259,3.81829380989075,41.4236656250027,FIX,1652382360.82346,1652382360.83146,399.221368074417,,0,121-vw121,vw121t1aeaff_L.mp4,0,
2,112,4,vicarious,6,3,2,high_cue,med_stim,5,1652381961.60209,1652381961.60854,1652382027.81594,1652382027.81814,6.27217960357666,1652382034.10162,1652382034.10377,high_cue,h016.png,1652382035.08941,1652382035.09096,0.998709917068481,1652382036.11904,1652382036.12101,1652382038.6371,2.5180606842041,83.6338237753668,FIX,1652382040.1372,1652382040.13966,1.65091896057129,med_stim,1652382043.79237,1652382043.78999,,0,,0,0,1652382050.80785,1652382050.81012,3.88027191162109,1652382054.7093,1652382054.71397,1652382056.48053,1.7712230682373,65.8037474122088,FIX,1652382360.82346,1652382360.83146,399.221368074417,,0,123-jh123,jh123t2aaaff_M.mp4,0,
3,112,4,vicarious,6,3,2,low_cue,med_stim,2,1652381961.60209,1652381961.60854,1652382058.74414,1652382058.74747,8.1439790725708,1652382066.89718,1652382066.89909,low_cue,l031.png,1652382067.88933,1652382067.89096,0.998784065246582,1652382068.89793,1652382068.89873,1652382071.79918,2.90125441551208,22.8670562997727,FIX,1652382072.91609,1652382072.91857,1.6720290184021,med_stim,1652382076.59229,1652382076.59002,,0,,0,0,1652382083.60341,1652382083.60545,1.1847083568573,1652382084.80386,1652382084.81414,,,,FIX,1652382360.82346,1652382360.83146,399.221368074417,,0,124-dn124,dn124t1aeunaff_M.mp4,0,
4,112,4,vicarious,6,3,2,high_cue,high_stim,6,1652381961.60209,1652381961.60854,1652382088.85537,1652382088.85841,2.13275074958801,1652382091.00617,1652382091.01564,high_cue,h035.png,1652382091.99016,1652382091.99265,2.8979549407959,1652382094.90763,1652382094.91423,1652382096.5298,1.62217879295349,27.0812154068428,FIX,1652382098.92579,1652382098.93151,11.562326669693,high_stim,1652382112.49564,1652382112.49055,,0,,0,0,1652382119.50013,1652382119.50239,5.18798780441284,1652382124.71874,1652382124.71959,1652382126.78633,2.06758332252502,30.1346424922603,FIX,1652382360.82346,1652382360.83146,399.221368074417,,0,092-ch092,ch092t2aiaff_H.mp4,0,
5,112,4,vicarious,6,3,2,low_cue,high_stim,3,1652381961.60209,1652381961.60854,1652382128.77026,1652382128.77194,0.717863798141479,1652382129.50386,1652382129.50577,low_cue,l001.png,1652382130.48908,1652382130.49036,2.19903492927551,1652382132.70505,1652382132.71412,1652382134.14649,1.44143605232239,26.3582081063007,FIX,1652382136.72322,1652382136.72499,5.16489863395691,high_stim,1652382143.89142,1652382143.88956,,0,,0,0,1652382150.89517,1652382150.89775,1.79294800758362,1652382152.71252,1652382152.71371,1652382155.74723,3.03471326828003,51.0175030328457,FIX,1652382360.82346,1652382360.83146,399.221368074417,,0,124-dn124,dn124t1aiaff_H.mp4,0,
6,112,4,vicarious,6,3,2,high_cue,high_stim,6,1652381961.60209,1652381961.60854,1652382156.73068,1652382156.748,5.35743808746338,1652382162.09935,1652382162.10083,high_cue,h023.png,1652382163.08905,1652382163.09028,0.999072074890137,1652382164.1001,1652382164.10113,1652382165.26735,1.16725134849548,60.7430970100652,FIX,1652382168.11826,1652382168.12058,6.36985611915588,high_stim,1652382176.49159,1652382176.48961,,0,,0,0,1652382183.50733,1652382183.50917,4.78078651428223,1652382188.30913,1652382188.31374,1652382190.06315,1.75402283668518,31.0032981265641,FIX,1652382360.82346,1652382360.83146,399.221368074417,,0,120-kz120,kz120t2aaaff_H.mp4,0,
7,112,4,vicarious,6,3,2,high_cue,med_stim,5,1652381961.60209,1652381961.60854,1652382192.32729,1652382192.33075,6.2608323097229,1652382198.59629,1652382198.59815,high_cue,h019.png,1652382199.58906,1652382199.59052,2.19906210899353,1652382201.79749,1652382201.79824,1652382203.81516,2.01767611503601,71.7108416499972,FIX,1652382205.81565,1652382205.81752,5.17246580123901,med_stim,1652382212.99225,1652382212.98968,,0,,0,0,1652382220.00428,1652382220.00615,4.28384327888489,1652382224.30588,1652382224.31385,1652382226.36303,2.05714416503906,29.2328174575243,FIX,1652382360.82346,1652382360.83146,399.221368074417,,0,092-ch092,ch092t2aaaff_M.mp4,0,
8,112,4,vicarious,6,3,2,low_cue,low_stim,1,1652381961.60209,1652381961.60854,1652382228.32405,1652382228.33166,1.76408791542053,1652382230.10805,1652382230.11019,low_cue,l050.png,1652382231.08901,1652382231.09027,2.19910907745361,1652382233.30924,1652382233.31082,1652382236.26314,2.95389771461487,36.6861106915455,FIX,1652382237.3274,1652382237.33128,2.9607150554657,low_stim,1652382242.29203,1652382242.28961,,0,,0,0,1652382249.29854,1652382249.30039,1.18958425521851,1652382250.51566,1652382250.51651,1652382251.69955,1.18389296531677,16.3759341173556,FIX,1652382360.82346,1652382360.83146,399.221368074417,,0,092-ch092,ch092t2aeaff_L.mp4,0,
9,112,4,vicarious,6,3,2,low_cue,high_stim,3,1652381961.60209,1652381961.60854,1652382254.55049,1652382254.55165,3.43762445449829,1652382258.00178,1652382258.00349,low_cue,l033.png,1652382258.98903,1652382258.9904,0.899091958999634,1652382259.90249,1652382259.91426,,,,FIX,1652382263.92066,1652382263.92242,4.36746430397034,high_stim,1652382270.29111,1652382270.28956,,0,,0,0,1652382277.30898,1652382277.31077,4.2791383266449,1652382281.61059,1652382281.61397,1652382283.71312,2.10253572463989,28.7203267978695,FIX,1652382360.82346,1652382360.83146,399.221368074417,,0,064-ak064,ak064t1aaaff_H.mp4,0,
