onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
341.89	1.79	expectrating	11	high_cue	n/a	44.51	Strong	44.51	Strong	0.53	1.26	h015.png
372.78	1.57	expectrating	12	high_cue	n/a	43.22	Strong	43.22	Strong	0.53	1.03	h007.png
22.58	7.01	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1afaff_H.mp4
60.68	7.01	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1aaunaff_L.mp4
104.48	7.01	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t1afaff_L.mp4
138.08	7.01	stimulus	4	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg101t2aeunaff_M.mp4
170.48	7.0	stimulus	5	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aaunaff_L.mp4
199.68	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t2aeunaff_H.mp4
224.08	7.01	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t2aeaff_M.mp4
248.48	7.01	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2afaff_M.mp4
281.68	7.01	stimulus	9	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t1afaff_H.mp4
317.08	7.01	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2aeunaff_L.mp4
352.38	7.0	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t2aaaff_M.mp4
387.48	7.02	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aaunaff_H.mp4
32.59	3.97	outcomerating	1	high_cue	high_stim	73.83	Very Strong	73.83	Very Strong	0.43	3.54	task-vicarious_scale.png
75.49	2.71	outcomerating	2	low_cue	low_stim	22.77	Moderate	22.77	Moderate	0.42	2.29	task-vicarious_scale.png
118.39	1.96	outcomerating	3	high_cue	low_stim	10.18	Moderate	10.18	Moderate	0.53	1.42	task-vicarious_scale.png
148.6	1.68	outcomerating	4	high_cue	med_stim	17.71	Moderate	17.71	Moderate	0.32	1.37	task-vicarious_scale.png
184.3	2.15	outcomerating	5	low_cue	low_stim	5.05	Weak	5.05	Weak	0.43	1.72	task-vicarious_scale.png
208.19	3.62	outcomerating	6	low_cue	high_stim	32.22	Strong	32.22	Strong	1.1	2.52	task-vicarious_scale.png
232.7	2.33	outcomerating	7	low_cue	med_stim	43.05	Strong	43.05	Strong	0.42	1.92	task-vicarious_scale.png
261.69	3.04	outcomerating	8	low_cue	med_stim	75.29	Very Strong	75.29	Very Strong	0.55	2.49	task-vicarious_scale.png
294.89	3.07	outcomerating	9	low_cue	high_stim	96.44	Very Strong	96.44	Very Strong	0.52	2.56	task-vicarious_scale.png
328.6	1.87	outcomerating	10	high_cue	low_stim	41.25	Strong	41.25	Strong	0.5	1.37	task-vicarious_scale.png
364.9	1.97	outcomerating	11	high_cue	med_stim	95.98	Very Strong	95.98	Very Strong	0.52	1.45	task-vicarious_scale.png
394.99	1.7	outcomerating	12	high_cue	high_stim	5.9	Weak	5.9	Weak	0.53	1.17	task-vicarious_scale.png
