onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
10.99	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a
51.51	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png	n/a	n/a	n/a
83.0	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png	n/a	n/a	n/a
117.2	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png	n/a	n/a	n/a
150.51	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h009.png	n/a	n/a	n/a
185.11	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l012.png	n/a	n/a	n/a
213.2	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png	n/a	n/a	n/a
244.29	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png	n/a	n/a	n/a
270.4	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png	n/a	n/a	n/a
304.1	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png	n/a	n/a	n/a
338.1	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a
376.09	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png	n/a	n/a	n/a
14.33	3.46	expectrating	1	low_cue	n/a	6.21	Weak	6.21	Weak	0.27	3.19	l053.png	n/a	n/a	n/a
53.71	3.6	expectrating	2	low_cue	n/a	28.96	Moderate	28.96	Moderate	0.62	2.99	l037.png	n/a	n/a	n/a
85.82		expectrating	3	high_cue	n/a			35.99	Strong	0.52	2.85	h015.png	n/a	n/a	n/a
119.32	3.04	expectrating	4	high_cue	n/a	46.61	Strong	46.61	Strong	0.3	2.74	h050.png	n/a	n/a	n/a
152.71	2.59	expectrating	5	high_cue	n/a	38.59	Strong	38.59	Strong	0.38	2.21	h009.png	n/a	n/a	n/a
187.11	1.97	expectrating	6	low_cue	n/a	10.75	Moderate	10.75	Moderate	0.43	1.53	l012.png	n/a	n/a	n/a
216.5		expectrating	7	low_cue	n/a			33.76	Strong	0.43	3.77	l046.png	n/a	n/a	n/a
247.3	2.49	expectrating	8	high_cue	n/a	37.85	Strong	37.85	Strong	0.38	2.11	h032.png	n/a	n/a	n/a
272.41		expectrating	9	high_cue	n/a			39.93	Strong	0.6	3.7	h011.png	n/a	n/a	n/a
306.3	3.33	expectrating	10	low_cue	n/a	0.24	No sensation	0.24	No sensation	0.47	2.87	l050.png	n/a	n/a	n/a
340.3	2.39	expectrating	11	low_cue	n/a	16.79	Moderate	16.79	Moderate	0.33	2.05	l021.png	n/a	n/a	n/a
378.9		expectrating	12	high_cue	n/a			3.9	Weak	0.45	3.95	h017.png	n/a	n/a	n/a
32.52	6.99	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_100.jpg	same	same	True
62.41	6.99	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_150.jpg	same	diff	False
92.51	7.0	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_50.jpg	same	same	True
132.8	7.0	stimulus	4	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	5_100.jpg	same	same	True
170.9	7.0	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_150_R.jpg	diff	diff	True
195.59	7.0	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_150_R.jpg	diff	diff	True
225.0	7.0	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50_R.jpg	diff	diff	True
254.0	7.0	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	47_150_R.jpg	diff	diff	True
281.69	7.0	stimulus	9	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50.jpg	same	same	True
313.6	7.0	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_100_R.jpg	diff	diff	True
352.2	7.0	stimulus	11	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_50_R.jpg	diff	same	False
387.4	7.0	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_100.jpg	same	same	True
45.3		outcomerating	1	low_cue	med_stim			22.22	Moderate	1.05	2.83	task-cognitive_scale.png	n/a	n/a	n/a
75.2	2.3	outcomerating	2	low_cue	high_stim	27.84	Moderate	27.84	Moderate	0.38	1.92	task-cognitive_scale.png	n/a	n/a	n/a
100.41	3.78	outcomerating	3	high_cue	low_stim	25.43	Moderate	25.43	Moderate	0.47	3.32	task-cognitive_scale.png	n/a	n/a	n/a
145.61	3.07	outcomerating	4	high_cue	med_stim	14.15	Moderate	14.15	Moderate	0.63	2.44	task-cognitive_scale.png	n/a	n/a	n/a
179.6	2.43	outcomerating	5	high_cue	high_stim	20.42	Moderate	20.42	Moderate	0.67	1.77	task-cognitive_scale.png	n/a	n/a	n/a
204.3	3.95	outcomerating	6	low_cue	high_stim	12.48	Moderate	12.48	Moderate	0.82	3.14	task-cognitive_scale.png	n/a	n/a	n/a
238.09	2.99	outcomerating	7	low_cue	low_stim	8.52	Weak	8.52	Weak	0.52	2.48	task-cognitive_scale.png	n/a	n/a	n/a
263.0	3.63	outcomerating	8	high_cue	high_stim	13.66	Moderate	13.66	Moderate	0.7	2.93	task-cognitive_scale.png	n/a	n/a	n/a
