rating,rt
14.816589832305908,3.53489136695862
36.9081597328186,2.95204710960388
44.194209814071655,1.92280507087708
67.50289988517761,1.5099165439605702
77.40658974647522,1.91761493682861
96.59707975387573,1.9342749118804896
113.28663992881775,3.00340700149536
133.19406986236572,1.82399678230286
143.09775972366333,1.73420691490173
165.70618987083435,2.21759462356567
183.69622993469238,2.67274236679077
210.4061896800995,0.983948945999146
218.69261980056763,4.0
244.50223994255066,2.71786522865295
253.08877992630005,2.63463425636292
282.6998198032379,2.66858386993408
289.4856798648834,2.28982615470886
308.1926598548889,1.78420305252075
320.5972797870636,1.5008437633514398
337.50358986854553,2.4510729312896697
345.6899697780609,2.1201376914978
366.6978099346161,2.83457970619202
376.70153975486755,2.70127701759338
394.80828976631165,2.22099375724792
