src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename
70,1,vicarious,2,4,2,high_cue,high_stim,6,1630594492.6963,1630594492.69899,1630594495.47893,1630594495.48412,6.29669713973999,1630594501.78128,1630594501.78336,high_cue,h051.png,1630594502.77681,1630594502.77828,0.5988168716430661,1630594503.39855,1630594503.3993402,1630594507.18347,3.78491616249084,31.476839349583983,FIX,1630594507.7335,1630594507.73544,5.542127132415769,high_stim,1630594515.28032,1630594515.27737,,0,,0,0,1630594522.2889302,1630594522.29115,2.9866988658905,1630594525.29005,1630594525.29947,1630594527.88214,2.59209179878235,14.708303899682747,FIX,1630594891.71003,1630594891.71651,399.01372814178495,,0,106-nm106,nm106t1afaff_H.mp4,0,
70,1,vicarious,2,4,2,low_cue,low_stim,1,1630594492.6963,1630594492.69899,1630594529.30821,1630594529.31649,8.86741614341736,1630594538.19486,1630594538.1973,low_cue,l045.png,1630594539.17679,1630594539.17837,0.8988430500030521,1630594540.0955696,1630594540.09947,1630594543.43203,3.3364617824554403,12.608606793366237,FIX,1630594544.11374,1630594544.1173599,7.2618920803070095,low_stim,1630594553.37995,1630594553.3775,,0,,0,0,1630594560.3864698,1630594560.40095,7.7891569137573216,1630594568.20605,1630594568.207,1630594571.94096,3.7349047660827597,3.7062892972123387,FIX,1630594891.71003,1630594891.71651,399.01372814178495,,0,106-nm106,nm106t1aaunaff_L.mp4,0,
70,1,vicarious,2,4,2,high_cue,low_stim,4,1630594492.6963,1630594492.69899,1630594572.50766,1630594572.50907,7.3679714202880895,1630594579.89375,1630594579.89591,high_cue,h053.png,1630594580.87676,1630594580.8783698,1.2988638877868701,1630594582.1946,1630594582.2000198,1630594585.7320304,3.5374321937561,11.549261823559357,FIX,1630594586.27946,1630594586.2839699,8.89616894721985,low_stim,1630594597.17985,1630594597.17739,,0,,0,0,1630594604.18614,1630594604.1884801,6.88949084281921,1630594611.10538,1630594611.1064,1630594614.07336,2.96797871589661,15.154068050312597,FIX,1630594891.71003,1630594891.71651,399.01372814178495,,0,049-bm049,bm049t1afaff_L.mp4,0,
70,1,vicarious,2,4,2,high_cue,med_stim,5,1630594492.6963,1630594492.69899,1630594615.14022,1630594615.14231,6.635406494140621,1630594621.7927,1630594621.79456,high_cue,h001.png,1630594622.77706,1630594622.77865,0.898575067520142,1630594623.69341,1630594623.7000802,1630594626.99875,3.3053338527679403,65.08725350057331,FIX,1630594627.71158,1630594627.71681,1.06405115127563,med_stim,1630594630.77939,1630594630.77732,,0,,0,0,1630594637.782,1630594637.78417,3.49363017082214,1630594641.2999802,1630594641.30086,1630594643.93447,2.63449549674988,29.144198677361413,FIX,1630594891.71003,1630594891.71651,399.01372814178495,,0,101-mg101,mg101t2aeunaff_M.mp4,0,
70,1,vicarious,2,4,2,low_cue,low_stim,1,1630594492.6963,1630594492.69899,1630594645.33482,1630594645.3378,2.7408127784729,1630594648.08584,1630594648.10285,low_cue,l040.png,1630594649.07761,1630594649.07997,2.19802498817444,1630594651.30371,1630594651.30436,1630594654.13827,2.83455920219421,21.535125828757558,FIX,1630594655.3218699,1630594655.33483,5.853755235672,low_stim,1630594663.18382,1630594663.1783302,,0,,0,0,1630594670.1940901,1630594670.19738,6.781542301177981,1630594676.99662,1630594676.99929,1630594679.46552,2.4688940048217796,8.783115356117767,FIX,1630594891.71003,1630594891.71651,399.01372814178495,,0,108-th108,th108t1aaunaff_L.mp4,0,
70,1,vicarious,2,4,2,low_cue,high_stim,3,1630594492.6963,1630594492.69899,1630594681.03146,1630594681.03444,1.2441668510437,1630594682.28193,1630594682.28395,low_cue,l028.png,1630594683.27654,1630594683.2778199,1.6990931034088101,1630594684.99961,1630594685.00066,1630594687.7675,2.76789593696594,36.968343905516264,FIX,1630594689.0177698,1630594689.01951,1.35785555839539,high_stim,1630594692.37921,1630594692.37718,,0,,0,0,1630594699.38831,1630594699.39009,1.48732113838196,1630594700.90554,1630594700.9065099,1630594704.02347,3.1179323196411097,13.807519016201312,FIX,1630594891.71003,1630594891.71651,399.01372814178495,,0,049-bm049,bm049t2aeunaff_H.mp4,0,
70,1,vicarious,2,4,2,low_cue,med_stim,2,1630594492.6963,1630594492.69899,1630594704.9237,1630594704.93335,1.8519241809845,1630594706.79107,1630594706.79296,low_cue,l037.png,1630594707.7765,1630594707.77775,1.29912900924683,1630594709.0919304,1630594709.10021,1630594712.26537,3.17344784736633,14.484733560322972,FIX,1630594713.11009,1630594713.11141,1.6655392646789595,med_stim,1630594716.77898,1630594716.77703,,0,,0,0,1630594723.78074,1630594723.78335,1.5948905944824199,1630594725.39801,1630594725.39939,1630594727.93249,2.5344855785369904,19.235727142257176,FIX,1630594891.71003,1630594891.71651,399.01372814178495,,0,049-bm049,bm049t2aeaff_M.mp4,0,
70,1,vicarious,2,4,2,low_cue,med_stim,2,1630594492.6963,1630594492.69899,1630594729.43284,1630594729.43447,2.24278402328491,1630594731.68369,1630594731.68542,low_cue,l012.png,1630594732.67648,1630594732.67771,1.3991539478302,1630594734.0845802,1630594734.0996199,1630594736.96921,2.88463497161865,62.70709241344964,FIX,1630594738.10275,1630594738.10442,1.0728828907012902,med_stim,1630594741.17854,1630594741.17682,,0,,0,0,1630594748.18984,1630594748.1915698,6.18578910827637,1630594754.39215,1630594754.3996198,1630594756.8487198,2.45656967163086,22.44275336529435,FIX,1630594891.71003,1630594891.71651,399.01372814178495,,0,095-tv095,tv095t2afaff_M.mp4,0,
70,1,vicarious,2,4,2,low_cue,high_stim,3,1630594492.6963,1630594492.69899,1630594758.4103198,1630594758.41693,2.2653124332428,1630594760.6945,1630594760.69666,low_cue,l051.png,1630594761.6765099,1630594761.67773,2.1991209983825697,1630594763.8957,1630594763.8997,1630594766.7655802,2.8698787689208998,40.467738291298545,FIX,1630594767.9138598,1630594767.91681,4.461767196655269,high_stim,1630594774.37923,1630594774.37706,,0,,0,0,1630594781.38555,1630594781.3873599,6.19007611274719,1630594787.60454,1630594787.6054301,1630594789.35533,1.75079369544983,20.63754698468782,FIX,1630594891.71003,1630594891.71651,399.01372814178495,,0,095-tv095,tv095t1afaff_H.mp4,0,
70,1,vicarious,2,4,2,high_cue,low_stim,4,1630594492.6963,1630594492.69899,1630594791.6227,1630594791.63397,6.0529258251190186,1630594797.6916301,1630594797.69335,high_cue,h026.png,1630594798.6766698,1630594798.67796,2.09895896911621,1630594800.79279,1630594800.80043,,,24.809408375459544,FIX,1630594804.81096,1630594804.81681,2.96467351913452,low_stim,1630594809.77909,1630594809.77703,,0,,0,0,1630594816.78209,1630594816.78445,4.493542671203612,1630594821.30044,1630594821.3015099,1630594823.60144,2.3009979724884,16.6108589905459,FIX,1630594891.71003,1630594891.71651,399.01372814178495,,0,095-tv095,tv095t2aeunaff_L.mp4,0,
