onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
3.41	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
46.01	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
80.71	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png
110.3	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png
143.82	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png
171.31	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
201.1	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png
234.8	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
265.11	0.98	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png
295.51	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png
337.9	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png
362.6	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png
6.13	3.13	expectrating	1	low_cue	n/a	12.78	Moderate	12.78	Moderate	0.98	2.15	l026.png
49.11	2.85	expectrating	2	high_cue	n/a	58.22	Strong	58.22	Strong	0.77	2.08	h018.png
83.83	2.5	expectrating	3	low_cue	n/a	3.3	Weak	3.3	Weak	0.53	1.97	l045.png
111.8	2.97	expectrating	4	low_cue	n/a	0.7	No sensation	0.7	No sensation	0.43	2.53	l022.png
146.92	1.6	expectrating	5	high_cue	n/a	18.14	Moderate	18.14	Moderate	0.6	1.0	h035.png
173.31	3.7	expectrating	6	high_cue	n/a	2.12	Barely detectable	2.12	Barely detectable	0.58	3.12	h042.png
203.1		expectrating	7	high_cue	n/a			5.09	Weak	0.48	3.93	h004.png
