onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
4.1	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png
33.5	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
71.61	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png
105.61	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png
132.8	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
163.3	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png
196.91	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png
231.4	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png
270.4	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png
297.7	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l024.png
327.21	0.98	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l041.png
372.61	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l030.png
7.22	2.65	expectrating	1	high_cue	n/a	6.83	Weak	6.83	Weak	0.73	1.92	h012.png
36.6	1.62	expectrating	2	low_cue	n/a	3.28	Weak	3.28	Weak	0.48	1.14	l043.png
73.61	3.8	expectrating	3	high_cue	n/a	14.15	Moderate	14.15	Moderate	0.72	3.08	h017.png
108.71	1.9	expectrating	4	high_cue	n/a	47.93	Strong	47.93	Strong	0.33	1.57	h033.png
135.9	2.07	expectrating	5	high_cue	n/a	64.17	Very Strong	64.17	Very Strong	0.42	1.65	h026.png
165.31	2.28	expectrating	6	high_cue	n/a	29.03	Strong	29.03	Strong	0.38	1.9	h021.png
199.31	1.72	expectrating	7	low_cue	n/a	2.77	Barely detectable	2.77	Barely detectable	0.53	1.18	l008.png
234.31	1.5	expectrating	8	low_cue	n/a	18.73	Moderate	18.73	Moderate	0.43	1.07	l025.png
272.2	2.19	expectrating	9	high_cue	n/a	18.94	Moderate	18.94	Moderate	1.03	1.15	h007.png
300.21	1.6	expectrating	10	low_cue	n/a	11.13	Moderate	11.13	Moderate	0.55	1.05	l024.png
329.11	2.43	expectrating	11	low_cue	n/a	5.05	Weak	5.05	Weak	0.58	1.85	l041.png
374.61	1.88	expectrating	12	low_cue	n/a	5.32	Weak	5.32	Weak	0.72	1.17	l030.png
14.49	7.02	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aeaff_M.mp4
49.49	7.01	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aaunaff_L.mp4
86.49	7.01	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
119.89	7.01	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aeaff_H.mp4
143.2	7.01	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aeunaff_L.mp4
176.49	7.01	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2afaff_M.mp4
