,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename
0,115,4,vicarious,2,2,1,high_cue,low_stim,4,1651102299.50463,1651102299.50548,1651102302.30102,1651102302.30241,1.98217964172363,1651102304.30177,1651102304.3034,high_cue,h021.png,1651102305.28366,1651102305.28461,1.39954280853271,1651102306.71934,1651102306.72278,1651102309.98957,3.27022647857666,64.5663162536045,FIX,1651102310.7375,1651102310.74129,4.54570055007935,low_stim,1651102317.28699,1651102317.28424,,0,,0,0,1651102324.29256,1651102324.29423,2.39064621925354,1651102326.71013,1651102326.72324,1651102329.16123,2.45109868049622,21.4171663529417,FIX,1651102697.63179,1651102697.63321,398.127153635025,,0,043-jh043,jh043t2aaunaff_L.mp4,0,
1,115,4,vicarious,2,2,1,low_cue,low_stim,1,1651102299.50463,1651102299.50548,1651102330.74497,1651102330.7463,1.83823943138123,1651102332.59566,1651102332.59682,low_cue,l008.png,1651102333.58359,1651102333.5846,0.799614906311035,1651102334.39633,1651102334.4064,,,,FIX,1651102338.41449,1651102338.42374,5.2687132358551,low_stim,1651102345.68637,1651102345.68422,,0,,0,0,1651102352.70315,1651102352.70763,2.88005018234253,1651102355.62091,1651102355.62337,1651102357.68972,2.06880760192871,16.9661481085362,FIX,1651102697.63179,1651102697.63321,398.127153635025,,0,106-nm106,nm106t1aaunaff_L.mp4,0,
2,115,4,vicarious,2,2,1,low_cue,med_stim,2,1651102299.50463,1651102299.50548,1651102359.63907,1651102359.64022,0.94413423538208,1651102360.58943,1651102360.59069,low_cue,l042.png,1651102361.58357,1651102361.58452,1.09963607788086,1651102362.70689,1651102362.70731,1651102364.75779,2.05090093612671,14.8722120537559,FIX,1651102366.72505,1651102366.72629,2.55815529823303,med_stim,1651102371.28701,1651102371.28431,,0,,0,0,1651102378.29603,1651102378.29762,2.5871741771698,1651102380.897,1651102380.90634,1651102383.30627,2.40926837921143,15.9453959009229,FIX,1651102697.63179,1651102697.63321,398.127153635025,,0,106-nm106,nm106t2aaunaff_M.mp4,0,
3,115,4,vicarious,2,2,1,low_cue,high_stim,3,1651102299.50463,1651102299.50548,1651102384.93184,1651102384.93361,1.05136513710022,1651102385.99891,1651102386.0003,low_cue,l043.png,1651102386.98358,1651102386.98455,2.09962606430054,1651102389.10006,1651102389.10646,1651102391.17303,2.07297086715698,14.4271442805497,FIX,1651102393.11823,1651102393.12475,5.16497874259949,high_stim,1651102400.28686,1651102400.28427,,0,,0,0,1651102407.29018,1651102407.29109,2.2930269241333,1651102409.60771,1651102409.6079,1651102411.47537,1.86766028404236,31.2005146039806,FIX,1651102697.63179,1651102697.63321,398.127153635025,,0,106-nm106,nm106t1afaff_H.mp4,0,
4,115,4,vicarious,2,2,1,high_cue,med_stim,5,1651102299.50463,1651102299.50548,1651102413.64255,1651102413.64509,0.640657424926758,1651102414.29279,1651102414.30848,high_cue,h004.png,1651102415.28421,1651102415.28598,1.39899682998657,1651102416.69368,1651102416.70664,1651102418.41112,1.71743631362915,59.2753065292094,FIX,1651102420.71185,1651102420.71314,1.3713550567627,med_stim,1651102424.09057,1651102424.08518,,0,,0,0,1651102431.09906,1651102431.10125,2.28414845466614,1651102433.39991,1651102433.40636,1651102437.18966,3.78974056243896,53.8203795520211,FIX,1651102697.63179,1651102697.63321,398.127153635025,,0,107-hs107,hs107t2aaaff_M.mp4,0,
5,115,4,vicarious,2,2,1,high_cue,high_stim,6,1651102299.50463,1651102299.50548,1651102437.75154,1651102437.75713,0.231669902801514,1651102438.00163,1651102438.00265,high_cue,h017.png,1651102438.98333,1651102438.98416,1.09987592697144,1651102440.10241,1651102440.10648,1651102442.32299,2.22057271003723,54.9702976105488,FIX,1651102444.12058,1651102444.12417,1.26262664794922,high_stim,1651102447.38593,1651102447.38394,,0,,0,0,1651102454.39108,1651102454.39227,2.69212913513184,1651102457.10876,1651102457.10895,1651102459.37648,2.26772594451904,44.0234619642384,FIX,1651102697.63179,1651102697.63321,398.127153635025,,0,092-ch092,ch092t2aiaff_H.mp4,0,
6,115,4,vicarious,2,2,1,high_cue,low_stim,4,1651102299.50463,1651102299.50548,1651102461.12692,1651102461.14092,1.856285572052,1651102462.99428,1651102462.99544,high_cue,h046.png,1651102463.98333,1651102463.98415,1.09987688064575,1651102465.09507,1651102465.10641,1651102468.57985,3.48478055000305,63.537813666646,FIX,1651102469.12991,1651102469.13122,6.7533016204834,low_stim,1651102477.8859,1651102477.88394,,0,,0,0,1651102484.90245,1651102484.90383,12.1807515621185,1651102497.107,1651102497.1075,1651102499.94163,2.83462476730347,20.1794586645109,FIX,1651102697.63179,1651102697.63321,398.127153635025,,0,120-kz120,kz120t2aaunaff_L.mp4,0,
7,115,4,vicarious,2,2,1,high_cue,high_stim,6,1651102299.50463,1651102299.50548,1651102501.12517,1651102501.14057,7.75803470611572,1651102508.89473,1651102508.89596,high_cue,h003.png,1651102509.88337,1651102509.88432,1.09983205795288,1651102510.99552,1651102511.00637,1651102513.66349,2.66796922683716,47.2776089583341,FIX,1651102515.01368,1651102515.01497,0.869520902633667,high_stim,1651102517.886,1651102517.88395,,0,,0,0,1651102524.9007,1651102524.90174,4.2825026512146,1651102529.20231,1651102529.20635,1651102533.0563,3.8539924621582,36.0442350030727,FIX,1651102697.63179,1651102697.63321,398.127153635025,,0,096-bg096,bg096t1aeaff_H.mp4,0,
8,115,4,vicarious,2,2,1,low_cue,low_stim,1,1651102299.50463,1651102299.50548,1651102533.62062,1651102533.62377,0.462642192840576,1651102534.08746,1651102534.09039,low_cue,l053.png,1651102535.08333,1651102535.08414,2.09987878799438,1651102537.20529,1651102537.20638,1651102540.13995,2.93465995788574,24.1022345011611,FIX,1651102541.22346,1651102541.22449,8.75974869728088,low_stim,1651102551.98587,1651102551.98398,,0,,0,0,1651102558.99675,1651102558.99803,5.58645343780518,1651102564.59884,1651102564.60638,,,,FIX,1651102697.63179,1651102697.63321,398.127153635025,,0,092-ch092,ch092t2aeaff_L.mp4,0,
9,115,4,vicarious,2,2,1,low_cue,med_stim,2,1651102299.50463,1651102299.50548,1651102568.63368,1651102568.64,1.84952521324158,1651102570.50104,1651102570.5024,low_cue,l022.png,1651102571.48333,1651102571.4844,2.09987998008728,1651102573.6022,1651102573.60643,1651102575.23964,1.63744306564331,24.501231448621,FIX,1651102577.62036,1651102577.62389,5.26284122467041,med_stim,1651102584.886,1651102584.88407,,0,,0,0,1651102591.89235,1651102591.89345,4.19085216522217,1651102596.11059,1651102596.11081,1651102599.4788,3.36821103096008,16.9847325319886,FIX,1651102697.63179,1651102697.63321,398.127153635025,,0,043-jh043,jh043t2aeunaff_M.mp4,0,
