onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
11.01	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a
51.51	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png	n/a	n/a	n/a
83.0	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png	n/a	n/a	n/a
117.2	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png	n/a	n/a	n/a
150.51	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h009.png	n/a	n/a	n/a
185.11	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l012.png	n/a	n/a	n/a
213.2	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png	n/a	n/a	n/a
244.29	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png	n/a	n/a	n/a
270.4	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png	n/a	n/a	n/a
304.1	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png	n/a	n/a	n/a
338.1	1.0	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a
376.11	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png	n/a	n/a	n/a
14.33	1.52	expectrating	1	low_cue	n/a	32.03	Strong	32.03	Strong	0.1	1.42	l053.png	n/a	n/a	n/a
53.71	2.32	expectrating	2	low_cue	n/a	28.21	Moderate	28.21	Moderate	0.05	2.27	l037.png	n/a	n/a	n/a
85.8	2.09	expectrating	3	high_cue	n/a	49.4	Strong	49.4	Strong	0.35	1.74	h015.png	n/a	n/a	n/a
119.3	1.65	expectrating	4	high_cue	n/a	41.1	Strong	41.1	Strong	0.05	1.6	h050.png	n/a	n/a	n/a
152.71	2.19	expectrating	5	high_cue	n/a	51.41	Strong	51.41	Strong	0.55	1.64	h009.png	n/a	n/a	n/a
187.11	3.24	expectrating	6	low_cue	n/a	29.23	Strong	29.23	Strong	1.52	1.72	l012.png	n/a	n/a	n/a
216.5	1.3	expectrating	7	low_cue	n/a	22.87	Moderate	22.87	Moderate	0.37	0.93	l046.png	n/a	n/a	n/a
247.31	1.4	expectrating	8	high_cue	n/a	19.75	Moderate	19.75	Moderate	0.45	0.95	h032.png	n/a	n/a	n/a
272.41		expectrating	9	high_cue	n/a			26.67	Moderate	0.85	2.27	h011.png	n/a	n/a	n/a
306.32	2.1	expectrating	10	low_cue	n/a	15.82	Moderate	15.82	Moderate	0.33	1.77	l050.png	n/a	n/a	n/a
340.31	1.9	expectrating	11	low_cue	n/a	17.49	Moderate	17.49	Moderate	0.27	1.63	l021.png	n/a	n/a	n/a
378.91	1.09	expectrating	12	high_cue	n/a	33.88	Strong	33.88	Strong	0.15	0.94	h017.png	n/a	n/a	n/a
32.52	6.99	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_100.jpg	same	same	True
62.41	7.0	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_150.jpg	same	same	True
92.5	7.0	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_50.jpg	same	same	True
132.8	7.0	stimulus	4	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	5_100.jpg	same	diff	False
170.9	7.0	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_150_R.jpg	diff	diff	True
195.61	7.0	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_150_R.jpg	diff	diff	True
225.0	7.0	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50_R.jpg	diff	same	False
254.0	7.0	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	47_150_R.jpg	diff	diff	True
281.71	7.0	stimulus	9	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50.jpg	same	same	True
313.6	7.0	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_100_R.jpg	diff	diff	True
352.2	7.0	stimulus	11	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_50_R.jpg	diff		False
387.4	7.0	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_100.jpg	same	same	True
45.3	2.73	outcomerating	1	low_cue	med_stim	19.45	Moderate	19.45	Moderate	1.0	1.73	task-cognitive_scale.png	n/a	n/a	n/a
75.2	3.18	outcomerating	2	low_cue	high_stim	19.16	Moderate	19.16	Moderate	0.48	2.7	task-cognitive_scale.png	n/a	n/a	n/a
100.41	2.56	outcomerating	3	high_cue	low_stim	12.3	Moderate	12.3	Moderate	1.42	1.14	task-cognitive_scale.png	n/a	n/a	n/a
145.61	2.92	outcomerating	4	high_cue	med_stim	45.49	Strong	45.49	Strong	0.37	2.56	task-cognitive_scale.png	n/a	n/a	n/a
