onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.39	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png
35.09	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png
68.68	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h019.png
96.59	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png
123.99	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png
167.29	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h037.png
203.28	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png
238.7	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png
276.89	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l041.png
312.29	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png
347.39	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png
373.2	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l009.png
8.21	3.57	expectrating	1	high_cue	n/a	35.22	Strong	35.22	Strong	0.62	2.96	h036.png
37.49	2.78	expectrating	2	high_cue	n/a	30.06	Strong	30.06	Strong	0.27	2.52	h011.png
71.1	2.23	expectrating	3	high_cue	n/a	40.25	Strong	40.25	Strong	0.05	2.18	h019.png
98.09	2.31	expectrating	4	low_cue	n/a	29.86	Strong	29.86	Strong	0.45	1.86	l013.png
126.81	1.95	expectrating	5	high_cue	n/a	21.42	Moderate	21.42	Moderate	0.13	1.82	h024.png
170.09	2.58	expectrating	6	high_cue	n/a	49.07	Strong	49.07	Strong	0.68	1.9	h037.png
205.2	3.42	expectrating	7	low_cue	n/a	16.04	Moderate	16.04	Moderate	0.05	3.37	l056.png
241.9	3.77	expectrating	8	low_cue	n/a	14.65	Moderate	14.65	Moderate	0.82	2.95	l040.png
280.1	3.04	expectrating	9	low_cue	n/a	37.29	Strong	37.29	Strong	1.22	1.82	l041.png
315.09	2.26	expectrating	10	low_cue	n/a	30.17	Strong	30.17	Strong	0.1	2.16	l003.png
349.09	3.15	expectrating	11	high_cue	n/a	84.7	Very Strong	84.7	Very Strong	0.62	2.53	h020.png
375.7		expectrating	12	low_cue	n/a			25.95	Moderate	0.5	3.77	l009.png
18.98	7.0	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t2afunaff_L.mp4
