onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.7	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png
33.4	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l029.png
71.09	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
100.69	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png
135.79	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h040.png
170.6	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
196.9	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png
237.0	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
268.3	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png
301.9	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png
333.89	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png
372.49	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png
7.77	2.5	expectrating	1	low_cue	n/a	38.36	Strong	38.36	Strong	0.03	2.47	l004.png
35.7	3.2	expectrating	2	low_cue	n/a	25.74	Moderate	25.74	Moderate	0.05	3.15	l029.png
73.41	2.8	expectrating	3	low_cue	n/a	10.45	Moderate	10.45	Moderate	0.37	2.44	l043.png
103.49	2.13	expectrating	4	high_cue	n/a	38.95	Strong	38.95	Strong	0.42	1.72	h017.png
137.5	2.52	expectrating	5	high_cue	n/a	16.72	Moderate	16.72	Moderate	0.22	2.3	h040.png
172.42	1.9	expectrating	6	high_cue	n/a	26.98	Moderate	26.98	Moderate	0.38	1.52	h018.png
199.9	2.34	expectrating	7	high_cue	n/a	42.07	Strong	42.07	Strong	0.45	1.89	h024.png
239.7		expectrating	8	low_cue	n/a			1.18	Barely detectable	0.18	3.73	l002.png
271.3	3.4	expectrating	9	high_cue	n/a	43.37	Strong	43.37	Strong	0.05	3.35	h046.png
304.21	2.03	expectrating	10	low_cue	n/a	9.24	Weak	9.24	Weak	0.13	1.9	l008.png
336.91	1.99	expectrating	11	high_cue	n/a	16.98	Moderate	16.98	Moderate	0.15	1.84	h056.png
375.5	3.22	expectrating	12	low_cue	n/a	7.61	Weak	7.61	Weak	0.05	3.17	l032.png
15.69	7.01	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1afunaff_M.mp4
46.49	7.01	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aeunaff_L.mp4
84.19	7.01	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aaunaff_H.mp4
114.79	7.01	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
149.79	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t2aaunaff_M.mp4
180.99	7.0	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiaff_H.mp4
212.19	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aaunaff_L.mp4
251.29	7.01	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
279.19	7.01	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aiaff_H.mp4
316.49	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aeaff_M.mp4
