sub	ses	run	fd_mean	dvars_mean	run_type
sub-0006	ses-03	run-06	0.1667762236004592	35.70456012514351	cognitive
sub-0006	ses-04	run-01	0.2100550625154993	36.79202898163031	pain
sub-0006	ses-04	run-02	0.1411658887152697	38.37074417221584	vicarious
sub-0006	ses-04	run-03	0.1473176765965556	35.57978955338691	cognitive
sub-0006	ses-04	run-04	0.1736114136779563	37.28147611825488	cognitive
sub-0006	ses-04	run-05	0.1203989313117106	36.85503917451205	vicarious
sub-0006	ses-04	run-06	0.1739908253473019	37.31841058438576	pain
sub-0007	ses-01	run-01	0.1147257981102181	35.03444147	pain
sub-0007	ses-01	run-02	0.1071066670323765	36.84190804362802	cognitive
sub-0007	ses-01	run-03	0.1094612191180252	36.99605954420206	vicarious
sub-0007	ses-01	run-04	0.1254957743616532	34.750472779563715	cognitive
sub-0007	ses-01	run-05	0.1247784726088403	37.22291897129736	pain
sub-0007	ses-01	run-06	0.1345453564523535	36.118212732491386	vicarious
sub-0007	ses-03	run-01	0.127564537	36.87347594948335	cognitive
sub-0007	ses-03	run-02	0.1099938518982778	36.941574059701495	vicarious
sub-0007	ses-03	run-03	0.121525069	36.97000194	pain
sub-0007	ses-03	run-04	0.1250612492445464	36.96034248794489	vicarious
sub-0007	ses-03	run-05	0.1185612958602755	36.248381749712976	cognitive
sub-0007	ses-03	run-06	0.105890999	37.23801306930694	
sub-0008	ses-01	run-01	0.068053627	35.38515854190585	vicarious
sub-0008	ses-01	run-02	0.074780553	34.78850673	cognitive
sub-0008	ses-01	run-03	0.1021834687547646	33.20163287600459	pain
sub-0008	ses-01	run-04	0.095387939	33.46837018599311	pain
sub-0008	ses-01	run-05	0.076389127	33.35914361423651	cognitive
sub-0008	ses-01	run-06	0.069243541	34.823830959816306	vicarious
sub-0008	ses-03	run-01	0.082985293	33.97904471526981	pain
sub-0008	ses-03	run-02	0.085190769	33.22574646498278	vicarious
sub-0008	ses-03	run-03	0.0870385	34.159165786452355	cognitive
sub-0008	ses-03	run-04	0.083767466	32.83388054075775	cognitive
sub-0008	ses-03	run-05	0.089970367	33.764640125143515	vicarious
sub-0008	ses-03	run-06	0.1141963558243398	33.49269941102182	pain
sub-0008	ses-04	run-01	0.070638348	34.175607009184844	cognitive
sub-0008	ses-04	run-02	0.069812135	34.094745250287026	pain
sub-0008	ses-04	run-03	0.08508239	36.99191822158439	vicarious
sub-0008	ses-04	run-04	0.092311543	32.996289357060846	vicarious
sub-0008	ses-04	run-05	0.091028085	34.53016233	
sub-0008	ses-04	run-06	0.081704106	32.87571342479908	cognitive
sub-0009	ses-01	run-01	0.1091139818473019	37.05091126980483	vicarious
sub-0009	ses-01	run-02	0.1298703384117106	37.26184917106774	pain
sub-0009	ses-01	run-03	0.1228691114276693	36.21801762227325	cognitive
sub-0009	ses-01	run-04	0.1272460507233065	36.09215373249139	pain
sub-0009	ses-01	run-05	0.1061438995036739	37.14879145809415	vicarious
sub-0009	ses-01	run-06	0.099996064	37.53749490241103	cognitive
sub-0009	ses-03	run-01	0.1333881492799081	41.751636965556834	pain
sub-0009	ses-03	run-02	0.157585134	38.97228868312285	vicarious
sub-0009	ses-03	run-03	0.1304374059398392	39.08013664293915	cognitive
sub-0009	ses-03	run-04	0.1272634440382319	39.266126352468426	cognitive
sub-0009	ses-03	run-05	0.1237420520183696	37.61159165556831	vicarious
sub-0009	ses-03	run-06	0.1556313214592422	37.29518259816303	pain
sub-0009	ses-04	run-01	0.1501379032360504	35.35866455568313	pain
sub-0009	ses-04	run-02	0.089749003	34.09552795407578	cognitive
sub-0009	ses-04	run-03	0.1315883218254879	34.25879512973594	vicarious
sub-0009	ses-04	run-04	0.1438422379370837	34.720083585533864	cognitive
sub-0009	ses-04	run-05	0.1504535006567164	32.545222436280135	pain
sub-0009	ses-04	run-06	0.09709251	37.69064241905856	vicarious
sub-0010	ses-01	run-01	0.1238921242273248	35.23485147646383	cognitive
sub-0010	ses-01	run-02	0.1140890495889781	37.35278113777268	vicarious
sub-0010	ses-01	run-03	0.1093269723889781	39.89355630309989	pain
sub-0010	ses-01	run-04	0.1233100211454649	37.54132898392652	vicarious
sub-0010	ses-01	run-05	0.1297085824701492	37.95014696326062	cognitive
sub-0010	ses-01	run-06	0.1499511983088403	35.774581453501725	pain
sub-0010	ses-03	run-01	0.1286619376544201	35.513555552238806	vicarious
sub-0010	ses-03	run-02	0.2031935545236509	34.26639517910448	cognitive
sub-0010	ses-03	run-03	0.1020020927455108	38.02801963030999	pain
sub-0010	ses-03	run-04	0.1633768082663604	32.36130674971297	pain
sub-0010	ses-03	run-05	0.1749520764523535	36.352300337543056	cognitive
sub-0010	ses-03	run-06	0.1805102338656716	32.483007563719866	vicarious
sub-0010	ses-04	run-01	0.2709532720183696	35.62590100803674	cognitive
sub-0010	ses-04	run-02	0.1844210161154994	33.508144024110216	pain
sub-0010	ses-04	run-03	0.2082052496918484	38.55976017451206	vicarious
sub-0010	ses-04	run-04	0.1786771392746498	34.38851155	vicarious
sub-0010	ses-04	run-05	0.1836940589794718	36.99444951205511	pain
sub-0010	ses-04	run-06	0.1544617962789896	34.23887714925373	cognitive
sub-0011	ses-01	run-01	0.1212088295453501	35.24212879448909	cognitive
sub-0011	ses-01	run-02	0.115844403	35.952455808266365	pain
sub-0011	ses-01	run-03	0.1095116017391503	37.57147220780712	vicarious
sub-0011	ses-01	run-04	0.112138069	38.241291452353614	vicarious
sub-0011	ses-01	run-05	0.150892599	34.14711412743973	pain
sub-0011	ses-01	run-06	0.1326544856704936	35.338975051664754	cognitive
sub-0011	ses-03	run-01	0.1234369565717565	37.99534773363949	vicarious
sub-0011	ses-03	run-02	0.1070146868287026	36.46065550172216	
sub-0011	ses-03	run-03	0.1238073487191962	36.04629228243399	cognitive
sub-0011	ses-03	run-04	0.1195895841056256	34.19611529047073	pain
sub-0011	ses-03	run-05	0.1157320017880596	37.36264748450057	vicarious
sub-0011	ses-03	run-06	0.1075910012309988	37.36639975086108	cognitive
sub-0011	ses-04	run-01	0.1115970157359356	34.10229269115958	
sub-0011	ses-04	run-02	0.1184157722732491	36.15468754420207	vicarious
sub-0011	ses-04	run-03	0.1080695325320321	36.14448730424799	cognitive
sub-0011	ses-04	run-04	0.1146748405382089	36.78492612858783	cognitive
sub-0011	ses-04	run-05	0.1079794968788748	36.37478352468428	vicarious
sub-0011	ses-04	run-06	0.1113436806773822	34.42591045	pain
sub-0013	ses-01	run-01	0.1193083245315728	39.531367490241095	cognitive
sub-0013	ses-01	run-02	0.1194422244913891	37.00700705396096	vicarious
sub-0013	ses-01	run-03	0.1504804589540757	38.89767963	
sub-0013	ses-01	run-04	0.1306435814420206	36.94753337083812	vicarious
sub-0013	ses-01	run-05	0.1191561910936853	37.23259511595867	cognitive
sub-0013	ses-01	run-06	0.2460549938656716	38.16930723191734	pain
sub-0013	ses-03	run-01	0.1793893171113662	34.70260504477612	pain
sub-0013	ses-03	run-02	0.1006162627134328	36.53614057864523	vicarious
sub-0013	ses-03	run-03	0.1096895812123995	36.29117763605052	cognitive
sub-0013	ses-03	run-04	0.1015215696539609	36.91859155	cognitive
sub-0013	ses-03	run-05	0.1015406460849597	36.49038668197474	vicarious
sub-0013	ses-03	run-06	0.1577299382392651	37.18347884041332	pain
sub-0013	ses-04	run-01	0.1100251085614236	32.71955345809415	cognitive
sub-0013	ses-04	run-02	0.1348200070436279	32.57714616991963	pain
sub-0013	ses-04	run-03	0.1185313824971296	34.779888466130885	vicarious
sub-0013	ses-04	run-04	0.094208233	32.97906730195178	vicarious
sub-0013	ses-04	run-05	0.1480974853972445	32.71112720091849	pain
sub-0013	ses-04	run-06	0.089385428	34.495711638346734	cognitive
sub-0014	ses-01	run-01	0.1032393346692307	41.89431270034444	vicarious
sub-0014	ses-01	run-02	0.090699425	43.09935533	
sub-0014	ses-01	run-05	0.1325309571768082	41.59329818599311	cognitive
sub-0014	ses-01	run-06	0.1221982346934557	40.761655836969005	vicarious
sub-0014	ses-03	run-01	0.091508144	46.27818948794489	pain
sub-0014	ses-03	run-02	0.08291867	43.70905577382319	cognitive
sub-0014	ses-03	run-03	0.098896483	40.708505149253725	vicarious
sub-0014	ses-03	run-04	0.1013120121188289	40.87260729	cognitive
sub-0014	ses-03	run-05	0.079638358	41.78229996326063	pain
sub-0014	ses-03	run-06	0.086430772	41.05404133295063	vicarious
sub-0014	ses-04	run-01	0.1024334806675085	37.28055398507463	vicarious
sub-0014	ses-04	run-02	0.099079956	37.06795517910448	pain
sub-0014	ses-04	run-03	0.092233004	37.29513688978186	cognitive
sub-0014	ses-04	run-04	0.1021658031099655	37.195945247990814	pain
sub-0014	ses-04	run-05	0.10450434	38.07723215843858	vicarious
sub-0014	ses-04	run-06	0.1049302535291939	37.833020437428246	cognitive
sub-0015	ses-01	run-01	0.1904374827474167	39.58409996440873	pain
sub-0015	ses-01	run-02	0.1998340580607347	36.67869717336395	cognitive
sub-0015	ses-01	run-03	0.1904787793295063	34.929556699196326	vicarious
sub-0015	ses-01	run-04	0.4241035313719861	41.55163763949484	cognitive
sub-0015	ses-01	run-05	0.2585876080574052	38.461368291618825	pain
sub-0015	ses-01	run-06	0.5231283680562573	43.05778012	vicarious
sub-0016	ses-01	run-01	0.1099435839363949	40.46322254764638	vicarious
sub-0016	ses-01	run-02	0.121174102	40.45644905396097	pain
sub-0016	ses-01	run-03	0.129373662	37.56047147761194	cognitive
sub-0016	ses-01	run-04	0.1405110958134098	41.02777263949484	pain
sub-0016	ses-01	run-05	0.1290303554027554	41.15423321125144	vicarious
sub-0016	ses-01	run-06	0.1263135387419058	41.825362645235366	cognitive
sub-0016	ses-03	run-01	0.1481840155316876	38.49297083467279	cognitive
sub-0016	ses-03	run-02	0.1258910327106773	40.99401604	vicarious
sub-0016	ses-03	run-03	0.144633237	39.40511025947187	pain
sub-0016	ses-03	run-04	0.1360387635958667	36.85184475774972	vicarious
sub-0016	ses-03	run-05	0.1287045258346727	37.01328107921929	cognitive
sub-0016	ses-03	run-06	0.1864805121102181	38.907449314580944	pain
sub-0016	ses-04	run-01	0.1117250830574052	36.555411997703786	vicarious
sub-0016	ses-04	run-02	0.106117481	37.93344130080367	cognitive
sub-0016	ses-04	run-03	0.1264589380838323	34.08817470958084	
sub-0016	ses-04	run-04	0.1285418720964408	37.52864222617681	pain
sub-0016	ses-04	run-05	0.097328739	38.14095690355912	cognitive
sub-0016	ses-04	run-06	0.1095395626923076	36.47413680252584	vicarious
sub-0017	ses-01	run-01	0.1358353629800229	40.81896626176809	vicarious
sub-0017	ses-01	run-02	0.094448666	39.81192694948335	cognitive
sub-0017	ses-01	run-05	0.1560211870251893	40.43724343628013	cognitive
sub-0017	ses-01	run-06	0.1474551113538461	41.71898204707233	vicarious
sub-0017	ses-03	run-01	0.1571197054727898	38.62044488404133	cognitive
sub-0017	ses-03	run-02	0.1725669229735935	35.40429006888634	pain
sub-0017	ses-03	run-03	0.1792088500200918	40.20862144202066	vicarious
sub-0017	ses-03	run-04	0.2327416543685418	40.16958712629162	vicarious
sub-0017	ses-03	run-05	0.219220657	35.71836935361653	pain
sub-0017	ses-03	run-06	0.1819507190585533	35.346452508610795	cognitive
sub-0017	ses-04	run-01	0.271013068	37.36203715384615	pain
sub-0017	ses-04	run-02	0.1937848522985074	36.537546254879445	vicarious
sub-0017	ses-04	run-03	0.184355255	39.554947794489095	cognitive
sub-0017	ses-04	run-04	0.3208061473576309	39.97462725284738	cognitive
sub-0017	ses-04	run-05	0.1325895832296211	38.91514264064293	vicarious
sub-0017	ses-04	run-06	0.198346262	34.92612412399541	pain
sub-0018	ses-01	run-01	0.1043110455095981	34.322220076923074	pain
sub-0018	ses-01	run-02	0.082188617	34.73699121125144	cognitive
sub-0018	ses-01	run-03	0.0762789	35.01923236854191	vicarious
sub-0018	ses-01	run-04	0.079979051	32.99378080711825	cognitive
sub-0018	ses-01	run-05	0.119969791	32.25786980826636	pain
sub-0018	ses-01	run-06	0.071438665	33.221831	vicarious
sub-0018	ses-03	run-01	0.1102364389448909	35.67909546842709	cognitive
sub-0018	ses-03	run-02	0.1135493539222043	35.90930201148105	vicarious
sub-0018	ses-03	run-03	0.1740228701320321	32.49663660390356	pain
sub-0018	ses-03	run-04	0.093276776	36.62082467623421	vicarious
sub-0018	ses-03	run-05	0.085390515	34.55837716762342	cognitive
sub-0018	ses-03	run-06	0.1499850116130884	32.42162058094144	pain
sub-0018	ses-04	run-01	0.092949003	35.833162368541906	vicarious
sub-0018	ses-04	run-02	0.1525143537665901	34.87110182778416	pain
sub-0018	ses-04	run-03	0.085139102	35.52080975774971	cognitive
sub-0018	ses-04	run-04	0.1266941786318025	36.44479602755454	pain
sub-0018	ses-04	run-05	0.075421769	35.449249019517794	vicarious
sub-0018	ses-04	run-06	0.08946866	35.60667622158438	cognitive
sub-0021	ses-01	run-01	0.2822926157722732	41.370462548794485	
sub-0021	ses-01	run-02	0.1092014182206429	37.43547284959816	
sub-0021	ses-01	run-03	0.1283441805665326	41.43652458668197	
sub-0021	ses-01	run-04	0.1542751729226176	39.647415417910445	
sub-0021	ses-01	run-05	0.1723535147099884	38.85794988174512	
sub-0021	ses-03	run-01	0.1340970317113662	37.850275417910446	cognitive
sub-0021	ses-03	run-02	0.2396484077095292	40.45334806	pain
sub-0021	ses-03	run-03	0.1692156779008036	36.31644926061998	vicarious
sub-0021	ses-03	run-04	0.3248693443168771	42.07388817566015	vicarious
sub-0021	ses-03	run-05	0.3552526734799081	43.468525600459245	pain
sub-0021	ses-03	run-06	0.1262411967329965	40.46127566475316	cognitive
sub-0021	ses-04	run-01	0.1154329465246842	37.71605715384615	cognitive
sub-0021	ses-04	run-02	0.1099909967680596	41.527663629161886	vicarious
sub-0021	ses-04	run-03	0.1746973524913891	38.60084420780712	pain
sub-0021	ses-04	run-04	0.149105763	37.09394151664753	vicarious
sub-0021	ses-04	run-05	0.1575557723278989	39.53966172330654	cognitive
sub-0021	ses-04	run-06	0.3781307483339494	41.56669542020666	pain
sub-0023	ses-01	run-01	0.1385271861690011	39.877814462686565	pain
sub-0023	ses-01	run-02	0.1333752533582089	35.50067691274398	vicarious
sub-0023	ses-01	run-03	0.1518100390481285	38.34763543283582	cognitive
sub-0023	ses-01	run-04	0.1510092871584385	36.36296975200919	cognitive
sub-0023	ses-01	run-05	0.2330075584686567	37.45391176463835	vicarious
sub-0023	ses-01	run-06	0.3067904455793341	39.609154152698046	pain
sub-0023	ses-04	run-01	0.1515812693346497	39.17581911825488	cognitive
sub-0023	ses-04	run-02	0.2072530176693455	36.07629401148105	
sub-0023	ses-04	run-03	0.1886897110997129	37.25818974397245	vicarious
sub-0023	ses-04	run-04	0.2498754989437428	35.568429234213546	vicarious
sub-0023	ses-04	run-05	0.1930808003111365	34.715294044776115	pain
sub-0023	ses-04	run-06	0.1906173865832376	38.65361140528129	cognitive
sub-0024	ses-01	run-01	0.077902295	34.69176556027554	vicarious
sub-0024	ses-01	run-02	0.1991943203430562	34.325732290470725	pain
sub-0024	ses-01	run-03	0.127380964	31.76350502	cognitive
sub-0024	ses-01	run-05	0.1290223687813475	33.28966825	vicarious
sub-0024	ses-01	run-06	0.1177597118184913	33.544365389207805	cognitive
sub-0024	ses-03	run-01	0.1135056756900114	39.64089787141216	cognitive
sub-0024	ses-03	run-02	0.1094445431650975	40.11711465212399	vicarious
sub-0024	ses-03	run-03	0.2019960872812858	35.09809518	pain
sub-0024	ses-03	run-04	0.1302388399512054	35.31272380252583	vicarious
sub-0024	ses-03	run-05	0.124986189	37.82491912629162	cognitive
sub-0024	ses-04	run-02	0.1365534624316876	36.09203430998852	cognitive
sub-0024	ses-04	run-03	0.1322000806195177	33.55642549827784	vicarious
sub-0024	ses-04	run-04	0.1341848842032146	35.250239237657865	cognitive
sub-0024	ses-04	run-06	0.1230541572284729	36.32917328	vicarious
sub-0025	ses-01	run-01	0.1389842358128587	41.49801031	pain
sub-0025	ses-01	run-02	0.1495651482415614	41.154196411021815	cognitive
sub-0025	ses-01	run-03	0.1266486474982778	45.671309351320325	vicarious
sub-0025	ses-01	run-04	0.1382486263719861	44.57352245924224	cognitive
sub-0025	ses-01	run-05	0.1483712212020665	41.345271398392654	pain
sub-0025	ses-01	run-06	0.1222552673582089	41.642184357060856	vicarious
sub-0025	ses-03	run-01	0.149078021	39.35764753960965	vicarious
sub-0025	ses-03	run-02	0.1207958059529276	40.06357071067739	cognitive
sub-0025	ses-03	run-03	0.1441420892335766	43.39347115	pain
sub-0025	ses-03	run-04	0.1639763110045924	43.042898484500576	pain
sub-0025	ses-03	run-05	0.1525149534946039	40.19593353960964	cognitive
sub-0025	ses-03	run-06	0.1534481265924224	39.14230719977039	vicarious
sub-0025	ses-04	run-01	0.2005156352307692	46.275586405281295	cognitive
sub-0025	ses-04	run-02	0.1782557778230769	44.50114341791045	vicarious
sub-0025	ses-04	run-03	0.2627121446268656	124.21132912743973	pain
sub-0025	ses-04	run-04	0.1642076729519896	47.54752647301952	vicarious
sub-0025	ses-04	run-05	0.1558169749735935	47.39778845924225	cognitive
sub-0025	ses-04	run-06	0.1527513257809414	47.14245501607348	pain
sub-0026	ses-01	run-01	0.08882707	33.617018497129735	vicarious
sub-0026	ses-01	run-02	0.08217388	34.13514888317757	
sub-0026	ses-01	run-03	0.09314818	35.50574427554535	cognitive
sub-0026	ses-01	run-04	0.092251342	31.772974095292764	pain
sub-0026	ses-01	run-05	0.095040416	35.18033788289323	vicarious
sub-0026	ses-01	run-06	0.086958951	38.93462335246842	cognitive
sub-0026	ses-03	run-01	0.091782555	35.00212480826636	cognitive
sub-0026	ses-03	run-02	0.098854088	34.11955974971298	pain
sub-0026	ses-03	run-03	0.09901495	39.95004803099885	vicarious
sub-0026	ses-03	run-04	0.1081510738653271	37.47283499655568	vicarious
sub-0026	ses-03	run-05	0.093385231	33.21885792537313	pain
sub-0026	ses-03	run-06	0.1176522423933409	36.47200230080368	cognitive
sub-0026	ses-04	run-01	0.090426539	32.95720851205511	pain
sub-0026	ses-04	run-02	0.096348222	33.16371243	vicarious
sub-0026	ses-04	run-03	0.09760153	31.391294267508613	cognitive
sub-0026	ses-04	run-04	0.1001256674865671	35.48416694833525	cognitive
sub-0026	ses-04	run-05	0.103331967	32.03903231802526	vicarious
sub-0026	ses-04	run-06	0.091512786	32.192058150401834	pain
sub-0028	ses-01	run-01	0.1055168510776119	31.40469818	vicarious
sub-0028	ses-01	run-02	0.090451365	33.805773701492534	cognitive
sub-0028	ses-01	run-03	0.1083710310126291	34.02233320091848	pain
sub-0028	ses-01	run-04	0.1308191850149253	31.998180306544203	pain
sub-0028	ses-01	run-05	0.1218707994890929	32.32560586107922	cognitive
sub-0028	ses-01	run-06	0.079067382	32.83643759816303	vicarious
sub-0029	ses-01	run-01	0.095530386	41.10619539609644	vicarious
sub-0029	ses-01	run-02	0.1729631522319173	41.555178721010336	pain
sub-0029	ses-01	run-03	0.1389682400594718	45.258954040183696	cognitive
sub-0029	ses-01	run-04	0.1373400636394948	45.19113024225029	pain
sub-0029	ses-01	run-05	0.1317661535316647	41.669445985074624	vicarious
sub-0029	ses-01	run-06	0.1348070472311136	42.39220701722158	cognitive
sub-0029	ses-03	run-01	0.1016155225595866	36.35692247646384	pain
sub-0029	ses-03	run-02	0.1144245947384614	37.95474476693456	vicarious
sub-0029	ses-03	run-03	0.1075481885553386	37.09904990011481	cognitive
sub-0029	ses-03	run-04	0.1033979965281285	37.01055637083812	cognitive
sub-0029	ses-03	run-05	0.099599593	36.62022903099886	vicarious
sub-0029	ses-03	run-06	0.1270071939060849	36.790389724454656	pain
sub-0029	ses-04	run-01	0.097360575	36.91884747	pain
sub-0029	ses-04	run-02	0.093459773	40.772728266360495	cognitive
sub-0029	ses-04	run-03	0.1033238839092996	44.22493615729047	vicarious
sub-0029	ses-04	run-04	0.1040411561608266	39.90300190241103	cognitive
sub-0029	ses-04	run-05	0.1192809967136624	39.99493443	pain
sub-0029	ses-04	run-06	0.09491624	38.53942761538461	vicarious
sub-0030	ses-01	run-01	0.1281919184098736	39.79023221	cognitive
sub-0030	ses-01	run-02	0.113783313	39.38924282433983	vicarious
sub-0030	ses-01	run-03	0.1502451030103329	38.32066742594718	pain
sub-0030	ses-01	run-04	0.1224665141538231	39.42972146153846	vicarious
sub-0030	ses-01	run-05	0.1109608227958667	40.40901169001148	cognitive
sub-0030	ses-01	run-06	0.1707033907898966	36.81177990470724	pain
sub-0031	ses-01	run-01	0.1205895565026406	39.39059323191734	cognitive
sub-0031	ses-01	run-02	0.1351405580796784	37.27504716188289	pain
sub-0031	ses-01	run-03	0.093623825	36.50054704592422	vicarious
sub-0031	ses-01	run-04	0.090720376	36.02642243053961	vicarious
sub-0031	ses-01	run-05	0.1058299239609643	35.55998009644087	pain
sub-0031	ses-01	run-06	0.1172597184845005	41.99617262571757	cognitive
sub-0031	ses-03	run-01	0.1056447921455797	38.55736764293915	vicarious
sub-0031	ses-03	run-02	0.1091495858786934	44.25259553386912	pain
sub-0031	ses-03	run-03	0.087609954	44.64179122	cognitive
sub-0031	ses-03	run-04	0.086444653	36.16498748335247	pain
sub-0031	ses-03	run-05	0.075717892	44.76965076808266	vicarious
sub-0031	ses-03	run-06	0.098813792	41.66906576808267	cognitive
sub-0031	ses-04	run-01	0.111010671	36.421872634902414	pain
sub-0031	ses-04	run-02	0.1482164278321469	40.95188284615384	vicarious
