5483.177150115	3895.439835584	0.000664204	0.0409507	-0.128142	-0.00330622	-0.00122187	6.46891e-05	1
5320.166867324	3902.108806885	-0.000230709	0.0290245	-0.189411	-0.00308059	-0.00150023	0.000225378	1
5208.584026475	3895.81925349	0.00334572	0.0637198	-0.205605	-0.00258348	-0.00171149	0	1
5122.298376488	3899.60249831	0.0140857	0.0383217	-0.188998	-0.00290563	-0.0014464	0.000142809	1
5075.40766827	3899.228911996	0.0115595	0.0689519	-0.117572	-0.00360099	-0.0017419	-0.00025	1
5018.354051538	3895.157914595	0.014614	0.0998585	-0.160736	-0.00302758	-0.00147895	-0.000279827	1
5004.457641274	3899.227818573	0.00466045	0.0298311	-0.203214	-0.00349561	-0.00216032	-0.000266037	0
4959.218139365	3892.986011331	0.0162326	0.0242146	-0.328204	-0.00420141	-0.0017185	0	0
4965.474613338	3884.794994715	0.00104793	0.0155366	-0.312307	-0.00345612	-0.00227022	0	0
4928.887077395	3882.733162735	0.000959661	0.0403316	-0.375003	-0.00401218	-0.00245594	0	0
4928.480845133	3883.131168838	-0.0035352	0.0780736	-0.318213	-0.0034119	-0.00234052	0.000124591	0
4914.10718298	3881.152983745	-2.68017e-05	0.058515	-0.35049	-0.00378821	-0.00268047	0	0
4920.059337855	3890.011717558	0.00249629	0.0816967	-0.277138	-0.00346381	-0.00272836	-9.18743e-05	0
4931.873452678	3884.293295631	0.00900332	0.0991458	-0.235938	-0.00460418	-0.00321941	-0.000428818	0
4918.914146382	3883.444252393	0.00320369	0.0683701	-0.306703	-0.00442576	-0.00289003	-0.000189693	0
4923.075186283	3884.822877011	0.000234843	0.019661	-0.280718	-0.0044341	-0.00329465	-0.000227236	0
4909.882935612	3880.07049462	-0.00433466	0.00241958	-0.36151	-0.00453845	-0.00300957	-0.000132194	0
4934.041326769	3881.896511629	-0.0122331	0.0128348	-0.358253	-0.00432305	-0.00417219	3.38813e-21	0
4903.093814443	3878.309718539	-0.00700181	0.0199666	-0.449806	-0.00493261	-0.00349105	0.000435493	0
4924.610275504	3875.547366661	-0.0123842	0.0520689	-0.401398	-0.00494865	-0.0044891	0.000303668	0
4905.615011174	3878.353090999	0.00363741	0.0467186	-0.427414	-0.00496515	-0.00377321	0.000241294	0
4939.36318246	3885.44120792	-0.0171244	0.0792387	-0.28995	-0.00484963	-0.00424415	-8.25921e-05	0
4928.362597455	3880.106577591	-0.00936457	0.101875	-0.359612	-0.00555061	-0.00384356	3.92883e-05	0
4941.047767994	3881.949360425	-0.0109288	0.0532599	-0.303779	-0.00545909	-0.00407376	4.9989e-05	0
