rating,rt
12.506660223007202,2.52234864234924
32.99764013290405,2.1010284423828103
43.0013701915741,2.5846948623657204
59.507530212402344,2.07272744178772
69.49458026885986,1.58417987823486
87.50130009651184,3.18470931053162
100.6895501613617,1.9691669940948504
119.29649019241333,3.37195801734924
132.3013401031494,1.78410220146179
156.79380011558533,2.25098061561584
174.90056014060974,3.0513510704040496
191.7068202495575,2.02111148834229
199.79317021369934,4.0
228.90403008460999,3.8215470314025897
236.9903802871704,3.4849658012390097
256.1975402832031,4.0
264.9007902145386,3.25180339813232
285.808580160141,3.13877940177917
293.29471015930176,2.98460221290588
323.00579023361206,3.3514184951782204
338.2948200702667,2.07038807868958
367.1055700778961,3.2065372467041
373.3912401199341,1.80088996887207
394.79923009872437,3.56822443008423
