	corr	dotprod	run	runtype	ses	sub	trial
0	0.23518814983958558	296274.386353058	3.0	cognitive	1.0	36.0	0.0
1	0.26245545496968703	268016.536528478	3.0	cognitive	1.0	36.0	1.0
2	0.06569024913360956	67398.29200553877	3.0	cognitive	1.0	36.0	2.0
3	-0.24167712894583837	-303338.0611707033	3.0	cognitive	1.0	36.0	3.0
4	0.19744862251616607	342990.47900784604	3.0	cognitive	1.0	36.0	4.0
5	0.16404463835736538	184639.00904490703	3.0	cognitive	1.0	36.0	5.0
6	-0.04604997588594679	-85417.37419503945	3.0	cognitive	1.0	36.0	6.0
7	0.458799730948481	644560.6629452254	3.0	cognitive	1.0	36.0	7.0
8	0.009330258345289551	9744.643725626478	3.0	cognitive	1.0	36.0	8.0
9	0.05437496573170344	56902.63716738162	3.0	cognitive	1.0	36.0	9.0
10	0.36541415814137057	457460.8289694116	3.0	cognitive	1.0	36.0	10.0
11	-0.11542002544900015	-141469.01492844912	3.0	cognitive	1.0	36.0	11.0
12	-0.21123033212207049	-450803.05713118176	6.0	cognitive	1.0	36.0	0.0
13	0.2386698493078876	344876.28027341433	6.0	cognitive	1.0	36.0	1.0
14	0.24515043065709008	349015.8360701127	6.0	cognitive	1.0	36.0	2.0
15	0.20314528444695865	285443.0208161363	6.0	cognitive	1.0	36.0	3.0
16	-0.050498347056862215	-106378.95099133067	6.0	cognitive	1.0	36.0	4.0
17	0.007447506776496694	13080.020326188926	6.0	cognitive	1.0	36.0	5.0
18	0.07587998469310153	73081.65068171268	6.0	cognitive	1.0	36.0	6.0
19	0.31902450459733944	489117.5846941844	6.0	cognitive	1.0	36.0	7.0
20	0.10923391467717017	134133.17408447881	6.0	cognitive	1.0	36.0	8.0
21	0.08106234544340528	137612.15668952448	6.0	cognitive	1.0	36.0	9.0
22	0.07340259617766658	113846.00022890579	6.0	cognitive	1.0	36.0	10.0
23	0.03194151379814938	92727.04118619593	6.0	cognitive	1.0	36.0	11.0
