	corr	dotprod	run	runtype	ses	sub	trial
0	-0.23077506350615687	-328514.5804812101	2.0	cognitive	1.0	88.0	0.0
1	0.22701787543080487	182449.14621517507	2.0	cognitive	1.0	88.0	1.0
2	0.0779441525090338	67624.67230086893	2.0	cognitive	1.0	88.0	2.0
3	0.31075406318938653	501881.41968157806	2.0	cognitive	1.0	88.0	3.0
4	0.20459331503864922	228946.773051143	2.0	cognitive	1.0	88.0	4.0
5	0.3927121504737674	1513572.2943881424	2.0	cognitive	1.0	88.0	5.0
6	0.012927092313323738	22918.48685249564	2.0	cognitive	1.0	88.0	6.0
7	0.24777622663658627	309357.08410354727	2.0	cognitive	1.0	88.0	7.0
8	0.27779382392907254	326980.200158021	2.0	cognitive	1.0	88.0	8.0
9	0.4605136425785928	556646.6383177902	2.0	cognitive	1.0	88.0	9.0
10	0.4078656025226231	458666.2630336662	2.0	cognitive	1.0	88.0	10.0
11	0.310546592648789	405867.4689395911	2.0	cognitive	1.0	88.0	11.0
12	0.03238248822378376	44414.60531775456	5.0	cognitive	1.0	88.0	0.0
13	0.12040512986483827	146451.1301500932	5.0	cognitive	1.0	88.0	1.0
14	0.2717237971428703	395054.56178710354	5.0	cognitive	1.0	88.0	2.0
15	0.25602414501938625	269528.4701429801	5.0	cognitive	1.0	88.0	3.0
16	0.45210052597540756	635996.2065308216	5.0	cognitive	1.0	88.0	4.0
17	0.002067909914714909	600.10757878205	5.0	cognitive	1.0	88.0	5.0
18	0.1486784850725202	210986.10979827328	5.0	cognitive	1.0	88.0	6.0
19	0.21876294580111988	503048.0834127385	5.0	cognitive	1.0	88.0	7.0
20	-0.21379343587361638	-436386.33749542164	5.0	cognitive	1.0	88.0	8.0
21	-0.09070543347347564	-156253.20938815197	5.0	cognitive	1.0	88.0	9.0
22	0.2663374438646137	448948.38064120495	5.0	cognitive	1.0	88.0	10.0
23	-0.10238143553448492	-146385.09065432526	5.0	cognitive	1.0	88.0	11.0
