	corr	dotprod	run	runtype	ses	sub	trial
0	0.08489120345639414	154344.26321769034	3.0	cognitive	1.0	60.0	0.0
1	0.15281098149567252	99972.83635584764	3.0	cognitive	1.0	60.0	1.0
2	0.013212219328903617	7737.99161620433	3.0	cognitive	1.0	60.0	2.0
3	0.25176403704853606	186264.63379278022	3.0	cognitive	1.0	60.0	3.0
4	0.08631751689693418	56897.13435743489	3.0	cognitive	1.0	60.0	4.0
5	-0.05100393268981396	-33671.149133623236	3.0	cognitive	1.0	60.0	5.0
6	0.21327201910803603	116644.21127292461	3.0	cognitive	1.0	60.0	6.0
7	0.042809516899977966	42254.02671441301	3.0	cognitive	1.0	60.0	7.0
8	0.08193535357269807	96238.54073594898	3.0	cognitive	1.0	60.0	8.0
9	0.10383609847824624	68924.25745981839	3.0	cognitive	1.0	60.0	9.0
10	-0.25320892440056986	-283017.76548148633	3.0	cognitive	1.0	60.0	10.0
11	-0.26901153893181806	-389632.55807472067	3.0	cognitive	1.0	60.0	11.0
12	-0.0781835863384193	-37431.59135572453	4.0	cognitive	1.0	60.0	0.0
13	0.14889018932740622	94575.68510673444	4.0	cognitive	1.0	60.0	1.0
14	0.23008061019937776	96392.43750221547	4.0	cognitive	1.0	60.0	2.0
15	-0.015333964970460695	-6840.67249724576	4.0	cognitive	1.0	60.0	3.0
16	0.21754900265197025	117695.23239709479	4.0	cognitive	1.0	60.0	4.0
17	0.40484591145810067	213435.24065165562	4.0	cognitive	1.0	60.0	5.0
18	0.10977108124490077	51161.90775012768	4.0	cognitive	1.0	60.0	6.0
19	0.16439773511021893	96455.87393157271	4.0	cognitive	1.0	60.0	7.0
20	0.04261733057307902	27279.66777163335	4.0	cognitive	1.0	60.0	8.0
21	0.18372596828156568	87212.30932525055	4.0	cognitive	1.0	60.0	9.0
22	0.08726827097227224	49723.23829397328	4.0	cognitive	1.0	60.0	10.0
23	-0.07677667056581675	-43702.800814464885	4.0	cognitive	1.0	60.0	11.0
