	corr	dotprod	run	runtype	ses	sub	trial
0	0.13573056336348047	171192.75450741805	2.0	vicarious	1.0	23.0	0.0
1	0.16664976374281767	156630.58921331065	2.0	vicarious	1.0	23.0	1.0
2	-0.12778241896452577	-129993.84659256283	2.0	vicarious	1.0	23.0	2.0
3	0.22262520316706252	208311.72978570277	2.0	vicarious	1.0	23.0	3.0
4	-0.48844029489186563	-2003696.977848328	2.0	vicarious	1.0	23.0	4.0
5	0.26725740304448764	255101.5831321203	2.0	vicarious	1.0	23.0	5.0
6	-0.06367103166199253	-55335.90659103942	2.0	vicarious	1.0	23.0	6.0
7	0.05868963738561767	61578.94810163883	2.0	vicarious	1.0	23.0	7.0
8	0.09640444239454453	68987.26787388674	2.0	vicarious	1.0	23.0	8.0
9	0.22309070877971496	253885.49618671002	2.0	vicarious	1.0	23.0	9.0
10	0.14022625397821048	141826.44872670583	2.0	vicarious	1.0	23.0	10.0
11	0.05240631656955507	56218.52398511264	2.0	vicarious	1.0	23.0	11.0
12	-0.09853872777491043	-308712.32998031925	5.0	vicarious	1.0	23.0	0.0
13	-0.17805821122574128	-483376.75093539106	5.0	vicarious	1.0	23.0	1.0
14	0.29258244047856075	554480.2114048905	5.0	vicarious	1.0	23.0	2.0
15	0.14946798072290685	230004.77092576283	5.0	vicarious	1.0	23.0	3.0
16	0.12558548760209443	274925.2262622335	5.0	vicarious	1.0	23.0	4.0
17	0.18229771205875944	551652.2914463757	5.0	vicarious	1.0	23.0	5.0
18	0.15898218487646132	461015.1161987509	5.0	vicarious	1.0	23.0	6.0
19	-0.04385110389081013	-111877.4699321369	5.0	vicarious	1.0	23.0	7.0
20	0.2521882203374254	867204.9605259665	5.0	vicarious	1.0	23.0	8.0
21	-0.2699769892964338	-662370.149957893	5.0	vicarious	1.0	23.0	9.0
22	0.011356058246735332	21076.149328366402	5.0	vicarious	1.0	23.0	10.0
23	0.49432014938951946	824986.8438765983	5.0	vicarious	1.0	23.0	11.0
