	corr	dotprod	run	runtype	ses	sub	trial
0	0.3264599125886362	271301.2265610783	3.0	vicarious	1.0	58.0	0.0
1	-0.06545137852484942	-68700.2245837499	3.0	vicarious	1.0	58.0	1.0
2	-0.16849410469708614	-207482.52864073467	3.0	vicarious	1.0	58.0	2.0
3	-0.19450071353875534	-195498.2084292362	3.0	vicarious	1.0	58.0	3.0
4	0.31605692005830893	317043.7319344133	3.0	vicarious	1.0	58.0	4.0
5	-0.3118684950475163	-380942.59228592936	3.0	vicarious	1.0	58.0	5.0
6	-0.12423506163772542	-189380.1885270901	3.0	vicarious	1.0	58.0	6.0
7	-0.2530425143883843	-511680.71303050086	3.0	vicarious	1.0	58.0	7.0
8	0.23216187642200123	286099.0280649647	3.0	vicarious	1.0	58.0	8.0
9	-0.14326269509619569	-118244.09357507608	3.0	vicarious	1.0	58.0	9.0
10	0.049834787245737415	40950.12782484939	3.0	vicarious	1.0	58.0	10.0
11	-0.3327009833814905	-674201.7140918997	3.0	vicarious	1.0	58.0	11.0
12	-0.2643526068150213	-443044.1452625617	6.0	vicarious	1.0	58.0	0.0
13	0.07694707590873531	61595.16187654831	6.0	vicarious	1.0	58.0	1.0
14	0.09333966728344684	129783.236571688	6.0	vicarious	1.0	58.0	2.0
15	-0.06699195798773791	-68757.3033059546	6.0	vicarious	1.0	58.0	3.0
16	0.15880467310030696	370512.9612567574	6.0	vicarious	1.0	58.0	4.0
17	0.17562096634200727	293938.8592088003	6.0	vicarious	1.0	58.0	5.0
18	-0.08685874351086445	-83194.027565914	6.0	vicarious	1.0	58.0	6.0
19	0.09174933922925023	86531.94520204322	6.0	vicarious	1.0	58.0	7.0
20	-0.2378013627792847	-510415.5965294796	6.0	vicarious	1.0	58.0	8.0
21	-0.25791639187665166	-313331.87761940755	6.0	vicarious	1.0	58.0	9.0
22	-0.019856717247760877	-17368.719781083997	6.0	vicarious	1.0	58.0	10.0
23	0.09113196158462253	90192.63567582337	6.0	vicarious	1.0	58.0	11.0
