	corr	dotprod	run	runtype	ses	sub	trial
0	-0.1636852336926604	-617666.1713393213	1.0	pain	1.0	102.0	0.0
1	0.023194676161043735	59162.43629895728	1.0	pain	1.0	102.0	1.0
2	0.14660031353157832	646445.5151366303	1.0	pain	1.0	102.0	2.0
3	-0.06821822477485179	-483997.90681599325	1.0	pain	1.0	102.0	3.0
4	-0.5816334289846502	-4880936.3792020865	1.0	pain	1.0	102.0	4.0
5	-0.2006002998413013	-1181449.1227085674	1.0	pain	1.0	102.0	5.0
6	-0.012768750899301923	-78174.2008816836	1.0	pain	1.0	102.0	6.0
7	-0.2729702794239443	-980578.6286098318	1.0	pain	1.0	102.0	7.0
8	-0.3084590345447488	-1485066.5779147588	1.0	pain	1.0	102.0	8.0
9	-0.3684290237057279	-1596634.2722813587	1.0	pain	1.0	102.0	9.0
10	-0.4638889798651322	-2122716.1592023564	1.0	pain	1.0	102.0	10.0
11	0.021733698991348843	97355.95638998362	1.0	pain	1.0	102.0	11.0
12	0.24494617568764582	2041407.5943831163	5.0	pain	1.0	102.0	0.0
13	-0.2507017832904266	-1327626.2037133514	5.0	pain	1.0	102.0	1.0
14	0.08933818897576382	375713.75190931116	5.0	pain	1.0	102.0	2.0
15	0.5516815538710508	1248027.6524240435	5.0	pain	1.0	102.0	3.0
16	-0.10969410854145818	-543386.5479971525	5.0	pain	1.0	102.0	4.0
17	0.10258936481871479	352350.82740278356	5.0	pain	1.0	102.0	5.0
18	0.06557203631503655	826830.832376361	5.0	pain	1.0	102.0	6.0
19	-0.2666915450991885	-1234726.7693812933	5.0	pain	1.0	102.0	7.0
20	-0.328131559378188	-1739494.0818956334	5.0	pain	1.0	102.0	8.0
21	-0.07404663895398633	-261634.25453200575	5.0	pain	1.0	102.0	9.0
22	-0.1983395353895502	-1174580.2857535083	5.0	pain	1.0	102.0	10.0
23	-0.22745219629747754	-841657.8093412715	5.0	pain	1.0	102.0	11.0
