	corr	dotprod	run	runtype	ses	sub	trial
0	-0.17151006549814554	-117707.79508885121	2.0	vicarious	1.0	130.0	0.0
1	0.2616724854737785	268611.0340763481	2.0	vicarious	1.0	130.0	1.0
2	0.407573755701838	636468.0426705405	2.0	vicarious	1.0	130.0	2.0
3	-0.40988342856593807	-1721162.8976714395	2.0	vicarious	1.0	130.0	3.0
4	0.36020666426956743	431438.7687004471	2.0	vicarious	1.0	130.0	4.0
5	0.12528008946739166	103952.50850219662	2.0	vicarious	1.0	130.0	5.0
6	-0.10676367071592707	-133286.00002719287	2.0	vicarious	1.0	130.0	6.0
7	0.37979691134385296	318690.4166061562	2.0	vicarious	1.0	130.0	7.0
8	-0.4356342730342763	-771956.4271452707	2.0	vicarious	1.0	130.0	8.0
9	0.1764561773989674	189350.83140117663	2.0	vicarious	1.0	130.0	9.0
10	-0.07074440315438282	-149305.56425276076	2.0	vicarious	1.0	130.0	10.0
11	-0.18880655095452345	-255978.35207930653	2.0	vicarious	1.0	130.0	11.0
12	-0.05133038436881339	-42179.04121107404	4.0	vicarious	1.0	130.0	0.0
13	-0.1945467769548276	-156790.29222486817	4.0	vicarious	1.0	130.0	1.0
14	0.2346952854286397	244964.63614035805	4.0	vicarious	1.0	130.0	2.0
15	-0.12024363200070892	-72263.2086043808	4.0	vicarious	1.0	130.0	3.0
16	-0.15168845411284165	-94487.18088745917	4.0	vicarious	1.0	130.0	4.0
17	0.14363164094955394	80048.68279213701	4.0	vicarious	1.0	130.0	5.0
18	-0.02271592669176837	-13120.274123692585	4.0	vicarious	1.0	130.0	6.0
19	-0.2713366799401252	-230826.89621145104	4.0	vicarious	1.0	130.0	7.0
20	0.08927178338440035	63704.18458416849	4.0	vicarious	1.0	130.0	8.0
21	0.13553534036589027	94294.88433911644	4.0	vicarious	1.0	130.0	9.0
22	0.20839783226449657	215708.330998391	4.0	vicarious	1.0	130.0	10.0
23	0.36818547315666106	507194.1216990864	4.0	vicarious	1.0	130.0	11.0
