	corr	dotprod	run	runtype	ses	sub	trial
0	-0.2712413990552927	-267003.33422733005	1.0	pain	1.0	25.0	0.0
1	-0.14242877538516194	-173772.23477393284	1.0	pain	1.0	25.0	1.0
2	-0.08292868522867253	-74748.39206971871	1.0	pain	1.0	25.0	2.0
3	-0.14921393925033413	-167632.2463163739	1.0	pain	1.0	25.0	3.0
4	-0.056303988595194025	-43869.443496033826	1.0	pain	1.0	25.0	4.0
5	0.019927005522981465	16414.22366907568	1.0	pain	1.0	25.0	5.0
6	-0.030559128840120783	-24364.798737503108	1.0	pain	1.0	25.0	6.0
7	0.2547729889367207	224921.78721440784	1.0	pain	1.0	25.0	7.0
8	-0.04844222523601501	-44452.498820125234	1.0	pain	1.0	25.0	8.0
9	-0.17153774849447817	-166204.20603786156	1.0	pain	1.0	25.0	9.0
10	-0.05846458601746788	-53507.20914782702	1.0	pain	1.0	25.0	10.0
11	0.2971293804623765	339630.0890260228	1.0	pain	1.0	25.0	11.0
12	-0.1653686545347719	-173064.74458801723	5.0	pain	1.0	25.0	0.0
13	0.1700532117229442	213392.42935238712	5.0	pain	1.0	25.0	1.0
14	-0.32413794085722825	-528105.431205298	5.0	pain	1.0	25.0	2.0
15	0.012845999878610072	13125.220414653195	5.0	pain	1.0	25.0	3.0
16	-0.06299797831735715	-97625.29053779684	5.0	pain	1.0	25.0	4.0
17	-0.1560849156653328	-159493.65569940984	5.0	pain	1.0	25.0	5.0
18	0.23067333682826668	361933.75894337747	5.0	pain	1.0	25.0	6.0
19	0.30395305271009104	537310.4898481412	5.0	pain	1.0	25.0	7.0
20	0.08445062575874863	62949.41203317032	5.0	pain	1.0	25.0	8.0
21	0.002497531524945611	3826.758721352973	5.0	pain	1.0	25.0	9.0
22	0.30969630094112416	441479.6252215085	5.0	pain	1.0	25.0	10.0
23	-0.37716661331551515	-732030.2712443775	5.0	pain	1.0	25.0	11.0
