	corr	dotprod	run	runtype	ses	sub	trial
0	-0.34267194288895236	-379893.4927701794	2.0	pain	1.0	104.0	0.0
1	0.0648980461427223	46045.31569183408	2.0	pain	1.0	104.0	1.0
2	0.11677487115707753	88335.06047544231	2.0	pain	1.0	104.0	2.0
3	-0.08009510965388607	-44433.15993084491	2.0	pain	1.0	104.0	3.0
4	-0.008323094077605455	-6357.283470795038	2.0	pain	1.0	104.0	4.0
5	-0.16575910448553344	-107557.84413677373	2.0	pain	1.0	104.0	5.0
6	-0.0008628335727006792	-288.199331882151	2.0	pain	1.0	104.0	6.0
7	0.16222974153194492	183159.3590928075	2.0	pain	1.0	104.0	7.0
8	-0.16626586922539877	-97444.14852279614	2.0	pain	1.0	104.0	8.0
9	-0.09009230447864722	-82455.26479227391	2.0	pain	1.0	104.0	9.0
10	-0.14237406233664604	-90631.81573169737	2.0	pain	1.0	104.0	10.0
11	-0.16427006783387135	-115640.57849967	2.0	pain	1.0	104.0	11.0
12	0.034401435907378056	35626.299980119584	4.0	pain	1.0	104.0	0.0
13	0.14443100981989582	99387.57197045884	4.0	pain	1.0	104.0	1.0
14	-0.13782359612674894	-88542.79439815103	4.0	pain	1.0	104.0	2.0
15	-0.14368644281816007	-93714.92438759522	4.0	pain	1.0	104.0	3.0
16	-0.04538053096181753	-32096.11458835178	4.0	pain	1.0	104.0	4.0
17	-0.05404019210286218	-36672.64166141818	4.0	pain	1.0	104.0	5.0
18	-0.15892850016844012	-133723.23380004382	4.0	pain	1.0	104.0	6.0
19	0.1303336539334663	89546.50935571344	4.0	pain	1.0	104.0	7.0
20	0.148510162714494	80067.03906967166	4.0	pain	1.0	104.0	8.0
21	-0.115697022733712	-71637.00170051117	4.0	pain	1.0	104.0	9.0
22	-0.014960179057116824	-9340.595095550529	4.0	pain	1.0	104.0	10.0
23	-0.15299866061849404	-82286.96941570078	4.0	pain	1.0	104.0	11.0
