	corr	dotprod	run	runtype	ses	sub	trial
0	-0.19742481135256362	-254162.27455359948	1.0	pain	1.0	103.0	0.0
1	-0.2349677064297394	-164155.33731342593	1.0	pain	1.0	103.0	1.0
2	-0.04948219472001353	-43862.345440744095	1.0	pain	1.0	103.0	2.0
3	0.2783101606557471	231926.3011964727	1.0	pain	1.0	103.0	3.0
4	0.05940241396659419	39616.41557285735	1.0	pain	1.0	103.0	4.0
5	0.031132135166455487	19106.409285535574	1.0	pain	1.0	103.0	5.0
6	-0.3735104011636567	-325742.92005254957	1.0	pain	1.0	103.0	6.0
7	0.09212565807011752	91273.26715651159	1.0	pain	1.0	103.0	7.0
8	-0.0715653945816743	-55599.63948513716	1.0	pain	1.0	103.0	8.0
9	0.07642821469913197	64063.16195007625	1.0	pain	1.0	103.0	9.0
10	0.022004261470138283	25985.184601049667	1.0	pain	1.0	103.0	10.0
11	-0.22836447365687185	-186387.035149234	1.0	pain	1.0	103.0	11.0
