	corr	dotprod	run	runtype	ses	sub	trial
0	0.4085040784503626	414330.8947916287	3.0	cognitive	1.0	44.0	0.0
1	0.17460292348176937	109632.12646667672	3.0	cognitive	1.0	44.0	1.0
2	0.18239849405669742	193829.2427261484	3.0	cognitive	1.0	44.0	2.0
3	0.24439979504857692	196901.86112232882	3.0	cognitive	1.0	44.0	3.0
4	0.22565216275732822	220625.7829103992	3.0	cognitive	1.0	44.0	4.0
5	0.2926155298665945	251083.25984914615	3.0	cognitive	1.0	44.0	5.0
6	0.2941311607486662	182140.7139694743	3.0	cognitive	1.0	44.0	6.0
7	0.10671999140775686	78498.56258670306	3.0	cognitive	1.0	44.0	7.0
8	0.007976407603090577	5332.048521136938	3.0	cognitive	1.0	44.0	8.0
9	0.32569351411702735	331896.18349771295	3.0	cognitive	1.0	44.0	9.0
10	0.22021599259384378	197676.03476003773	3.0	cognitive	1.0	44.0	10.0
11	-0.04571646549830345	-51559.58490625616	3.0	cognitive	1.0	44.0	11.0
12	0.2721699915344722	642996.6659151805	6.0	cognitive	1.0	44.0	0.0
13	0.20033258519310457	207072.50925291478	6.0	cognitive	1.0	44.0	1.0
14	-0.01844705171766545	-14306.950943313548	6.0	cognitive	1.0	44.0	2.0
15	-0.07986030364195185	-63514.95957063745	6.0	cognitive	1.0	44.0	3.0
16	0.41851187858361	330905.6343889097	6.0	cognitive	1.0	44.0	4.0
17	0.3703848871960616	354939.7873751203	6.0	cognitive	1.0	44.0	5.0
18	0.24172246175361425	201408.0143790053	6.0	cognitive	1.0	44.0	6.0
19	-0.06217447352550617	-42366.70125328784	6.0	cognitive	1.0	44.0	7.0
20	-0.00026496863978292616	-4226.338992798709	6.0	cognitive	1.0	44.0	8.0
21	0.05645775808322847	59356.83460802665	6.0	cognitive	1.0	44.0	9.0
22	-0.14062555758305068	-100651.3285932844	6.0	cognitive	1.0	44.0	10.0
23	-0.054997558046183614	-51696.02896849482	6.0	cognitive	1.0	44.0	11.0
