	corr	dotprod	run	runtype	ses	sub	trial
0	-0.014190286921028118	-14585.802127305033	3.0	cognitive	1.0	61.0	0.0
1	0.08015597117077368	72441.04694748903	3.0	cognitive	1.0	61.0	1.0
2	0.0958591167060401	78601.1716627173	3.0	cognitive	1.0	61.0	2.0
3	0.09106265800298557	83539.41107150933	3.0	cognitive	1.0	61.0	3.0
4	0.3014703543731998	398064.89257955016	3.0	cognitive	1.0	61.0	4.0
5	0.05082896235250545	62315.18207056971	3.0	cognitive	1.0	61.0	5.0
6	0.3810778262971652	362210.8213746977	3.0	cognitive	1.0	61.0	6.0
7	0.4091281534876053	471632.9044467062	3.0	cognitive	1.0	61.0	7.0
8	0.05733495929093013	53694.795756736356	3.0	cognitive	1.0	61.0	8.0
9	0.17568959851490704	141843.55959911164	3.0	cognitive	1.0	61.0	9.0
10	0.19346532435963304	176387.95889794087	3.0	cognitive	1.0	61.0	10.0
11	-0.14830424617855853	-170615.82210227102	3.0	cognitive	1.0	61.0	11.0
12	0.3091329486363775	250700.3942840621	4.0	cognitive	1.0	61.0	0.0
13	0.18168146878993852	143817.36349162518	4.0	cognitive	1.0	61.0	1.0
14	0.07749444637308073	71206.94164789373	4.0	cognitive	1.0	61.0	2.0
15	0.24437157889199462	170577.92377981584	4.0	cognitive	1.0	61.0	3.0
16	0.36472002843230344	247365.44566170365	4.0	cognitive	1.0	61.0	4.0
17	0.16093817610089753	126756.83240395738	4.0	cognitive	1.0	61.0	5.0
18	0.15502037600911436	117572.334044411	4.0	cognitive	1.0	61.0	6.0
19	0.10653474553150868	108306.28282840691	4.0	cognitive	1.0	61.0	7.0
20	0.42801495136975615	343259.33527484036	4.0	cognitive	1.0	61.0	8.0
21	0.20022763372824492	218483.03447215765	4.0	cognitive	1.0	61.0	9.0
22	0.09225323189321555	63895.854896911995	4.0	cognitive	1.0	61.0	10.0
23	-0.0718026394107929	-49014.52196344007	4.0	cognitive	1.0	61.0	11.0
