	corr	dotprod	run	runtype	ses	sub	trial
0	-0.3744463713112791	-804520.443980535	1.0	cognitive	1.0	31.0	0.0
1	0.15114018747396202	122840.45169655055	1.0	cognitive	1.0	31.0	1.0
2	0.28612377071012646	267249.8044101465	1.0	cognitive	1.0	31.0	2.0
3	0.305975040381125	394730.9151314111	1.0	cognitive	1.0	31.0	3.0
4	0.23294162592189738	219775.08769494825	1.0	cognitive	1.0	31.0	4.0
5	0.16862409070751505	151873.99392153072	1.0	cognitive	1.0	31.0	5.0
6	0.22313918075243702	282986.2620008216	1.0	cognitive	1.0	31.0	6.0
7	0.35578596884069685	354275.89667501376	1.0	cognitive	1.0	31.0	7.0
8	0.16049242312170264	151678.43925461324	1.0	cognitive	1.0	31.0	8.0
9	-0.033681518130376766	-43355.735823149385	1.0	cognitive	1.0	31.0	9.0
10	-0.09721153822382378	-135759.07599713415	1.0	cognitive	1.0	31.0	10.0
11	0.08905824068128279	68472.02779035842	1.0	cognitive	1.0	31.0	11.0
12	0.03744256748209167	46545.93766690254	6.0	cognitive	1.0	31.0	0.0
13	0.09054910656440836	59630.3506854533	6.0	cognitive	1.0	31.0	1.0
14	0.5121934430838699	796058.3637864859	6.0	cognitive	1.0	31.0	2.0
15	0.04807490910625609	46704.064497726315	6.0	cognitive	1.0	31.0	3.0
16	-0.028967370934634147	-36885.112584208895	6.0	cognitive	1.0	31.0	4.0
17	-0.12853380447169024	-241404.363582264	6.0	cognitive	1.0	31.0	5.0
18	-0.01842097884789949	-30934.54423030052	6.0	cognitive	1.0	31.0	6.0
19	0.42706152102351885	359137.28520364483	6.0	cognitive	1.0	31.0	7.0
20	-0.4626726754004982	-756545.4155843335	6.0	cognitive	1.0	31.0	8.0
21	0.24398505691597888	375054.66552701266	6.0	cognitive	1.0	31.0	9.0
22	-0.13007245840918077	-102136.49241286257	6.0	cognitive	1.0	31.0	10.0
23	-0.14619583183272425	-187751.9244238497	6.0	cognitive	1.0	31.0	11.0
