	corr	dotprod	run	runtype	ses	sub	trial
0	-0.36694884097717656	-501755.4391291335	3.0	pain	1.0	130.0	0.0
1	-0.15287353138968854	-105977.26881158148	3.0	pain	1.0	130.0	1.0
2	-0.03608420547966165	-29646.777525673067	3.0	pain	1.0	130.0	2.0
3	-0.4306177023873738	-650341.0812458468	3.0	pain	1.0	130.0	3.0
4	-0.2350649047461329	-169089.45492255254	3.0	pain	1.0	130.0	4.0
5	-0.08610141602826821	-47688.182120919	3.0	pain	1.0	130.0	5.0
6	0.0754812553500065	47752.13128704252	3.0	pain	1.0	130.0	6.0
7	-0.15834597277129758	-95380.52342710504	3.0	pain	1.0	130.0	7.0
8	-0.2343515513112942	-156763.0827496644	3.0	pain	1.0	130.0	8.0
9	-0.2789863570405979	-204932.2387352689	3.0	pain	1.0	130.0	9.0
10	-0.29198194478351647	-207506.8241181414	3.0	pain	1.0	130.0	10.0
11	-0.44356414649362863	-417118.018183626	3.0	pain	1.0	130.0	11.0
12	0.062111108058643505	49242.54889776781	6.0	pain	1.0	130.0	0.0
13	0.025157221788946724	13483.845047788947	6.0	pain	1.0	130.0	1.0
14	0.05621582196955481	39616.87983484261	6.0	pain	1.0	130.0	2.0
15	0.1235171513930529	96349.69843083445	6.0	pain	1.0	130.0	3.0
16	-0.24701778461558485	-166692.34851243062	6.0	pain	1.0	130.0	4.0
17	0.0015814360587037355	643.9418050799968	6.0	pain	1.0	130.0	5.0
18	-0.22071143351303513	-145653.42783601867	6.0	pain	1.0	130.0	6.0
19	-0.2116589278454349	-139561.45049626546	6.0	pain	1.0	130.0	7.0
20	-0.18727385031932792	-100836.66273556842	6.0	pain	1.0	130.0	8.0
21	-0.21305804022281785	-144261.31076361128	6.0	pain	1.0	130.0	9.0
22	-0.009999594696804552	-8193.638270294869	6.0	pain	1.0	130.0	10.0
23	-0.6804086331527377	-1201837.2491901044	6.0	pain	1.0	130.0	11.0
