	corr	dotprod	run	runtype	ses	sub	trial
0	-0.5896858466221092	-4857366.743431342	2.0	pain	1.0	86.0	0.0
1	-0.5835118461491239	-1102668.1559636928	2.0	pain	1.0	86.0	1.0
2	-0.258114350235226	-325292.1256934621	2.0	pain	1.0	86.0	2.0
3	0.1517606670773052	129832.83752948378	2.0	pain	1.0	86.0	3.0
4	-0.11830980267688929	-81430.91453866818	2.0	pain	1.0	86.0	4.0
5	0.1288373654906517	405375.9271980979	2.0	pain	1.0	86.0	5.0
6	0.03423032115751503	33898.22293975225	2.0	pain	1.0	86.0	6.0
7	-0.1901610473366495	-217108.5034823929	2.0	pain	1.0	86.0	7.0
8	0.6411520280773727	1520630.1621925891	2.0	pain	1.0	86.0	8.0
9	-0.13077031915384044	-148928.68066635425	2.0	pain	1.0	86.0	9.0
10	0.23813127590646482	225754.0743713327	2.0	pain	1.0	86.0	10.0
11	0.3055593453297905	521370.8809338761	2.0	pain	1.0	86.0	11.0
12	0.11648596731097027	405990.00181835133	4.0	pain	1.0	86.0	0.0
13	0.04904247106784391	58152.171866421246	4.0	pain	1.0	86.0	1.0
14	0.14913829594575687	188447.10808656446	4.0	pain	1.0	86.0	2.0
15	0.09731714700473085	254988.580989782	4.0	pain	1.0	86.0	3.0
16	0.04530117337044376	54532.54707749534	4.0	pain	1.0	86.0	4.0
17	0.27949573292413754	472162.9396183341	4.0	pain	1.0	86.0	5.0
18	0.23624047193375394	1083212.5884680396	4.0	pain	1.0	86.0	6.0
19	0.22321690219073356	270144.7276488022	4.0	pain	1.0	86.0	7.0
20	0.5592790529611265	6231220.154812173	4.0	pain	1.0	86.0	8.0
21	-0.009743567982015517	-7403.598263330525	4.0	pain	1.0	86.0	9.0
22	-0.32052503854699516	-750710.7583027754	4.0	pain	1.0	86.0	10.0
23	-0.3622759345487013	-1450547.1121646613	4.0	pain	1.0	86.0	11.0
