	corr	dotprod	run	runtype	ses	sub	trial
0	0.14392100173730488	165019.62352500082	1.0	vicarious	1.0	88.0	0.0
1	-0.0001546958884422585	-3214.7357293394107	1.0	vicarious	1.0	88.0	1.0
2	-0.12969376322523174	-351860.2410990006	1.0	vicarious	1.0	88.0	2.0
3	-0.16682113639968962	-302415.25535938225	1.0	vicarious	1.0	88.0	3.0
4	-0.09388017441832479	-417790.7914843942	1.0	vicarious	1.0	88.0	4.0
5	0.3464281157770766	818135.2607243869	1.0	vicarious	1.0	88.0	5.0
6	0.29543322518001935	473180.7054763811	1.0	vicarious	1.0	88.0	6.0
7	0.35522431859108833	669209.0914529006	1.0	vicarious	1.0	88.0	7.0
8	0.45269528738752335	805332.1325986901	1.0	vicarious	1.0	88.0	8.0
9	0.2451826810557444	542812.7625267593	1.0	vicarious	1.0	88.0	9.0
10	0.3550028102856023	724140.6608130096	1.0	vicarious	1.0	88.0	10.0
11	-0.5741792045395289	-2299774.6673227325	1.0	vicarious	1.0	88.0	11.0
12	0.21148827436522033	313501.0623040156	6.0	vicarious	1.0	88.0	0.0
13	0.1818764809901678	268816.6170376289	6.0	vicarious	1.0	88.0	1.0
14	0.5121441529458063	781139.5937241062	6.0	vicarious	1.0	88.0	2.0
15	0.3726944027926439	594803.4305651323	6.0	vicarious	1.0	88.0	3.0
16	-0.044004682307922996	-87416.47710383395	6.0	vicarious	1.0	88.0	4.0
17	-0.19661807161798456	-427806.806042094	6.0	vicarious	1.0	88.0	5.0
18	0.13858944377681723	214496.02328003937	6.0	vicarious	1.0	88.0	6.0
19	0.4343502251066867	652119.933501015	6.0	vicarious	1.0	88.0	7.0
20	0.25971147546094014	467156.21847183607	6.0	vicarious	1.0	88.0	8.0
21	-0.3826153833780607	-984563.8471897626	6.0	vicarious	1.0	88.0	9.0
22	-0.12585765576009614	-263764.1252664218	6.0	vicarious	1.0	88.0	10.0
23	-0.29910568919889924	-552256.3949060568	6.0	vicarious	1.0	88.0	11.0
