	corr	dotprod	run	runtype	ses	sub	trial
0	-0.14240553609923629	-130592.01720076875	2.0	vicarious	1.0	103.0	0.0
1	0.08604942563063028	45573.97478101225	2.0	vicarious	1.0	103.0	1.0
2	0.10608915494220754	62276.17943120005	2.0	vicarious	1.0	103.0	2.0
3	0.13061367937559698	75077.15837526138	2.0	vicarious	1.0	103.0	3.0
4	0.010353828759456256	6807.996083929005	2.0	vicarious	1.0	103.0	4.0
5	0.006292247304951592	3650.8927853237456	2.0	vicarious	1.0	103.0	5.0
6	-0.16901900343356835	-255591.76890252958	2.0	vicarious	1.0	103.0	6.0
7	0.1906807439550191	157861.2826564599	2.0	vicarious	1.0	103.0	7.0
8	0.22401241892223622	170096.23679094398	2.0	vicarious	1.0	103.0	8.0
9	0.05172756540762591	25240.798476249744	2.0	vicarious	1.0	103.0	9.0
10	0.0402505566943484	22909.964705876893	2.0	vicarious	1.0	103.0	10.0
11	-0.03568260723235575	-25488.245521611447	2.0	vicarious	1.0	103.0	11.0
