	corr	dotprod	run	runtype	ses	sub	trial
0	-0.04398190742599309	-34362.45775829483	1.0	cognitive	1.0	92.0	0.0
1	0.11793495339323884	87590.5073858843	1.0	cognitive	1.0	92.0	1.0
2	0.04471989539958882	33685.51859464302	1.0	cognitive	1.0	92.0	2.0
3	0.14560799276802897	146679.5274208393	1.0	cognitive	1.0	92.0	3.0
4	-0.03110182262938211	-34956.66169937587	1.0	cognitive	1.0	92.0	4.0
5	0.14766775915443245	141615.37100414874	1.0	cognitive	1.0	92.0	5.0
6	0.16007597139702182	165940.97163306896	1.0	cognitive	1.0	92.0	6.0
7	-0.002682292855533046	-1875.0370174740747	1.0	cognitive	1.0	92.0	7.0
8	0.15095542324581407	133992.64610395738	1.0	cognitive	1.0	92.0	8.0
9	-0.10375100768436077	-357338.5354541716	1.0	cognitive	1.0	92.0	9.0
10	0.22041448300713626	269409.3814625778	1.0	cognitive	1.0	92.0	10.0
11	-0.03976445169869943	-40418.67299387059	1.0	cognitive	1.0	92.0	11.0
12	0.1526871751059778	315904.4752638526	5.0	cognitive	1.0	92.0	0.0
13	-0.12019980977154297	-164865.4083793414	5.0	cognitive	1.0	92.0	1.0
14	0.29971311976422244	293523.1787399329	5.0	cognitive	1.0	92.0	2.0
15	0.17664839306493035	277567.31783281505	5.0	cognitive	1.0	92.0	3.0
16	0.3821956899172277	586725.6325843646	5.0	cognitive	1.0	92.0	4.0
17	0.05847616113610352	45898.03661282998	5.0	cognitive	1.0	92.0	5.0
18	-0.1769509257156888	-345445.85224264755	5.0	cognitive	1.0	92.0	6.0
19	0.3421309283183251	507427.87096222356	5.0	cognitive	1.0	92.0	7.0
20	0.40303871480907616	431762.7423292034	5.0	cognitive	1.0	92.0	8.0
21	-0.24930906346392845	-259170.56280362632	5.0	cognitive	1.0	92.0	9.0
22	0.44289257213041655	687538.5445078063	5.0	cognitive	1.0	92.0	10.0
23	-0.10145627673522668	-104247.06661620467	5.0	cognitive	1.0	92.0	11.0
