	corr	dotprod	run	runtype	ses	sub	trial
0	-0.022974934112795282	-18516.380755228245	1.0	pain	1.0	115.0	0.0
1	-0.09189692738880267	-64040.02467331253	1.0	pain	1.0	115.0	1.0
2	-0.2557614626688712	-234669.62644564908	1.0	pain	1.0	115.0	2.0
3	-0.033705775125080245	-35462.51418883574	1.0	pain	1.0	115.0	3.0
4	0.005743718185979898	2832.972942963734	1.0	pain	1.0	115.0	4.0
5	-0.34123143572458237	-295459.7305105753	1.0	pain	1.0	115.0	5.0
6	0.05241275853344953	52331.01591414745	1.0	pain	1.0	115.0	6.0
7	0.1744988753177436	218795.25445931192	1.0	pain	1.0	115.0	7.0
8	0.0799420966794375	122054.5402604144	1.0	pain	1.0	115.0	8.0
9	-0.23762548326171584	-200292.99551288883	1.0	pain	1.0	115.0	9.0
10	0.10230576726059047	100568.7265150583	1.0	pain	1.0	115.0	10.0
11	-0.115141838852654	-101312.60903382442	1.0	pain	1.0	115.0	11.0
12	-0.13346867524723077	-199919.647481885	5.0	pain	1.0	115.0	0.0
13	0.12756610372545343	110883.18347154238	5.0	pain	1.0	115.0	1.0
14	0.0420046232994995	48391.35932631969	5.0	pain	1.0	115.0	2.0
15	-0.21505629947416766	-162795.39993799024	5.0	pain	1.0	115.0	3.0
16	-0.23631217330295157	-226063.9317073087	5.0	pain	1.0	115.0	4.0
17	0.1561610515581426	189299.0682334825	5.0	pain	1.0	115.0	5.0
18	0.10355721343988675	126304.12356225801	5.0	pain	1.0	115.0	6.0
19	-0.009783010629302376	-15375.701487323331	5.0	pain	1.0	115.0	7.0
20	-0.0203119560807781	-32404.129290133344	5.0	pain	1.0	115.0	8.0
21	-0.07470075906672127	-64839.35424626783	5.0	pain	1.0	115.0	9.0
22	0.2767325712333638	438948.331443953	5.0	pain	1.0	115.0	10.0
23	0.08033903615515081	76585.73178445184	5.0	pain	1.0	115.0	11.0
