	corr	dotprod	run	runtype	ses	sub	trial
0	0.030778656624441333	76794.10968224947	2.0	pain	1.0	80.0	0.0
1	-0.0842226474192083	-147337.6717566762	2.0	pain	1.0	80.0	1.0
2	-0.24136000367065	-549740.9768847603	2.0	pain	1.0	80.0	2.0
3	-0.2557990711333816	-558365.4005153602	2.0	pain	1.0	80.0	3.0
4	-0.12513304194373445	-228037.90744731657	2.0	pain	1.0	80.0	4.0
5	-0.6974369540612458	-2425779.128360459	2.0	pain	1.0	80.0	5.0
6	-0.08116409161274435	-132932.66797189158	2.0	pain	1.0	80.0	6.0
7	0.2830749533732084	514224.7363300413	2.0	pain	1.0	80.0	7.0
8	-0.04785634354609745	-89733.92509173755	2.0	pain	1.0	80.0	8.0
9	0.43412022438262293	1017233.350243796	2.0	pain	1.0	80.0	9.0
10	-0.33877359556016934	-760769.4237056272	2.0	pain	1.0	80.0	10.0
11	-0.30340037919097	-988401.9165707107	2.0	pain	1.0	80.0	11.0
12	-0.08059745551650822	-202213.07509190965	4.0	pain	1.0	80.0	0.0
13	0.07355627011544648	194783.2125187982	4.0	pain	1.0	80.0	1.0
14	0.21381370405775688	887149.3010220708	4.0	pain	1.0	80.0	2.0
15	0.14702803745659274	324850.11800769327	4.0	pain	1.0	80.0	3.0
16	-0.17204165149092823	-528591.9497762504	4.0	pain	1.0	80.0	4.0
17	0.07283206816331056	316066.59914228605	4.0	pain	1.0	80.0	5.0
18	-0.2756558153306316	-908538.109153649	4.0	pain	1.0	80.0	6.0
19	-0.26544749407049356	-1036383.697263995	4.0	pain	1.0	80.0	7.0
20	0.3311681147697243	1573112.8339241121	4.0	pain	1.0	80.0	8.0
21	0.13133684618531694	706142.9824475753	4.0	pain	1.0	80.0	9.0
22	-0.06457372097708657	-184905.3253907088	4.0	pain	1.0	80.0	10.0
23	-0.289923875027904	-1171437.6789371658	4.0	pain	1.0	80.0	11.0
