	corr	dotprod	run	runtype	ses	sub	trial
0	0.17416510284719372	1053216.6441353934	2.0	pain	1.0	24.0	0.0
1	0.042684084639362	48630.46505646056	2.0	pain	1.0	24.0	1.0
2	0.11673348684561823	543458.9302445102	2.0	pain	1.0	24.0	2.0
3	0.34697107691557344	702019.6946047088	2.0	pain	1.0	24.0	3.0
4	-0.17773043784020884	-751239.6421329596	2.0	pain	1.0	24.0	4.0
5	0.27103599398868244	822540.0491662186	2.0	pain	1.0	24.0	5.0
6	0.3189783873028439	438108.7321551954	2.0	pain	1.0	24.0	6.0
7	0.2718461556341832	1181382.149620725	2.0	pain	1.0	24.0	7.0
8	0.26318490227495805	1542918.0817145854	2.0	pain	1.0	24.0	8.0
9	0.23531193178453977	1477403.426120448	2.0	pain	1.0	24.0	9.0
10	-0.2799066109420624	-1813256.5401878078	2.0	pain	1.0	24.0	10.0
11	0.03373375297775846	189906.37611456815	2.0	pain	1.0	24.0	11.0
