	corr	dotprod	run	runtype	ses	sub	trial
0	0.11506839232416907	110278.45228148482	3.0	vicarious	1.0	25.0	0.0
1	0.210599301669288	176511.0354795677	3.0	vicarious	1.0	25.0	1.0
2	0.11245120243830066	81608.34883475912	3.0	vicarious	1.0	25.0	2.0
3	0.2625323239726	406151.0976616269	3.0	vicarious	1.0	25.0	3.0
4	-0.3138523108615141	-513898.0203280841	3.0	vicarious	1.0	25.0	4.0
5	0.07909353855052158	65194.854525049275	3.0	vicarious	1.0	25.0	5.0
6	-0.1663913936697853	-199489.66190034023	3.0	vicarious	1.0	25.0	6.0
7	0.3883513711567059	418127.70823703613	3.0	vicarious	1.0	25.0	7.0
8	0.08651655153698938	96717.44198641069	3.0	vicarious	1.0	25.0	8.0
9	0.15143625674920996	168118.23092213226	3.0	vicarious	1.0	25.0	9.0
10	-0.2614698727169736	-347733.2867075929	3.0	vicarious	1.0	25.0	10.0
11	0.021890919285087518	24120.58409524563	3.0	vicarious	1.0	25.0	11.0
12	0.22424787650211847	300238.7852046722	6.0	vicarious	1.0	25.0	0.0
13	0.22935277852661715	214586.1783178625	6.0	vicarious	1.0	25.0	1.0
14	-0.000756216038535953	-1337.963365863544	6.0	vicarious	1.0	25.0	2.0
15	0.1020448433838006	71655.46594347508	6.0	vicarious	1.0	25.0	3.0
16	0.11162742247418517	81974.4003461509	6.0	vicarious	1.0	25.0	4.0
17	0.11771408795678703	131054.69039473176	6.0	vicarious	1.0	25.0	5.0
18	0.021775117046958618	15343.462850331025	6.0	vicarious	1.0	25.0	6.0
19	0.025577156725456688	25706.907762493982	6.0	vicarious	1.0	25.0	7.0
20	0.24195607902508598	363033.612803832	6.0	vicarious	1.0	25.0	8.0
21	0.09790720004590783	160156.43344340893	6.0	vicarious	1.0	25.0	9.0
22	0.03302379004198649	25284.573979710643	6.0	vicarious	1.0	25.0	10.0
23	0.07145079596641275	59348.78930482696	6.0	vicarious	1.0	25.0	11.0
