	corr	dotprod	run	runtype	ses	sub	trial
0	-0.29621653691439154	-540780.1112266514	2.0	vicarious	1.0	83.0	0.0
1	-0.023110816159600894	-26188.84959463716	2.0	vicarious	1.0	83.0	1.0
2	-0.09170425246661784	-97785.81500371639	2.0	vicarious	1.0	83.0	2.0
3	0.08093811615917113	102480.02678403229	2.0	vicarious	1.0	83.0	3.0
4	0.08642337791475606	128273.87560643161	2.0	vicarious	1.0	83.0	4.0
5	0.026973157523682883	35339.42797737378	2.0	vicarious	1.0	83.0	5.0
6	-0.04951273079161926	-81344.27941999666	2.0	vicarious	1.0	83.0	6.0
7	0.276181739451764	405038.9921125847	2.0	vicarious	1.0	83.0	7.0
8	0.0982456469613222	118479.28773059248	2.0	vicarious	1.0	83.0	8.0
9	0.0026099710985428492	3040.010215980775	2.0	vicarious	1.0	83.0	9.0
10	-0.08462538196998061	-97815.13236527824	2.0	vicarious	1.0	83.0	10.0
11	0.059419258726120514	88837.83997377775	2.0	vicarious	1.0	83.0	11.0
12	0.05509008422250113	53728.322807449265	5.0	vicarious	1.0	83.0	0.0
13	0.019825577296847304	20470.899662616277	5.0	vicarious	1.0	83.0	1.0
14	0.1267858242586926	126748.99860848155	5.0	vicarious	1.0	83.0	2.0
15	0.08947258072211775	78198.82408537694	5.0	vicarious	1.0	83.0	3.0
16	0.055566640205055404	56687.75628676735	5.0	vicarious	1.0	83.0	4.0
17	0.05173727297925731	41997.03125277236	5.0	vicarious	1.0	83.0	5.0
18	0.23334296052624082	220226.43624679936	5.0	vicarious	1.0	83.0	6.0
19	-0.07666779853949802	-67396.42614655767	5.0	vicarious	1.0	83.0	7.0
20	0.07621379112320528	79323.68244752933	5.0	vicarious	1.0	83.0	8.0
21	0.10357428014267403	79120.37942388894	5.0	vicarious	1.0	83.0	9.0
22	0.1776682459669532	149936.621442482	5.0	vicarious	1.0	83.0	10.0
23	0.025575826902352	21599.39095927083	5.0	vicarious	1.0	83.0	11.0
