	corr	dotprod	run	runtype	ses	sub	trial
0	0.5426650550733771	770983.9196075285	3.0	vicarious	1.0	38.0	0.0
1	0.051567279065569245	47909.30376990652	3.0	vicarious	1.0	38.0	1.0
2	0.3068257295231654	302168.93566741823	3.0	vicarious	1.0	38.0	2.0
3	0.19782049231717683	122594.30361049637	3.0	vicarious	1.0	38.0	3.0
4	0.13789795753524503	94927.64088240624	3.0	vicarious	1.0	38.0	4.0
5	0.24419768561729743	270248.67927982437	3.0	vicarious	1.0	38.0	5.0
6	-0.2373653368348026	-254342.08828687036	3.0	vicarious	1.0	38.0	6.0
7	0.3509173185418928	250296.05578365302	3.0	vicarious	1.0	38.0	7.0
8	0.5962049190532328	984182.2647078093	3.0	vicarious	1.0	38.0	8.0
9	-0.09728130732589672	-157239.9222491089	3.0	vicarious	1.0	38.0	9.0
10	0.28431063392771616	206470.45852752734	3.0	vicarious	1.0	38.0	10.0
11	0.042468577307393236	38176.70264034961	3.0	vicarious	1.0	38.0	11.0
12	0.13071870806455288	119778.65457227615	6.0	vicarious	1.0	38.0	0.0
13	0.14937407438827915	91291.08593090205	6.0	vicarious	1.0	38.0	1.0
14	0.24376392920898143	175253.4128408523	6.0	vicarious	1.0	38.0	2.0
15	0.17798743630441746	110400.96354189925	6.0	vicarious	1.0	38.0	3.0
16	-0.1235558234952888	-156081.19434550215	6.0	vicarious	1.0	38.0	4.0
17	-0.08990146809347718	-71986.98542556103	6.0	vicarious	1.0	38.0	5.0
18	0.05758849710171976	53351.77691572337	6.0	vicarious	1.0	38.0	6.0
19	-0.32413824375503075	-313189.6503857614	6.0	vicarious	1.0	38.0	7.0
20	-0.04871465823971617	-77768.98152352702	6.0	vicarious	1.0	38.0	8.0
21	0.016424416117327464	24707.14587564185	6.0	vicarious	1.0	38.0	9.0
22	0.22676112143095817	324866.2650941332	6.0	vicarious	1.0	38.0	10.0
23	-0.22172731095122367	-289753.89440836443	6.0	vicarious	1.0	38.0	11.0
