	corr	dotprod	run	runtype	ses	sub	trial
0	0.07531441311422633	226131.79547057807	2.0	pain	1.0	129.0	0.0
1	0.003102962476372233	11424.040213431912	2.0	pain	1.0	129.0	1.0
2	0.21210761542972728	330237.8238719863	2.0	pain	1.0	129.0	2.0
3	0.11564286863119286	206253.59215347763	2.0	pain	1.0	129.0	3.0
4	0.050216239081258544	161613.14979905006	2.0	pain	1.0	129.0	4.0
5	-0.04654205541112592	-103738.92635017942	2.0	pain	1.0	129.0	5.0
6	-0.5485298461515551	-1765143.7923165516	2.0	pain	1.0	129.0	6.0
7	0.1665636645612663	278984.0219804678	2.0	pain	1.0	129.0	7.0
8	0.11929308312492307	153390.42025605717	2.0	pain	1.0	129.0	8.0
9	0.007008052650020855	11718.89349388578	2.0	pain	1.0	129.0	9.0
10	0.4763008772038121	1385732.2193370753	2.0	pain	1.0	129.0	10.0
11	0.16543227426177387	363123.8743054254	2.0	pain	1.0	129.0	11.0
12	-0.50514519930085	-1351577.8518754435	4.0	pain	1.0	129.0	0.0
13	0.1239897613399074	133221.5681925814	4.0	pain	1.0	129.0	1.0
14	0.4474104713901402	712310.8780261184	4.0	pain	1.0	129.0	2.0
15	-0.39467499031085335	-545179.7682386206	4.0	pain	1.0	129.0	3.0
16	-0.027444805160316648	-33442.18111596951	4.0	pain	1.0	129.0	4.0
17	-0.18041394534979177	-189726.45475761459	4.0	pain	1.0	129.0	5.0
18	0.25334476772078623	342735.82023365767	4.0	pain	1.0	129.0	6.0
19	0.251791136800984	568784.7148954195	4.0	pain	1.0	129.0	7.0
20	0.3755945388829525	469934.05838422565	4.0	pain	1.0	129.0	8.0
21	0.28816754740529443	674168.2830982199	4.0	pain	1.0	129.0	9.0
22	0.1297850472794276	229130.29322257577	4.0	pain	1.0	129.0	10.0
23	0.004149095887523762	21218.81734072461	4.0	pain	1.0	129.0	11.0
