	corr	dotprod	run	runtype	ses	sub	trial
0	0.1159500690283738	123066.85120187694	2.0	vicarious	1.0	33.0	0.0
1	0.29583034506730466	285025.4598490487	2.0	vicarious	1.0	33.0	1.0
2	-0.11300971215556829	-155963.8918685149	2.0	vicarious	1.0	33.0	2.0
3	0.19074840139311086	222461.87881246392	2.0	vicarious	1.0	33.0	3.0
4	0.01468076408014337	11198.988948352155	2.0	vicarious	1.0	33.0	4.0
5	0.313863493619547	252106.89727210574	2.0	vicarious	1.0	33.0	5.0
6	0.03423594460385792	30957.71961979559	2.0	vicarious	1.0	33.0	6.0
7	0.09206792939959586	86677.23025106992	2.0	vicarious	1.0	33.0	7.0
8	0.009042420941003894	5362.228463299098	2.0	vicarious	1.0	33.0	8.0
9	-0.11366933742044528	-133025.13219499416	2.0	vicarious	1.0	33.0	9.0
10	-0.07607550294660063	-71575.723189919	2.0	vicarious	1.0	33.0	10.0
11	0.10865532136909037	114851.88462169547	2.0	vicarious	1.0	33.0	11.0
12	-0.11903872854619973	-182041.4190024657	4.0	vicarious	1.0	33.0	0.0
13	-0.40778786390480326	-644581.04322171	4.0	vicarious	1.0	33.0	1.0
14	-0.0545205615795855	-60716.29243087243	4.0	vicarious	1.0	33.0	2.0
15	0.2987035646098047	239518.87863716285	4.0	vicarious	1.0	33.0	3.0
16	0.07745005539440895	80507.4400633455	4.0	vicarious	1.0	33.0	4.0
17	0.12540746272206132	97824.93742622637	4.0	vicarious	1.0	33.0	5.0
18	0.2462305668635306	218231.3212222295	4.0	vicarious	1.0	33.0	6.0
19	0.0919478287572537	105574.47050072304	4.0	vicarious	1.0	33.0	7.0
20	0.4006845566362477	490494.50317637424	4.0	vicarious	1.0	33.0	8.0
21	0.4950118267952801	824715.8502577629	4.0	vicarious	1.0	33.0	9.0
22	0.09423744576875351	151054.27587376002	4.0	vicarious	1.0	33.0	10.0
23	-0.17619257327330912	-291106.09756184247	4.0	vicarious	1.0	33.0	11.0
