Unnamed: 0,Unnamed: 0.1,sub,ses,run,runtype,ROI,ROIindex,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
0.0,0.0,sub-0061,ses-01,run-01,pain,rINS,216,cueH_stimH,-13.1307010650635,-13.762767791747999,-9.96103477478027,3.93008589744568,14.793829917907699,1.3820585012435902,-2.7071127891540496,-0.31746247410774203,0.14259569346904802,-6.47278165817261,-2.25361561775208,2.8137814998626696,-7.731639862060549,-5.14755725860596,-0.221966832876205,3.26475739479065,21.8207187652588,64.2270584106445,48.8537673950195,40.722240447998,36.371009826660206,23.8401527404785,26.5968341827393,20.73113441467289,8.74061870574951,26.2392063140869,30.7548446655273,15.0149211883545,14.596642494201696,1.18832004070282,11.466644287109402,0.818691849708557,-0.239979222416878,-0.804730415344238,-1.96142077445984,-35.5343017578125,-43.1604080200195,-37.930149078369105,-16.762788772583,-41.069793701171896,-31.514345169067397,-31.3553352355957
1.0,1.0,sub-0061,ses-01,run-01,pain,rINS,216,cueL_stimH,16.2988624572754,-7.345867156982419,11.9802408218384,29.741025924682607,25.1215038299561,14.8043651580811,11.8609018325806,10.4181365966797,0.740398645401001,21.474224090576197,2.85358595848083,21.384807586669897,10.0391626358032,20.2395839691162,40.9641456604004,36.2979316711426,40.6221313476562,25.6348762512207,39.766574859619105,42.5963478088379,49.9999198913574,45.3828315734863,38.7609901428223,40.2660903930664,42.1732063293457,32.397796630859396,38.628089904785206,35.97373580932621,22.481946945190398,29.254629135131804,23.8586082458496,10.5756006240845,31.774232864379893,15.586555480957001,3.9697265625,-4.43401288986206,-1.73048484325409,-11.622023582458501,-4.25115776062012,-6.88686656951904,-6.007946968078611,6.9643645286560085
2.0,2.0,sub-0061,ses-01,run-01,pain,rINS,216,cueH_stimM,28.3682518005371,13.8302335739136,2.71208262443542,-26.0622863769531,11.1137914657593,-8.51623439788818,9.1891508102417,12.660325050353999,11.7906150817871,-0.455885171890259,8.99247646331787,9.12461853027344,34.8469734191895,29.0993156433105,49.281307220459006,14.078470230102502,34.842254638671896,44.4393310546875,37.3368682861328,55.0104827880859,50.975528717040994,48.2487297058105,33.1513862609863,56.5659790039062,43.6461029052734,73.1411819458008,46.1761665344238,38.0967597961426,39.751678466796896,38.225513458252,17.7098293304443,21.958482742309602,10.0275630950928,17.0823955535889,14.7253065109253,16.353609085083,29.6796760559082,42.3251724243164,30.338062286377,16.1006546020508,20.6316242218018,42.9351234436035
3.0,3.0,sub-0061,ses-01,run-01,pain,rINS,216,cueL_stimM,13.969313621521001,-25.6241722106934,-0.879812777042389,-1.33879959583282,6.50225114822388,-13.356170654296902,-11.4682197570801,-13.1283283233643,-39.684364318847706,-31.9051074981689,-26.9696731567383,-27.6525478363037,7.854904651641848,5.406551361083982,12.623661994934098,7.5373363494873,23.44758415222169,18.9850025177002,20.9331874847412,49.6337203979492,65.9573822021484,35.9062538146973,42.8459358215332,21.4669971466064,6.43123006820679,4.47786092758179,6.03706502914429,-1.0704778432846098,6.83882284164429,-4.486981868743901,-3.57907676696777,-7.65091133117676,-23.669649124145497,-24.1856746673584,-24.2567844390869,-12.1352214813232,-22.386659622192397,-14.3659820556641,-10.797376632690401,4.153497695922851,0.408205389976501,-15.5867319107056
4.0,4.0,sub-0061,ses-01,run-01,pain,rINS,216,cueH_stimL,-32.4999580383301,-32.9585304260254,-25.573650360107397,-33.5836906433105,-6.2065520286560085,-11.113130569458,-21.761695861816396,-18.5456466674805,-45.1840133666992,-27.7416934967041,-6.21594333648682,-29.526990890502898,-3.38816857337952,-4.94829607009888,4.424517154693599,-14.410986900329599,-8.52148818969727,-9.39253234863281,-6.0885329246521,-17.013313293457,9.45940780639648,17.231803894043,23.025505065918,25.759630203247102,34.9925880432129,12.346300125122099,-9.79479694366455,-14.0435543060303,-36.63198852539061,-53.4585151672363,-59.1845283508301,-74.05824279785159,-69.58010864257811,-43.548095703125,-47.7496566772461,-23.353235244751,-47.539337158203104,-37.7825965881348,-57.51753234863279,-41.7496566772461,-59.120979309082,-51.3118705749512
5.0,5.0,sub-0061,ses-01,run-01,pain,rINS,216,cueL_stimL,10.243645668029801,1.72174549102783,3.7741732597351096,-18.0708160400391,-16.1478252410889,-29.97119140625,-3.64509892463684,8.68281936645508,12.182361602783198,-2.65288639068604,19.8861465454102,9.927077293396,7.22693920135498,30.237552642822298,31.6331939697266,27.158790588378896,35.706474304199205,40.8195457458496,29.9922657012939,37.2421226501465,31.330717086792003,13.632990837097195,21.5772018432617,13.867296218872099,32.1847991943359,39.704441070556605,40.512302398681605,44.2371406555176,15.612142562866199,-8.112001419067381,15.9771976470947,23.113040924072298,15.0967311859131,-2.71529269218445,4.77461385726929,19.9984817504883,23.693801879882802,21.484281539917003,42.409572601318395,26.6172924041748,34.402317047119105,9.827741622924801
6.0,6.0,sub-0061,ses-01,run-01,pain,rINS,216,rating,-1.98782336711884,1.72694027423859,0.971002280712128,-4.24806547164917,-0.388518333435059,-3.53013277053833,-8.25450134277344,-10.057101249694801,-4.42037343978882,-5.80941009521484,-12.749005317688,-5.67802619934082,-4.32320261001587,-2.83961987495422,-4.43973827362061,-8.44964599609375,-4.0858268737793,-3.35670638084412,-7.79340410232544,-10.063484191894501,-9.68524932861328,-11.928442955017099,-20.4634780883789,-18.5897903442383,-16.6975975036621,-15.7294397354126,-20.8583087921143,-20.3248081207275,-25.067253112793,-14.960289955139196,-19.402513504028303,-20.1765441894531,-14.4099273681641,-10.1378173828125,-13.8772754669189,-10.9290294647217,-1.33796966075897,-6.60504674911499,-4.18133449554443,-1.24455797672272,1.4599829912185702,4.31577014923096
7.0,7.0,sub-0061,ses-01,run-01,pain,rINS,216,cue,11.238533020019501,8.29760074615479,2.17947196960449,6.74463748931885,-0.15932385623455,-3.5290544033050497,-1.6236863136291495,7.17066097259521,-0.851812779903412,2.66203594207764,12.1845245361328,14.937974929809599,19.9918651580811,17.1007957458496,13.854461669921902,14.472897529602099,10.1057567596436,9.88039493560791,17.510545730590803,13.583473205566401,18.2366352081299,11.870475769042999,13.5499000549316,2.70618081092834,8.58207511901855,15.609779357910199,23.8768520355225,20.8890781402588,18.313024520874,17.2556114196777,9.75153350830078,10.926134109497099,11.9446935653687,10.6119651794434,14.134072303772,26.4053268432617,4.8296194076538095,11.630812644958501,28.019401550293,23.5081634521484,17.0544528961182,30.379802703857397
8.0,8.0,sub-0061,ses-01,run-01,pain,rINS,218,cueH_stimH,-2.15564918518066,2.04362940788269,-3.55742192268372,11.5509939193726,14.5707693099976,-18.9429874420166,-20.7745513916016,-28.6838531494141,-26.258844375610398,-19.900043487548803,-8.12428855895996,-21.1327800750732,-28.174379348754893,-3.4397425651550297,11.0580968856812,-4.58819532394409,13.9445085525513,45.4262084960938,39.7113609313965,26.161808013916,41.009239196777294,30.2714462280273,12.566281318664599,11.255733489990199,12.7082624435425,38.4730834960938,44.7572631835938,21.4008750915527,40.7630195617676,24.2059707641602,1.9551967382431,8.73622512817383,13.6524486541748,-15.5397052764893,-2.53510880470276,-39.017578125,-25.2906494140625,-65.65267944335939,-53.4018630981445,-67.4998245239258,-73.5509033203125,-68.77609252929689
9.0,9.0,sub-0061,ses-01,run-01,pain,rINS,218,cueL_stimH,4.736432552337651,5.15402936935425,18.2461242675781,25.5381698608398,4.76630020141602,9.345778465271,-9.349851608276367,13.2564096450806,-4.63157272338867,4.07779502868652,-2.2316274642944305,-40.4298057556152,-35.3601188659668,21.315204620361303,-3.08424949645996,13.096787452697802,33.9832611083984,26.1386566162109,37.769680023193395,65.7842178344727,62.388031005859396,43.7553024291992,46.534027099609396,21.7318954467773,13.0498723983765,55.4096336364746,24.715600967407198,38.761436462402294,25.6636600494385,22.6373443603516,13.697757720947301,19.1768970489502,1.3859763145446795,-9.38878440856934,5.76522254943848,0.710167586803436,-25.469581604003896,-10.636202812194801,-1.26429951190948,-22.2262535095215,-32.5953216552734,-22.37629508972169
