mean_ExpL_Subj_N1,mean_ExpL_Subj_N2,mean_ExpL_Subj_N3,mean_ExpH_Subj_N1,mean_ExpH_Subj_N2,mean_ExpH_Subj_N3
48.6377233194535,48.6645673900489,48.6897027222927,49.1949421221985,49.2072944262723,49.1064779490523
48.7284078761418,48.6703183131619,48.6521185330537,49.4125274226566,49.4669910111589,49.3913948072971
48.340787420231,48.3433237959416,48.3110659438043,49.6778869446404,49.6571392511822,49.659651778367
48.1711718381067,48.1598139530134,48.1676382119082,49.824050264414,49.8369473600172,49.8168210210752
48.7371481473083,48.7111909830309,48.7653523936994,49.3823954608514,49.3610434846321,49.2847947674896
48.4945917450905,48.405616584296,48.4702872203738,49.688845696896,49.7138092513365,49.7003319980547
48.3254487426969,48.4136634328933,48.4732442007864,49.688171690314,49.6945655167335,49.6514941753709
48.2450927894508,48.2853724490737,48.2350195865234,49.7224406727227,49.7062979333662,49.6846847804407
48.7362950145135,48.7720035126782,48.6901456496028,49.2888753118487,49.2805557412286,49.2536801474102
48.4769195776643,48.4867980732675,48.4665016674459,49.4055131314639,49.4012082370444,49.361670614795
48.7842392159686,48.7469973649455,48.7575525972155,49.3422130316616,49.3449285026218,49.3056049416931
48.5404753504388,48.6089061390648,48.6115468607693,49.262234146853,49.1504270464493,49.1595225221472
48.8280456489852,48.8589424337394,48.8061261195567,49.2379059505215,49.2461083892039,49.2539372000382
48.2404556915146,48.191063076783,48.2410910280545,49.8251594046249,49.8501130318613,49.8128064732562
48.8230159922233,48.7992910983214,48.8413788485834,49.0455129365121,49.0882297649365,49.0470762613862
48.1889659662793,48.187156994209,48.1741502745699,49.8244760109538,49.825532262582,49.8326221955378
48.3885037747145,48.4290210991243,48.3750608112774,49.6471227022738,49.5880460028571,49.641055818751
48.5365905432608,48.4309315072536,48.5338743831371,49.5071784592659,49.4910217220547,49.3961425474348
48.0466800248645,48.0379547425344,48.0417074517358,49.9508918652326,49.9558517250787,49.9479894639736
48.0710249671918,48.0796765080317,48.0711591261162,49.9604875808054,49.9552879699218,49.9559575573756
48.1659484488614,48.1593235233208,48.137509237296,49.8944895635032,49.8888352173693,49.9031931924655
48.2518178688986,48.2412279869666,48.2195448357489,49.6542877930626,49.6821290455535,49.6762577135032
48.8517973314975,48.8682406602984,48.8954643051601,49.3221473017139,49.2623799508788,49.2157549735339
48.8320220628896,48.8688356976064,48.8599455596223,49.2936867777472,49.2538627626657,49.2481605304174
48.0665008258082,48.0665581929946,48.0691418446196,49.921338448856,49.9237193245215,49.9114725902959
48.8665057438627,48.8618331554832,48.9328946950043,49.1056215439159,49.1151903599094,49.0213936623958
48.6850897691883,48.7092988574886,48.6863101039997,49.2462991043323,49.204074335131,49.1850354796631
48.5773150077334,48.4883816323337,48.5096161571165,49.5554642414676,49.5881447164359,49.5474412720039
48.7926879759912,48.745222614946,48.7963123992927,49.3914233210688,49.4737812594264,49.3786833655006
48.9511111433581,48.9520650665896,48.9241440285954,49.0530365453241,49.0141492626468,48.9907857377271
48.580800175953,48.6332167630473,48.5734700894292,49.5059666177413,49.445861142642,49.4540119161791
48.2237083678474,48.2069306041105,48.1846190703433,49.7971690353574,49.814239371448,49.8356387876944
48.5312076869603,48.4988928322214,48.4892150543906,49.7091872034042,49.7106392222703,49.736671631006
48.7498888048308,48.7492668806864,48.6708106209408,49.3321991273573,49.3306057090085,49.3753790382711
48.5980467262443,48.5551111336811,48.530946594182,49.4640921871117,49.4365183069946,49.4660897092242
48.397249438486,48.4154984566066,48.4030019568296,49.5329633947663,49.4926936496245,49.5154711087663
48.7608329633215,48.8305879807355,48.7360672269122,49.3710598510553,49.2830735640508,49.3410931040386
48.4802585557221,48.4390109672822,48.4560952843021,49.5794487133707,49.5402599532629,49.5695256105279
48.6371878978432,48.754146938077,48.6654693735453,49.4457981529136,49.3284902155744,49.3838660847441
48.0401486058309,48.0382836239165,48.0366978134901,49.9111585591286,49.9130962304797,49.9118268196587
48.7304588935588,48.7561962359103,48.7730022264881,49.4501223400012,49.3917127978698,49.3770107689022
48.3852209593347,48.392483276311,48.3588069543328,49.7251050702795,49.7133598483213,49.7530443337529
48.6536450980288,48.5843674950713,48.5895303621426,49.4396427881851,49.4587179548623,49.4428584781016
48.4809819698229,48.5068853666493,48.446361115339,49.50601209489,49.5051636944543,49.5178377014502
48.7095039785041,48.6889730057581,48.707606322661,49.4826909995232,49.4750969230669,49.4454330137957
48,48,48,50,50,50
48.4623226266251,48.4612124097598,48.5037180021763,49.377656371667,49.3219271831504,49.3025313796856
48.446926120109,48.6068577063566,48.5579518519464,49.5797047449199,49.5077956312488,49.5142683962566
48.7880398398694,48.7300498242009,48.7148981129912,49.0790441482592,49.1045388726912,49.1177099497642
48.6312507174573,48.6043401610367,48.6030245124255,49.6303455048783,49.6163198333649,49.6083384302766
48.9636202615567,48.9379965597576,48.9974442544039,49.0910349350401,49.1127632711634,48.9892418633214
48.7997464110839,48.738596530466,48.6733711946852,49.3452588816097,49.3922310872444,49.4576022337611
48.7658590833708,48.7112886975394,48.7636552252967,49.3778085912016,49.4642321316242,49.3458512368958
48.1175315723549,48.1016143311547,48.0905718210844,49.8785106696824,49.8970323167724,49.9059538773315
48.2308826814759,48.2108605135459,48.203058388242,49.8536851463156,49.8642379224804,49.8619819133464
48.7689239725161,48.8379086885008,48.8228144986131,48.938043478319,48.9761503279511,48.8747815908742
48.6895448083449,48.6441120778541,48.6249336751491,49.4997943586506,49.473567992216,49.5080459375419
48.4337699568748,48.387062325272,48.4078381954625,49.6279891281563,49.6113602590772,49.6159352533459
48.2516247279312,48.2213615513543,48.2251499090795,49.7398600305261,49.7645070798958,49.7545572726202
48.5672527187308,48.644397556204,48.5589078210248,49.608136453175,49.5594050666456,49.5680327286159
48.159979240323,48.1647524911873,48.1365565653448,49.8639447615476,49.8648995295122,49.8732520429173
48.7095814511932,48.734715860568,48.8068145618542,49.1460359185089,49.1175483528028,49.0052831013211
48.4921166340743,48.5185876267518,48.4801051834827,49.5054618036133,49.4636351384463,49.5139760082623
48.2283041647412,48.2302439553489,48.2549253530188,49.7359899933024,49.6617364936162,49.7096466769837
48.467116977697,48.4665944742032,48.4470906938632,49.5204652122488,49.5145508277419,49.4887816785818
48.7699924411182,48.6384583025902,48.75742850788,49.3620603877771,49.434431123448,49.3425870295948
48.7231085596173,48.9067490877612,48.7002808953512,49.1741331443221,49.0098050808073,49.1130009925203
48.8773582880037,48.8450568658345,48.7899879276696,49.0913267778595,49.1290643756374,49.1495848135325
48.5639459987128,48.594271720417,48.5559722626953,49.6504739102253,49.6258176937734,49.607926992287
48.8152820505796,48.7040877020364,48.9049095814567,49.2037609387338,49.2511421963567,49.1033513655536
48.2608203399022,48.2476559260053,48.2738078050656,49.7005449301405,49.7041425634478,49.6706781357625
48.4898397397345,48.5346085210184,48.521773678034,49.6691875743833,49.6244828331232,49.6197159576492
48.4901269107048,48.4306288035415,48.4341089129941,49.3506548326081,49.4208377474706,49.4275854644526
48.3837445592367,48.3904332027582,48.4219516684138,49.7883491071659,49.7727970229585,49.7561156795101
48.6846237787634,48.7248965130835,48.6966638755203,49.3889763597251,49.3560677367571,49.3202227971064
48.5057145888863,48.6421999381259,48.7307808611077,49.4453188285547,49.3094021436153,49.2336317925818
48.3870340326697,48.3521833028142,48.3550411847119,49.447881880197,49.4882426415524,49.5126264693281
48.0577876145355,48.0552842597718,48.0520476363226,49.9550660760415,49.9604182710699,49.9536582693565
48.3964513683861,48.4452814044324,48.4661081485613,49.4945996894877,49.5063765557954,49.4310309092272
48.053302118365,48.0496262463644,48.0471508695849,49.94028926836,49.9368652195271,49.9409481716736
48.7096346216862,48.6371241682462,48.7598480452002,49.2928116178927,49.3076994146355,49.1932816739151
48.7053362943525,48.6593339928179,48.623393042482,49.5302567712851,49.5679476969467,49.5600218680608
48.4463924079469,48.4232902616663,48.4416270076685,49.5632144552993,49.5413398770024,49.5619499865698
48.6716956138829,48.6359970079034,48.5372645077734,49.5169779273399,49.5124880320094,49.6294045593724
48.3503980751327,48.3645364676284,48.3480765201358,49.7067421203936,49.6527150020989,49.6502481145464
48.7750131453217,48.6644808005256,48.6394835543685,49.2311574570897,49.2993631231927,49.3047568297685
48.5650565969224,48.4912308426313,48.5177386588488,49.5475151809366,49.6173033356312,49.5745232061084
48.7886207204493,48.869698123032,48.8757450523494,49.279010059264,49.2178331169312,49.19978296682
48,48,48,50,50,50
48.2572822825004,48.2284779756636,48.2742523235495,49.725968647291,49.7718187132225,49.7265213819514
48.4348558701452,48.4273641752101,48.3966363090421,49.4755540870855,49.4958474962404,49.514178783209
48.6243292688711,48.5626965066948,48.5861391980285,49.4293590616241,49.4450151626313,49.4287151929691
48.4407844460802,48.3468153017814,48.4363598406998,49.637996037034,49.6784849281326,49.6172362041733
48.6832480819166,48.6394784223125,48.5997586993071,49.3112667194971,49.3225334678623,49.3574140704831
48,48,48,50,50,50
48.9955624400051,49.0432572307201,49.0267916648662,49.1523054831453,49.1018231983747,49.0996609406689
48.0634822965099,48.0549673746198,48.0547100862346,49.9292214075811,49.93859592782,49.9331890855309
48.1751652077465,48.192827776124,48.1756079276317,49.9115346623886,49.8996418091504,49.9023664590249
48.8756046597634,48.8472830088505,48.7996479980922,49.243939981235,49.2531683301185,49.2778272817302
48.8771935682603,48.8895055026802,48.932127158116,49.2742781179285,49.2451070234839,49.201112781924
48.7698884220974,48.7716165383992,48.7571873778004,49.3594436122802,49.3370637000317,49.3358604820805
48.5467084512847,48.5817308303534,48.5392078813162,49.4592207622731,49.445629374582,49.429482335499
48.8676354373837,48.7782108954339,48.8374969253084,49.2826069873978,49.3079792075462,49.2500921712861
48.3009961378661,48.3063317372667,48.279134433099,49.7528620096178,49.7498320870693,49.7601454203483
48.6632809671339,48.6587918477509,48.5864732497524,49.207621348155,49.3509123686459,49.3385538876664
48.4687191269826,48.5059730468967,48.5145593848146,49.5846182465592,49.6100877421354,49.5301335480295
48.8901724424996,48.831932596731,48.807757790507,49.2375526321515,49.2044028408253,49.2213730080454
48.2100689355827,48.2140637473504,48.2585066921796,49.6150614330616,49.6177193256152,49.5407055476953
48.4842907898368,48.5386421874178,48.4957621607466,49.5855647567171,49.5834589781901,49.5455307625392
48.6867932255921,48.6913573425654,48.6021352459844,49.2597417778278,49.2210093938962,49.336447019837
48.3580343244025,48.3861579753212,48.3086172789663,49.6305819426774,49.5668489860709,49.6497621672178
48.4238510790481,48.3912874724668,48.4352800141467,49.6106378023887,49.6616260968494,49.5802044169354
48.8020936593785,48.7635650514327,48.7099749001377,49.1941779796155,49.2201844931484,49.267392523859
48.6197612536515,48.7440053002723,48.719916495842,49.3577551153383,49.2066674826057,49.2160099204488
48.3580654054159,48.4101004044026,48.350512941122,49.6465249504176,49.5696578876591,49.627342851725
48.7091527765647,48.7119194091014,48.7614038344318,48.9426423724504,48.9059466658626,48.8624841433739
48.1975079464005,48.1785121589488,48.1818292015937,49.7792112639788,49.781428691677,49.7829682915882
48.5360086703666,48.5367650619069,48.6411693490356,49.2403101440233,49.2232534604838,49.0799452111789
48.7808888419573,48.7698428038486,48.7440937705833,49.1456985245605,49.1522786921488,49.0940666567983
48.7435625571041,48.7795307118512,48.7100249584545,49.3878802784337,49.2633831231712,49.2872863934253
48.7231545088887,48.6961108078772,48.8376031307078,49.3074872269723,49.2964610535939,49.2337036729835
48,48,48,50,50,50
48.3342931382708,48.3538668835245,48.3342831780363,49.5387287535865,49.4902716554709,49.4856895639331
48,48,48,50,50,50
48.3374089064956,48.4115540278349,48.3704416300597,49.6478288531355,49.6316257964893,49.6135136398772
48.5213202072736,48.4809740557363,48.5192794685721,49.275642518981,49.3071498929864,49.2178425831674
48.2382471336848,48.2237795184437,48.2317219949264,49.8470984185206,49.8523747776316,49.8206184306594
48,48,48,50,50,50
48.5746636211443,48.6048558494597,48.564752759333,49.1362514979932,49.0710185384246,49.097559915926
49.0476432713364,49.0574251800989,48.9513450996203,49.133532435656,49.137798117,49.2269221076794
48.6169254382041,48.6550893807768,48.6228070928419,49.2662783728185,49.1643897503773,49.1478219734278
48.7054415524572,48.6318173998685,48.5934546344506,49.1986903425121,49.3328173728306,49.3269734865401
48.6153316137567,48.6695171933356,48.7654188264734,49.3174386102315,49.3131681695311,49.2309159554055
48.3033934421713,48.346543633694,48.3534531015402,49.6424222263823,49.5116028057162,49.5595548372215
48.601740007494,48.7136070044326,48.6775167838349,49.4031662388486,49.3142738895493,49.3105899908735
48.2509962573172,48.2342796856198,48.2389792924286,49.845617171072,49.8279012994483,49.8172524749974
48.4646141488512,48.523245689238,48.525958225569,49.5678978890248,49.5163084202501,49.475816973718
48.2466038335069,48.2554276016485,48.2345728444455,49.7427463629832,49.7197085166488,49.7389309835837
48.6316282120456,48.6066006651224,48.61842534392,49.295062745604,49.279984151341,49.233730679249
48.2953822120356,48.2499617692509,48.2677775833366,49.6716089056674,49.731013896319,49.6483885706118
48.9572447522506,48.8321417954675,48.8137077018178,49.1569913146963,49.2273321874488,49.239616170651
48.9986663529021,48.855454791231,48.9464366666157,49.1641480891559,49.3050781769336,49.144581206393
48.8220812488179,48.8853199488431,48.8722698574334,49.0898786871574,49.0519543479352,49.0317331922816
48.3340370050692,48.342668998847,48.3395788775984,49.6210818727875,49.6324587513392,49.5966218234179
48.7925178800603,48.746572475079,48.6952177035884,49.2906444917516,49.3941119865483,49.362174372342
48.7203241977964,48.7951324458223,48.7534173273317,49.3490880599838,49.2537454203494,49.2629690260934
48.3817691334067,48.3646628506537,48.3524930914135,49.6213203473088,49.6102218096598,49.6045634556558
48.5219888277153,48.5439310841059,48.500984319329,49.3047212718754,49.269710592466,49.309071294681
48.4078695649135,48.4504533701806,48.455116279008,49.7470216200649,49.7181850802573,49.7027862114522
48.5919042532551,48.5490301068133,48.5763336471446,49.4951234929955,49.4779223033542,49.4730213197067
48,48,48,50,50,50
48.4513100837583,48.3857296779726,48.3774251370166,49.6972074324951,49.7551640081296,49.7486236622894
48.5481567143407,48.512397482127,48.5070145183732,49.4585236235522,49.4799625988102,49.4817074925228
48.7800490987389,48.7185047274376,48.6216727314577,49.1937540314017,49.259908826043,49.3741590688358
48.7106427793972,48.6721242229583,48.7130024383683,49.3057355284662,49.2695429869915,49.2355233571414
48.5760861371273,48.4958077363471,48.5203206948805,49.2133958974437,49.3443128538638,49.1951736566163
48.3974937090889,48.3019603840962,48.3365020871417,49.7823480870628,49.8275502197142,49.8105990977094
48.3201027431353,48.3538583246593,48.2843695305582,49.5813900514558,49.4774526186241,49.6119692281798
48.192329845569,48.1758075052798,48.1770068107473,49.8762458969878,49.8793561295196,49.8670236586199
48.1789072240248,48.2458344259351,48.2443746446811,49.8089489046009,49.7835720709456,49.753087364516
48.4776961816317,48.4685786037948,48.4889728321387,49.3320097355703,49.3070112409586,49.2447192948863
48.2464624202467,48.2171036602916,48.2247565104935,49.81779190755,49.8006392323461,49.8056445029593
48.2853854720636,48.280193047274,48.2878605021389,49.7153351415776,49.7018413055192,49.6774894215952
48.3709960124214,48.4318741142746,48.4329578963852,49.5255789995439,49.4788898621616,49.4246715301635
48.5227760925637,48.646037755884,48.5939726869806,49.4086550061341,49.3771388723094,49.3776339761052
48.5730646560198,48.5676586582623,48.6019526696258,49.5779952518759,49.566625629482,49.5357459212368
48.6054778461024,48.6875683390074,48.7176685089415,49.2470652012835,49.1903123736296,49.079293603802
48.1421885991784,48.1335793433529,48.1258549452382,49.8639983366743,49.8639049080102,49.8682696462803
48.8372572246049,48.7201254324011,48.7261345531056,49.45040437463,49.4896590117246,49.4704361057226
48.8304794945609,48.7961289188568,48.8146994041203,49.0848631248878,49.092617960635,49.1148949935735
48,48,48,50,50,50
48.60729062146,48.5630824278675,48.5046822557749,49.4782207809517,49.4942831075678,49.4944832530832
48.3285752387152,48.3656331365167,48.4801837495332,49.7139633405007,49.6561304078083,49.6361534095742
48.7145049895984,48.6465496314993,48.6839329769824,49.481090723624,49.5158854301213,49.5251787931925
48.1440550664241,48.1415968210963,48.1423103615186,49.9115980935325,49.903106306737,49.8998957039809
48.1146921026142,48.1163583920151,48.1158659463016,49.8814682201681,49.8725716557731,49.8669796939444
48.9057341879742,48.9751532339095,48.8293370541882,49.2232753196921,49.301258462068,49.4396474517306
48.5412743351396,48.5146930366047,48.4683121758701,49.5704864144253,49.5830541905234,49.5963853026537
48.33496744395,48.4089407094052,48.3289337935735,49.57832143284,49.5070126073729,49.5266884112178
48.3433320445647,48.337468862051,48.3623438647309,49.8061085281418,49.8015141385188,49.7871420687788
48.6112913797503,48.603707129248,48.5651180469554,49.5334179287545,49.4868555630035,49.5430702549343
48.636157376534,48.6597404642557,48.6583095322016,49.2669667877607,49.182908769233,49.2004002345479
48.4903635058512,48.4929855173492,48.5161681687248,49.3556644302939,49.3981328009188,49.2895275833617
48.3341636745247,48.3198561370808,48.3280913032052,49.6963078115351,49.7005145942399,49.6864915777452
48.3936641496915,48.443524363962,48.4537894533812,49.659632573104,49.5808103144289,49.5690793835754
48.4344400860426,48.4923432093022,48.4112622790637,49.2603288818876,49.2742348034969,49.3132612259365
48.8482386599124,48.7727211015421,48.6910766703531,49.1331715266452,49.2294304922431,49.2938936273682
48.2295720477827,48.2038176796854,48.268887192158,49.8055624074662,49.7915879943995,49.7735864775632
48.5799998799016,48.5969945583128,48.6634938828076,49.3579596392301,49.3044996095742,49.2690632608077
48.8102764436551,48.8404621471226,48.758230354417,49.1390984448362,49.0265918644741,49.1511003224661
48.0953863438779,48.0817843989022,48.0848590392233,49.9047935175239,49.9188579708447,49.9074397344867
48.1575876378433,48.1560385897967,48.2013794079685,49.8448973065613,49.8552415592491,49.8165266852811
48.298247228633,48.2810441184965,48.3457891474373,49.6653466728263,49.6495746055816,49.6137811612521
48,48,48,50,50,50
48.5477589978581,48.5091228078487,48.5664653159613,49.2530630753171,49.3073558329503,49.2225810568936
48,48,48,50,50,50
48.5909071431846,48.5167626745505,48.4932215739026,49.4685015627809,49.5358796942746,49.5527126414892
48,48,48,50,50,50
