mean_PainL_Subj_N1,mean_PainL_Subj_N2,mean_PainL_Subj_N3,mean_PainH_Subj_N1,mean_PainH_Subj_N2,mean_PainH_Subj_N3
48.0734224055268,48.5420813583731,49.0420055008843,48.9482959262103,49.4552146740666,49.9469946824874
48.3811278199214,48.7280320602749,49.2403675292106,48.7453130378078,49.2453779995382,49.5800082415745
48.1904398412799,48.5971426016019,49.1031344829404,48.9009501982195,49.4007448052325,49.861322820003
48.0352757266512,48.5263208445727,49.0252753944137,48.9440566291679,49.4541837628643,49.9221551583982
48.3299227985817,48.7533236198558,49.4076546211468,48.5438890668489,49.0867767581041,49.6335841055058
48.4187847677158,48.8771907853165,49.3880751507324,48.6254495998909,49.1844818531392,49.4332944260928
48.4395579611478,48.8070194863392,49.409708571265,48.5965013144568,49.1856262164707,49.5957754876515
48.3185236204182,48.7348803376336,49.3464896779877,48.6575542016369,49.2694295807825,49.6787006381462
48.5011346763473,48.7954649016582,49.3915264851384,48.6532055050155,49.1961820301507,49.5538303547395
48.368584628389,48.7169628815954,49.3002969943144,48.7094026735591,49.2550300002582,49.6616724583856
48.4347999926254,48.8283106789915,49.2653111412856,48.6600330884981,49.1282818976632,49.5285857730166
48.4011534100173,48.7359374121561,49.2893114448043,48.7764685765197,49.305690158489,49.7292931099287
48.6215207801402,48.8732810887681,49.3554362063305,48.7108192663059,49.2167843854549,49.55252955385
48.2109910393291,48.709140924961,49.2939117049916,48.7156580026186,49.317794616177,49.822092999648
48.6223534698894,48.957371369532,49.5442376876107,48.5067514896561,49.0934105003761,49.3643381654945
48,48.6,49.2,48.8,49.4,50
48.3413545345799,48.7941053738043,49.4357263436199,48.6035811745688,49.169104762599,49.6133801346784
48,48.6,49.2,48.8,49.4,50
48.1661390722628,48.6451272423905,49.125599596415,48.8876522780674,49.4032880641589,49.8442961283123
48.2860794033278,48.7207614771028,49.266485384507,48.7066791035587,49.2772099996985,49.6844064183396
48.3582494894595,48.8350768605468,49.4447268764116,48.5738356317494,49.2132376479177,49.5711462353902
48.2657458549605,48.6775921247789,49.1692233363308,48.7873895707282,49.2765952330087,49.6171182418163
48.6024815408675,48.9651128489963,49.4243645224358,48.7307315565734,49.2074202901999,49.6516993238761
48.3913362455037,48.8117140039111,49.4049848135609,48.4809380678178,49.1043107053207,49.4528623797965
48.4850623071012,48.857229988114,49.4052663103474,48.6571414828639,49.2312767998861,49.6153617239298
48.1944223204227,48.6503784513682,49.2012260122584,48.8294695358148,49.3625257030093,49.8793224454727
48.6490648066506,48.8735411391817,49.4816931415831,48.442056496402,49.1214989727203,49.2463736541201
48.5125682816719,48.8911766342914,49.5051559625622,48.4758379098911,49.1080243342208,49.3044156435563
48.5289437798615,48.8733128304288,49.4766491701646,48.5482174860727,49.185019669916,49.4765949366377
48.0574096068488,48.6482178192147,49.2396502665832,48.7479400581856,49.3530158261587,49.8767465282856
48.4008205415022,48.7919888697839,49.3144280092797,48.6224879805695,49.1528075540531,49.5333741486845
48.5644407167014,48.8831937570609,49.3600842416588,48.693937403625,49.2312813666594,49.5316986190847
48.064971141443,48.5386934160148,49.0426688702836,48.9567229596096,49.4658969470832,49.9291975660369
48.5901826577453,48.9685117730433,49.4874898540213,48.4841745920809,49.0737542095488,49.3076171915315
48.2970999331798,48.7839129331549,49.3321458199011,48.6481470937316,49.2333423843036,49.6703822265643
48.4792301443055,48.7813789539825,49.3423963906382,48.6176054879059,49.1771548666761,49.4535760534689
48.2345118149528,48.6788732548902,49.1631830650665,48.8358243331415,49.3162558205113,49.7598025323282
48.4967725094454,48.8361353106695,49.3794484341278,48.6817910404933,49.2458575236263,49.6679938350333
