"subj","rand_intercept","rand_cue","fix_intercept","fix_cue","task"
"16",-36.3145050703732,20.9257093773993,50.0103429067596,-31.586492645101,"cognitive"
"82",-35.8362942820515,21.6624745559679,50.0103429067596,-31.586492645101,"cognitive"
"85",-34.4581243790558,27.4345325502637,50.0103429067596,-31.586492645101,"cognitive"
"68",-28.5170192767722,14.5279245817029,50.0103429067596,-31.586492645101,"cognitive"
"59",-27.0558960523251,21.0174308624629,50.0103429067596,-31.586492645101,"cognitive"
"58",-26.0532887028069,19.4046162592894,50.0103429067596,-31.586492645101,"cognitive"
"19",-25.1238702903747,15.3633504593266,50.0103429067596,-31.586492645101,"cognitive"
"84",-24.9408271315206,15.2673638966216,50.0103429067596,-31.586492645101,"cognitive"
"29",-23.0773831780428,19.5711081297529,50.0103429067596,-31.586492645101,"cognitive"
"83",-22.5092784969954,20.807923308446,50.0103429067596,-31.586492645101,"cognitive"
"74",-20.0964727301947,30.1867910503857,50.0103429067596,-31.586492645101,"cognitive"
"100",-18.795618408157,21.4624318987327,50.0103429067596,-31.586492645101,"cognitive"
"69",-17.0860705764885,2.98044932932887,50.0103429067596,-31.586492645101,"cognitive"
"70",-16.3923057748596,9.15771738301236,50.0103429067596,-31.586492645101,"cognitive"
"95",-15.9495732751011,15.8310656015154,50.0103429067596,-31.586492645101,"cognitive"
"97",-15.3242604752139,16.2769581698024,50.0103429067596,-31.586492645101,"cognitive"
"80",-15.2563597275304,3.14352228193801,50.0103429067596,-31.586492645101,"cognitive"
"73",-14.8153174475239,27.4944175671101,50.0103429067596,-31.586492645101,"cognitive"
"41",-14.0856898806864,5.18355039914126,50.0103429067596,-31.586492645101,"cognitive"
"39",-13.8999405960751,9.91819073225045,50.0103429067596,-31.586492645101,"cognitive"
"14",-13.3360819331456,3.2358598598449,50.0103429067596,-31.586492645101,"cognitive"
"71",-13.0465108759239,19.7616341720076,50.0103429067596,-31.586492645101,"cognitive"
"38",-11.6803946059675,0.813516532446111,50.0103429067596,-31.586492645101,"cognitive"
"66",-11.3029048825469,7.8066188464263,50.0103429067596,-31.586492645101,"cognitive"
"53",-11.0339517792215,3.01038504212333,50.0103429067596,-31.586492645101,"cognitive"
"60",-9.44805384022815,-1.88348913879351,50.0103429067596,-31.586492645101,"cognitive"
"89",-8.4110810957573,20.8129228273381,50.0103429067596,-31.586492645101,"cognitive"
"9",-8.05667962858824,-5.258619375458,50.0103429067596,-31.586492645101,"cognitive"
"79",-7.9807161439719,2.5267512681116,50.0103429067596,-31.586492645101,"cognitive"
"31",-7.91676717936752,11.8017552110938,50.0103429067596,-31.586492645101,"cognitive"
"81",-6.74043892008835,-7.27380207322636,50.0103429067596,-31.586492645101,"cognitive"
"2",-6.3606790858208,6.01624324614107,50.0103429067596,-31.586492645101,"cognitive"
"43",-6.30102908990512,4.909200363126,50.0103429067596,-31.586492645101,"cognitive"
"86",-5.98738245768646,-1.9275552485906,50.0103429067596,-31.586492645101,"cognitive"
"8",-5.70828235947812,24.185086185586,50.0103429067596,-31.586492645101,"cognitive"
"18",-5.01508662741985,9.63550790098295,50.0103429067596,-31.586492645101,"cognitive"
"10",-4.67609013926396,-4.18668499416736,50.0103429067596,-31.586492645101,"cognitive"
"76",-4.00371359128283,-5.80282240823181,50.0103429067596,-31.586492645101,"cognitive"
"90",-3.87290864029134,7.38453304044251,50.0103429067596,-31.586492645101,"cognitive"
"103",-3.76119089763691,14.6619396783668,50.0103429067596,-31.586492645101,"cognitive"
"26",-3.45988107367847,3.96049554065107,50.0103429067596,-31.586492645101,"cognitive"
"20",-3.07268674609924,11.66246421697,50.0103429067596,-31.586492645101,"cognitive"
"52",-2.56704319670294,-6.69118932505218,50.0103429067596,-31.586492645101,"cognitive"
"50",-2.30513115505769,-1.73614854669477,50.0103429067596,-31.586492645101,"cognitive"
"98",-1.74583836321956,-9.52371965289771,50.0103429067596,-31.586492645101,"cognitive"
"55",-1.72152376574732,-4.78994826475932,50.0103429067596,-31.586492645101,"cognitive"
"21",-0.308478056837278,-7.66393728828293,50.0103429067596,-31.586492645101,"cognitive"
"87",0.941715119687911,-1.11839691792681,50.0103429067596,-31.586492645101,"cognitive"
"65",1.3326383945807,6.57370993388421,50.0103429067596,-31.586492645101,"cognitive"
"36",2.47403357568791,-6.49816785123297,50.0103429067596,-31.586492645101,"cognitive"
"78",2.83183499278591,-5.35557031312859,50.0103429067596,-31.586492645101,"cognitive"
"62",3.39144739059408,-11.7060557309714,50.0103429067596,-31.586492645101,"cognitive"
"91",4.16257285892708,9.84113398868008,50.0103429067596,-31.586492645101,"cognitive"
"33",4.34035713505755,-8.81511961949348,50.0103429067596,-31.586492645101,"cognitive"
"23",5.20484530191005,-12.8996226614609,50.0103429067596,-31.586492645101,"cognitive"
"105",6.78917538359977,2.66019520478022,50.0103429067596,-31.586492645101,"cognitive"
"37",7.0483107551781,-18.8836013894864,50.0103429067596,-31.586492645101,"cognitive"
"30",7.15388333500343,-11.5724967688778,50.0103429067596,-31.586492645101,"cognitive"
"35",8.11117330603952,-5.73460022454956,50.0103429067596,-31.586492645101,"cognitive"
"77",8.57806953575798,-3.36519011952009,50.0103429067596,-31.586492645101,"cognitive"
"75",9.10104589630667,-8.57687151078825,50.0103429067596,-31.586492645101,"cognitive"
"104",9.74484956327753,0.405007118883577,50.0103429067596,-31.586492645101,"cognitive"
"51",10.3000413421004,-9.62681212034643,50.0103429067596,-31.586492645101,"cognitive"
"11",10.3734039808877,-13.2591302905366,50.0103429067596,-31.586492645101,"cognitive"
"94",12.2408549088916,-15.7233408904071,50.0103429067596,-31.586492645101,"cognitive"
"47",12.9907161569856,21.7789698374154,50.0103429067596,-31.586492645101,"cognitive"
"7",13.7466812203077,1.52083431545054,50.0103429067596,-31.586492645101,"cognitive"
"93",14.3473446158989,3.06546483950487,50.0103429067596,-31.586492645101,"cognitive"
"17",15.0270938257976,-18.2734808199315,50.0103429067596,-31.586492645101,"cognitive"
"88",16.3760636776022,2.29750790821542,50.0103429067596,-31.586492645101,"cognitive"
"56",16.5114446463814,5.96821110277152,50.0103429067596,-31.586492645101,"cognitive"
"44",17.2655806825756,-19.7379486925477,50.0103429067596,-31.586492645101,"cognitive"
"46",17.5641007649029,-16.8143460037577,50.0103429067596,-31.586492645101,"cognitive"
"13",18.5229027332887,-26.0896205765792,50.0103429067596,-31.586492645101,"cognitive"
"24",19.2192458369721,-12.7196150138207,50.0103429067596,-31.586492645101,"cognitive"
"57",20.2020479377081,-19.2780868723629,50.0103429067596,-31.586492645101,"cognitive"
"15",20.2746218944337,-19.8537874586084,50.0103429067596,-31.586492645101,"cognitive"
"40",20.4802123911658,-12.9019870786091,50.0103429067596,-31.586492645101,"cognitive"
"106",20.975968371265,-16.9443562625965,50.0103429067596,-31.586492645101,"cognitive"
"99",21.2101933382956,-18.8544191684204,50.0103429067596,-31.586492645101,"cognitive"
"6",21.7560291401078,-0.603158505481288,50.0103429067596,-31.586492645101,"cognitive"
"101",23.5812814056817,-19.4367900555689,50.0103429067596,-31.586492645101,"cognitive"
"64",26.2425029333355,-30.0447497452969,50.0103429067596,-31.586492645101,"cognitive"
"92",27.1493308246895,-18.7958154111138,50.0103429067596,-31.586492645101,"cognitive"
"32",27.3050935771779,-24.428253045187,50.0103429067596,-31.586492645101,"cognitive"
"28",33.7246127806576,-24.5086696575837,50.0103429067596,-31.586492645101,"cognitive"
"61",38.0974434607103,-29.0710643214872,50.0103429067596,-31.586492645101,"cognitive"
"34",38.7178568906956,-25.6844351617324,50.0103429067596,-31.586492645101,"cognitive"
