src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename
14,1,vicarious,1,1,1,high_cue,low_stim,4,1617909654.66401,1617909654.66889,1617909657.45879,1617909657.46395,5.2794337272644,1617909662.76076,1617909662.76451,high_cue,h024.png,1617909663.73966,1617909663.74122,0.898560047149658,1617909664.69482,1617909664.69593,,,,FIX,1617909668.71298,1617909668.72656,7.22523522377014,low_stim,1617909677.94276,1617909677.93997,,0,,0,0,1617909684.95237,1617909684.96002,9.28596377372742,1617909694.25584,1617909694.25898,,,,FIX,1617910053.48981,1617910053.49506,398.825799703598,,0,092-ch092,ch092t2aeaff_L.mp4,0,
14,1,vicarious,1,1,1,low_cue,med_stim,2,1617909654.66401,1617909654.66889,1617909698.42406,1617909698.42659,8.61415600776672,1617909707.06062,1617909707.06239,low_cue,l020.png,1617909708.03953,1617909708.04112,1.59868717193604,1617909709.66159,1617909709.66235,,,,FIX,1617909713.67975,1617909713.68093,7.95846629142761,med_stim,1617909723.64222,1617909723.63992,,0,,0,0,1617909730.65275,1617909730.66029,7.88547134399414,1617909738.5557,1617909738.559,1617909740.8249,2.2692015171051,43.8509550526738,FIX,1617910053.48981,1617910053.49506,398.825799703598,,0,066-mg066,mg066t2aaunaff_M.mp4,0,
14,1,vicarious,1,1,1,high_cue,high_stim,6,1617909654.66401,1617909654.66889,1617909742.60721,1617909742.6099,5.23101353645325,1617909747.85917,1617909747.86079,high_cue,h044.png,1617909748.83973,1617909748.84117,1.89848589897156,1617909750.76025,1617909750.76114,,,,FIX,1617909754.77841,1617909754.77954,3.45980715751648,high_stim,1617909760.24229,1617909760.24003,,0,,0,0,1617909767.24973,1617909767.25993,3.78848958015442,1617909771.06782,1617909771.06886,1617909772.92497,1.85714936256409,11.5806191822281,FIX,1617910053.48981,1617910053.49506,398.825799703598,,0,049-bm049,bm049t2aeunaff_H.mp4,0,
14,1,vicarious,1,1,1,low_cue,high_stim,3,1617909654.66401,1617909654.66889,1617909775.10266,1617909775.10936,2.93556022644043,1617909778.05376,1617909778.06056,low_cue,l017.png,1617909779.03933,1617909779.04082,2.29888987541199,1617909781.35499,1617909781.35923,1617909784.84164,3.48664689064026,6.66961984231233,FIX,1617909785.38983,1617909785.39289,1.94838905334473,high_stim,1617909789.34226,1617909789.33997,,0,,0,0,1617909796.34391,1617909796.35995,1.29430723190308,1617909797.66107,1617909797.66199,1617909799.19531,1.53424143791199,0.0,FIX,1617910053.48981,1617910053.49506,398.825799703598,,0,066-mg066,mg066t1aaaff_H.mp4,0,
14,1,vicarious,1,1,1,high_cue,low_stim,4,1617909654.66401,1617909654.66889,1617909801.69591,1617909801.69891,4.24231147766113,1617909805.94749,1617909805.96085,high_cue,h032.png,1617909806.93948,1617909806.94104,0.7987380027771,1617909807.76484,1617909807.76573,,,,FIX,1617909811.79968,1617909811.8026,7.93854284286499,low_stim,1617909821.7476,1617909821.74141,,0,,0,0,1617909828.756,1617909828.7609,3.58221888542175,1617909832.35734,1617909832.3587,1617909834.34195,1.98460698127747,31.4520610119995,FIX,1617910053.48981,1617910053.49506,398.825799703598,,0,066-mg066,mg066t2aeunaff_L.mp4,0,
14,1,vicarious,1,1,1,high_cue,med_stim,5,1617909654.66401,1617909654.66889,1617909836.40885,1617909836.40973,6.62936735153198,1617909843.04466,1617909843.0596,high_cue,h013.png,1617909844.0394,1617909844.04067,1.09881901741028,1617909845.16212,1617909845.16269,1617909846.72993,1.56781244277954,57.5288077091515,FIX,1617909849.18028,1617909849.18216,1.95793414115906,med_stim,1617909853.14172,1617909853.1397,,0,,0,0,1617909860.15104,1617909860.16042,1.98717856407166,1617909862.16846,1617909862.1694,1617909863.67496,1.50650358200073,23.3253508809759,FIX,1617910053.48981,1617910053.49506,398.825799703598,,0,092-ch092,ch092t2aaaff_M.mp4,0,
14,1,vicarious,1,1,1,low_cue,high_stim,3,1617909654.66401,1617909654.66889,1617909866.2033,1617909866.20499,6.63491940498352,1617909872.85578,1617909872.85969,low_cue,l006.png,1617909873.83911,1617909873.84067,1.09911012649536,1617909874.95656,1617909874.95903,1617909877.49158,2.53501892089844,15.1540680503126,FIX,1617909878.97473,1617909878.97621,3.86349248886108,high_stim,1617909884.84196,1617909884.83982,,0,,0,0,1617909891.84619,1617909891.85987,1.99202442169189,1617909893.86361,1617909893.86467,1617909895.61455,1.75093698501587,21.1198561534248,FIX,1617910053.48981,1617910053.49506,398.825799703598,,0,124-dn124,dn124t1aiaff_H.mp4,0,
14,1,vicarious,1,1,1,high_cue,med_stim,5,1617909654.66401,1617909654.66889,1617909897.88178,1617909897.89282,2.95643997192383,1617909900.84955,1617909900.85978,high_cue,h049.png,1617909901.83912,1617909901.8406,1.49910283088684,1617909903.35048,1617909903.3588,1617909905.00814,1.65765905380249,36.1796204479789,FIX,1617909907.36865,1617909907.37037,2.96956944465637,med_stim,1617909912.34188,1617909912.33963,,0,,0,0,1617909919.35645,1617909919.3596,3.58176469802856,1617909922.9578,1617909922.95873,1617909924.37509,1.41729140281677,12.5288077091515,FIX,1617910053.48981,1617910053.49506,398.825799703598,,0,064-ak064,ak064t1aiaff_M.mp4,0,
14,1,vicarious,1,1,1,low_cue,low_stim,1,1617909654.66401,1617909654.66889,1617909926.97596,1617909926.99654,5.26225709915161,1617909932.24459,1617909932.26142,low_cue,l028.png,1617909933.23909,1617909933.24042,2.09912896156311,1617909935.36242,1617909935.36339,1617909936.47964,1.11721515655518,4.23639479905884,FIX,1617909939.38059,1617909939.38218,5.7576310634613,low_stim,1617909947.14203,1617909947.13965,,0,,0,0,1617909954.15276,1617909954.15973,5.68545603752136,1617909959.85489,1617909959.8586,1617909961.79153,1.93664145469666,4.84011248884704,FIX,1617910053.48981,1617910053.49506,398.825799703598,,0,101-mg101,mg101t2afunaff_L.mp4,0,
14,1,vicarious,1,1,1,low_cue,low_stim,1,1617909654.66401,1617909654.66889,1617909963.88973,1617909963.89118,0.448491811752319,1617909964.35657,1617909964.36086,low_cue,l047.png,1617909965.33908,1617909965.34041,1.2991361618042,1617909966.65743,1617909966.65916,1617909967.95821,1.30078315734863,3.59125903720553,FIX,1617909970.67559,1617909970.6771,1.96262717247009,low_stim,1617909974.64174,1617909974.63986,,0,,0,0,1617909981.64635,1617909981.65987,3.79186964035034,1617909985.46444,1617909985.4653,1617909987.19856,1.73412013053894,0.693060302711245,FIX,1617910053.48981,1617910053.49506,398.825799703598,,0,109-ib109,ib109t1aiunaff_L.mp4,0,
