onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
8.100250005722046	10.017640113830566	23.305920124053955	39.595329999923706	high_cue	low_stim	2.91830682754517	71.6382258237724	3.50727605819702	22.6198649480404	1	-1	1	31.310113052114232	-3.755698454842495
52.4001100063324	55.00108003616333	69.00629997253418	83.89519000053406	low_cue	med_stim	3.0849449634552	11.5806191822281	2.37413311004639	36.404088563079	-1	0	-2	-28.74749358943007	10.028525160196104
93.19865012168884	96.09974002838135	105.60328006744385	116.40731000900269	high_cue	high_stim	2.00296998023987	65.5940902203088	2.26779913902283	73.9600566939503	1	1	1	25.26597744865063	47.58449329106741
123.39324998855591	126.69447994232178	134.69745993614197	143.0005600452423	low_cue	high_stim	3.60813784599304	16.7652025082104	2.78545832633972	6.69637761619969	-1	1	1	-23.56291026344777	-19.679185786683206
151.30365991592407	153.1043300628662	167.10954999923706	177.69683003425598	high_cue	low_stim	4.0		3.33919191360474	48.9004937423819	1	-1	1	0.0	22.524930339499
188.40082001686096	190.50161004066467	198.50459003448486	207.50795006752014	high_cue	med_stim	3.91826939582825	83.5325410722085	4.0		1	0	-2	43.20442830055033	0.0
218.19527006149292	220.2960500717163	230.19974994659424	239.2030999660492	low_cue	high_stim	3.53998446464539	5.29856506989994	4.0		-1	1	1	-35.02954770175823	0.0
246.18903994560242	248.70665001869202	257.69333004951477	268.2972900867462	high_cue	med_stim	3.70158100128174	38.1572265873691	2.62202167510986	34.2004841302685	1	0	-2	-2.170886184289067	7.824920727385603
277.60075998306274	280.7019100189209	292.5063199996948	305.19438004493713	low_cue	low_stim	3.3014976978302	21.5014343240479	3.25820302963257	6.89742755775175	-1	-1	1	-18.82667844761027	-19.478135845131145
309.6960599422455	311.99692010879517	319.99990010261536	330.8039300441742	low_cue	low_stim	1.67241477966309	33.5608777121928	2.95124650001526	17.0519648540015	-1	-1	1	-6.767235059465371	-9.323598548881396
339.19039011001587	342.30821990966797	354.5961399078369	366.90072989463806	high_cue	high_stim	2.13431453704834	82.8464356816056	1.9186487197876	14.0362434679265	1	1	1	42.51832290994743	-12.339319934956396
371.70251989364624	374.0033700466156	382.0063600540161	394.7944600582123	low_cue	med_stim	3.80156469345093	13.1340223063963	3.00823783874512	2.98863245522946	-1	0	-2	-27.19409046526187	-23.386930947653436
