Unnamed: 0,sub,ses,run,runtype,ROI,ROIindex,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
0.0,sub-0047,ses-01,run-01,pain,rINS,216,cueH_stimH,12.1296391423916,-5.383449994557849,3.60206882021021,-9.97569195131109,14.6830187216606,-14.4022678169049,-19.2339062820438,-1.8960343892865696,-17.7420581544197,2.5242055827257,-10.9054097486833,-2.65833519908904,-10.3156005428272,3.77498261367396,6.07701879156878,-8.353436597082348,-10.6191899468616,24.761346484716892,-4.12840068636262,15.4731527266648,20.9947479952313,21.655488309040603,21.698247522778697,7.9360685153492305,22.597289236880695,15.1072631600446,12.1097733536302,23.778356480624105,13.815157161473598,22.476031963080306,4.22463227378205,-2.37835484446623,19.7719701626587,-5.8813402215630495,14.9393362193696,10.273917534047301,-4.6875791200225185,-9.09353992272702,-13.025915122241301,8.6604610592774,-9.37471437674753,-4.31578727320709
1.0,sub-0047,ses-01,run-01,pain,rINS,216,cueL_stimH,8.28854326838859,-0.106330393842313,1.97805220345788,9.74247686956164,3.07186847796129,-12.6491549921311,10.6240065094053,-15.086171778359999,30.211316895362398,11.2121205193853,8.160078076432,4.59771949578362,-15.0937829263585,22.1589970609589,6.041874758046111,11.8932212156569,12.287489899669001,19.8474430508445,11.392694523736699,18.2002420312965,31.1020605238286,8.00645878808564,31.571259571230307,25.907878560114998,30.595554703029798,15.3657480508996,9.0469002099353,16.253226326202398,28.363560551062196,29.6151352546663,35.2358520601761,16.707798708318,6.2895811922865095,9.521108725543632,7.028609013364298,17.6214051755825,-0.17878056175038606,10.2821431857828,12.9728619117329,-8.478352855217741,9.63262857280938,-7.30824413104233
2.0,sub-0047,ses-01,run-01,pain,rINS,216,cueH_stimM,7.534103388956961,-9.468848397103779,23.153788030150494,1.10841792356746,1.71066758632492,9.30276413419506,-6.07417891202522,4.556076832401001,5.20112396837703,-10.791612274522901,4.85667167972179,2.9564905694167,-3.05707127000005,8.91416856061346,-1.87466478677632,8.43561556536537,3.46218662669986,-18.0228623113705,10.6804873127956,1.36863753668558,18.579224228215306,15.7907625354605,5.705213273964549,-0.41910677579483,17.146085342207,7.0993256153742506,12.0277786258538,32.9819354606104,28.0586659448138,46.8293390429919,37.0698990069231,36.1113465836387,7.2577564279868305,13.3234398322683,14.9062349405605,24.802815843533,19.165310550355198,18.2127636011638,-8.95635617679847,14.4453572058715,-6.10582967618529,5.79928728497043
3.0,sub-0047,ses-01,run-01,pain,rINS,216,cueL_stimM,11.7504917954584,6.05360395512707,13.179921711537599,-4.58476150643764,5.14859813160319,6.56641604931337,9.092012664808859,2.64859719196193,8.417296327941589,6.74026803916831,-2.77686522753356,15.1164483414939,8.87891107651603,2.84084256131746,14.226465010317499,5.186324636025799,-6.86198141948444,10.9075333179262,2.00047440226354,25.136379418066106,18.1529101674093,35.1912798859921,18.5240946976767,3.68639009691697,18.250785127094602,30.9651250563993,34.039371286121,23.75743577308,25.2521185682049,16.8093136209186,27.082474340552398,-1.2373900731508898,21.147980809331802,3.8134774337741,16.2307070759862,-8.02042013557366,17.126096287158802,10.738268162589998,4.7547741678863495,-7.53367271619368,-1.85643680812177,3.48863175131294
4.0,sub-0047,ses-01,run-01,pain,rINS,216,cueH_stimL,13.020387695857199,-8.75460084152178,-23.2116236099494,-8.525245848285751,-11.6079495296794,-7.76797250466097,-4.7802932597094205,-23.3584909663477,6.38984413682306,-16.8741278885029,-18.164411239293894,-2.19021239078643,13.353365711670401,14.7551839349687,-8.86166783123053,22.365422421639103,5.66048414227612,-10.3792521254766,11.6841290233288,2.45675835354268,-2.16092393913732,24.149802219644695,6.40580711339749,4.60889002345448,2.32697595219997,11.875296145406999,3.93410447298174,1.57191979383356,-7.446397716609678,-0.0895128986196596,14.9846070549872,17.046681142124,3.90356986947972,6.543402138479,-2.42378722685316,-10.9810933306076,9.26621176866638,0.924943453013384,5.74571123511737,-5.92514890667758,1.32511663142623,-4.94057329217003
5.0,sub-0047,ses-01,run-01,pain,rINS,216,cueL_stimL,5.00627638429978,-15.5616667507149,15.498838097532802,7.35258928128223,-0.3803017609154721,-10.0776376635615,17.386995664554302,26.038982900079304,-9.90377499335955,12.482208914684401,-8.79688323905521,-4.58041621901054,-4.46099981273153,22.4539322744745,-2.50017302798278,0.431196794408606,9.97718835277374,9.28713726722322,20.777999287497998,9.35559784547763,19.9030363394763,28.458249361707,6.51735363799526,16.2440234662452,6.06283469392793,12.1957543849521,29.7219302627607,11.306883270278599,13.5539092952965,3.4463211395905096,17.3835743996635,12.297318939944,-1.49726363203445,25.6346970521208,-6.49124685575134,3.5383693477920097,22.2105723178479,-3.05525397548217,13.828224986995304,8.51210894933047,6.5024086767671205,14.9759903652193
6.0,sub-0047,ses-01,run-01,pain,rINS,216,rating,0.76330251375515,-1.19830652640172,0.301968289359934,-0.5710839760401999,-1.13283601205001,0.39824244250655705,-3.87245043863595,-5.78161294426627,1.06063564428223,-0.970542441546513,-0.54233532427952,4.39101479235205,9.3988082099886,8.969821444079571,12.5171718038467,13.429046418382098,10.105144829195401,9.64849422329212,2.2228681673681203,-0.6514479049051259,-2.09269160329325,0.98337884030434,-3.59036115785273,-3.9827558252225095,-4.93619571943634,-3.00786468581452,-3.49844603086626,-5.482812172165952,-8.22517282136084,3.14591269183904,-4.95561375758416,-0.135921132675549,-3.92865968928061,-4.13335556934442,-1.84276179350138,-6.130201871103621,1.37172857640508,-0.900512371048251,1.1050491179680402,-1.66935005510589,-6.1576648390573,-11.521352618750598
7.0,sub-0047,ses-01,run-01,pain,rINS,216,cue,-10.2857479242059,-13.59054213893,-11.666421769235699,-9.58598229766233,-12.093444280998304,-13.1458861144565,-3.799781409207701,-12.7117075072988,-7.195218427952,-3.1613827028559705,-9.82182438298992,-3.4218133554942405,-11.237492858255598,-4.16688335307276,-2.5967930955905603,-6.78937069106905,-7.34269431187249,-8.54099726920094,-13.672269441442197,-13.12082873544,-18.3876065578352,-11.544656298243899,0.493963127443521,-1.82537807523477,-3.15997242704168,-9.352356010862419,-10.7641518853415,-6.02219088040545,0.634783004862413,4.77145521661214,2.41646515604805,-1.8416297575377,11.5396759719748,-0.7372569384359621,17.520130101074,5.95200068880726,-4.6629409539465305,-5.4230361912520895,-3.78482993729972,7.63154695884907,-8.42769590924331,-7.7865950001524284
8.0,sub-0047,ses-01,run-01,pain,rINS,218,cueH_stimH,-4.08526274347014,7.689244333643731,18.3980052638321,-11.540977776496199,26.4395699081501,-51.62513745624889,-19.527471089571897,7.51230350895912,-15.9875326224201,12.105703176506696,-19.2201215826722,-16.5182419116828,-4.6593364296138615,0.3063615455414489,-15.136279033302698,-10.2057923586125,8.041455250049243,23.4933093010093,-7.39114280540059,-10.8551695452829,-2.03037274246162,3.9600964189112298,9.00490894193354,4.77706324432484,-21.139372440703106,-17.8905781825792,3.11739737163373,2.07747021621412,-14.861714120315199,18.2428918214544,-14.2662972953232,2.157356272377,-7.29152106719141,-15.911031279737502,30.138692345026804,10.7809405699409,-6.665247825763121,-19.7797193378618,3.25503826857221,-27.9160824143332,-10.9200247810218,26.499220413143806
9.0,sub-0047,ses-01,run-01,pain,rINS,218,cueL_stimH,-6.3430678768192985,17.605986570301898,-15.4953958215325,4.40249821644829,-2.1470917338601803,-20.0420747634007,2.7317780749181098,-18.3895720070277,9.48782747211817,-1.55925290764981,2.03680993215312,-2.09621635728126,3.40439578783526,1.31897748949723,-6.360440871590071,2.38947361326723,0.514438149863963,21.849976294046396,6.60344239484812,7.8932836285657695,3.97861125093095,-22.559774182558197,17.9641068123146,-11.231314643636301,22.1508789327295,3.5181365494954697,17.5963944614086,-12.6042308974347,22.1389582063493,18.524978358696398,18.9555582000571,13.7552726350032,8.338194066471031,-10.4470130550894,-6.74306474499372,0.48311859795831,-18.154625989597303,18.871841156511397,1.92978247914516,-15.5079974278156,14.127996725732801,-1.6621574894179498
