ISI01_biopac,ISI01_duration,ISI01_onset,ISI02_biopac,ISI02_duration,ISI02_onset,ISI03_biopac,ISI03_duration,ISI03_onset,ITI_biopac,ITI_duration,ITI_onset,delay_between_medoc,event01_cue_biopac,event01_cue_filename,event01_cue_onset,event01_cue_type,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,event02_expect_biopac,event02_expect_displayonset,event02_expect_responseonset,event03_stimulusC_RT,event03_stimulusC_reseponseonset,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulus_C_stim_filename,event03_stimulus_C_stim_match,event03_stimulus_C_stim_num,event03_stimulus_P_delay_between_medoc,event03_stimulus_P_trigger,event03_stimulus_V_filename,event03_stimulus_V_patientid,event03_stimulus_biopac,event03_stimulus_displayonset,event03_stimulus_type,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,event04_actual_biopac,event04_actual_displayonset,event04_actual_responseonset,param_cond_type,param_counterbalance_block_num,param_counterbalance_ver,param_cue_type,param_end_biopac,param_end_instruct_onset,param_experiment_duration,param_run_num,param_start_biopac,param_stimulus_type,param_task_name,param_trigger_onset,session_id,src_subject_id,trial_no
1616603832.35952,0.791459083557129,1616603832.35617,1616603837.2260199,4.62297677993774,1616603837.22466,1616603850.86534,3.98455595970154,1616603850.86308,1616603820.76362,10.597388744354198,1616603820.75185,0.0722110271453857,1616603831.36148,l049.png,1616603831.3558,low_cue,2.85130429267883,160.392922556143,FIX,1616603833.2089999,1616603833.20649,1616603836.0578,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616603841.93639,1616603841.93556,low_stim,1.90123295783997,161.02959219151302,FIX,1616603854.8759902,1616603854.86457,1616603856.7658,1,2,5,low_cue,1616604216.4928901,1616604216.48276,398.52553033828696,-2,1616603817.9649198,low_stim,pain,1616603817.95723,4,9,1
1616603861.96933,1.9804148674011202,1616603861.9672198,1616603867.99292,4.66183924674988,1616603867.98613,1616603881.6595,6.48974084854126,1616603881.65789,1616603859.02649,1.93267822265625,1616603859.01612,0.0462150573730469,1616603860.9688401,l032.png,1616603860.96685,low_cue,1.5064496994018601,152.607630448107,FIX,1616603863.97549,1616603863.96796,1616603865.47441,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616603872.69649,1616603872.69507,med_stim,1.4340915679931598,168.915108707758,FIX,1616603888.1766698,1616603888.1603198,1616603889.59441,2,2,5,low_cue,1616604216.4928901,1616604216.48276,398.52553033828696,-2,1616603817.9649198,med_stim,pain,1616603817.95723,4,9,2
1616603897.66589,1.9837725162506101,1616603897.6638598,1616603903.70187,0.748186826705933,1616603903.69945,1616603913.45942,4.49454998970032,1616603913.4530802,1616603892.20992,4.45369791984558,1616603892.19516,0.0503630638122559,1616603896.66501,h030.png,1616603896.66349,high_cue,1.6432731151580802,159.52484288598998,FIX,1616603899.68318,1616603899.6812801,1616603901.32455,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616603904.50059,1616603904.49885,med_stim,1.63700222969055,154.78650412852102,FIX,1616603917.97199,1616603917.97144,1616603919.60844,5,2,5,high_cue,1616604216.4928901,1616604216.48276,398.52553033828696,-2,1616603817.9649198,med_stim,pain,1616603817.95723,4,9,3
1616603932.86216,0.887311935424805,1616603932.8603199,1616603937.7809,3.36881065368652,1616603937.77882,1616603950.16884,4.88085746765137,1616603950.16678,1616603922.0088902,9.84265542030334,1616603922.00627,0.0346920490264893,1616603931.8619199,l004.png,1616603931.85995,low_cue,1.30062508583069,160.314892418158,FIX,1616603933.76213,1616603933.76066,1616603935.06128,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616603941.18405,1616603941.18299,high_stim,1.85591530799866,155.897765498839,FIX,1616603955.06934,1616603955.0686,1616603956.92452,3,2,5,low_cue,1616604216.4928901,1616604216.48276,398.52553033828696,-2,1616603817.9649198,high_stim,pain,1616603817.95723,4,9,4
1616603970.6603801,0.6898837089538571,1616603970.65775,1616603975.3945699,2.45478248596191,1616603975.39285,1616603986.86656,4.183837890625,1616603986.8638,1616603959.1106699,10.5458984375,1616603959.10344,0.0797560214996338,1616603969.6594698,h049.png,1616603969.65738,high_cue,1.56740593910217,159.145541960422,FIX,1616603971.37566,1616603971.37469,1616603972.94209,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616603977.9305198,1616603977.92856,med_stim,1.8507776260376,162.220247540807,FIX,1616603991.07553,1616603991.06536,1616603992.91614,5,2,5,high_cue,1616604216.4928901,1616604216.48276,398.52553033828696,-2,1616603817.9649198,med_stim,pain,1616603817.95723,4,9,5
1616603997.7592,2.0964457988739,1616603997.75119,1616604003.88837,2.16103792190552,1616604003.88681,1616604015.0594301,4.789990663528441,1616604015.05764,1616603995.12566,1.63159799575806,1616603995.11687,0.0402178764343262,1616603996.76891,l024.png,1616603996.7674901,low_cue,1.3057897090911899,157.857294300155,FIX,1616603999.87001,1616603999.86864,1616604001.1744301,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616604006.08993,1616604006.08875,high_stim,1.8341882228851298,153.434948822922,FIX,1616604019.86017,1616604019.85943,1616604021.69362,3,2,5,low_cue,1616604216.4928901,1616604216.48276,398.52553033828696,-2,1616603817.9649198,high_stim,pain,1616603817.95723,4,9,6
1616604026.16392,1.98585271835327,1616604026.16178,1616604032.18255,5.26694107055664,1616604032.18069,1616604046.45896,4.19518160820007,1616604046.45268,1616604023.89591,1.25421953201294,1616604023.89427,0.0765721797943115,1616604025.16279,l050.png,1616604025.1614099,low_cue,1.1005554199218799,155.517514102653,FIX,1616604028.16348,1616604028.1625302,1616604029.2630801,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616604037.52687,1616604037.52507,low_stim,2.1368045806884797,150.080791311442,FIX,1616604050.6722,1616604050.67092,1616604052.80773,1,2,5,low_cue,1616604216.4928901,1616604216.48276,398.52553033828696,-2,1616603817.9649198,low_stim,pain,1616603817.95723,4,9,7
1616604056.5594401,0.691181659698486,1616604056.55645,1616604061.27666,4.87275719642639,1616604061.2748802,1616604075.16464,3.1842432022094704,1616604075.16339,1616604054.69228,0.8595483303070072,1616604054.68909,0.0545239448547363,1616604055.55935,h047.png,1616604055.55608,high_cue,1.83446645736694,166.693242218931,FIX,1616604057.25841,1616604057.25671,1616604059.09118,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616604066.2034,1616604066.2026598,high_stim,1.9341886043548602,162.512002623851,FIX,1616604078.36533,1616604078.3645802,1616604080.29877,6,2,5,high_cue,1616604216.4928901,1616604216.48276,398.52553033828696,-2,1616603817.9649198,high_stim,pain,1616603817.95723,4,9,8
1616604087.25949,1.9964025020599399,1616604087.25123,1616604093.2928,2.16081809997559,1616604093.28681,1616604104.4591901,5.689985990524289,1616604104.45765,1616604082.39212,3.8657300472259504,1616604082.38275,0.0819120407104492,1616604086.26913,h054.png,1616604086.26753,high_cue,1.50579214096069,157.98416120222402,FIX,1616604089.2699802,1616604089.26865,1616604090.77444,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616604095.5313199,1616604095.53031,high_stim,1.38396620750427,154.314661331313,FIX,1616604110.16059,1616604110.15977,1616604111.54374,6,2,5,high_cue,1616604216.4928901,1616604216.48276,398.52553033828696,-2,1616603817.9649198,high_stim,pain,1616603817.95723,4,9,9
1616604119.06499,1.7845387458801298,1616604119.06309,1616604124.88344,10.565701484680199,1616604124.88193,1616604144.45937,2.19173789024353,1616604144.4559,1616604114.19645,3.8538789749145494,1616604114.1946099,0.0401620864868164,1616604118.0644,h027.png,1616604118.0627198,high_cue,1.8509924411773702,164.517518285952,FIX,1616604120.86467,1616604120.86377,1616604122.71476,0,0,0,,,,0,0,Command Recieved: TRIGGER_AND_Response: RESULT_OK,,,1616604135.49001,1616604135.48878,low_stim,1.71772122383118,158.629377730657,FIX,1616604146.65865,1616604146.65672,1616604148.37444,4,2,5,high_cue,1616604216.4928901,1616604216.48276,398.52553033828696,-2,1616603817.9649198,low_stim,pain,1616603817.95723,4,9,10
