event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
8.00440001487732	11.238960027694702	21.28802990913391	33.41401982307434	low_cue	med_stim	3.17289304733276	-15.149391913581539	3.4518492221832298	-6.763337752128319	-1	0	-2
40.70010995864868	43.60120987892151	53.6874897480011	61.60802984237671	high_cue	low_stim	4.0	0.0	3.1540699005127	-23.12662063625562	1	-1	1
70.79483985900879	73.7126100063324	90.88775992393494	102.90700006484985	high_cue	high_stim	3.651553153991701	-5.112624786184234	4.0	0.0	1	1	1
108.79255986213684	111.59361982345581	119.28741002082825	126.79936981201172	low_cue	med_stim	2.1523015499115	-8.667027309314633	4.0	0.0	-1	0	-2
134.10213971138	135.70273971557617	145.79225993156433	153.4094398021698	high_cue	low_stim	2.0013735294342	-0.23499100390693428	2.5031201839447	11.087849183123176	1	-1	1
164.59700989723206	166.89787983894348	173.88674998283386	189.7065098285675	low_cue	high_stim	4.0	0.0	2.7895314693450897	8.21533552701188	-1	1	1
196.99259996414185	198.9933500289917	208.4866600036621	220.70156002044678	low_cue	low_stim	3.5194644927978502	-6.2079025249187225	2.93466758728027	10.586773678248875	-1	-1	1
225.50337982177734	227.90428972244263	237.3868498802185	247.51169991493225	high_cue	med_stim	4.0	0.0	4.0	0.0	1	0	-2
255.09789991378784	257.098659992218	264.78692984580994	278.30667996406555	low_cue	high_stim	4.0	0.0	4.0	0.0	-1	1	1
288.59389996528625	291.49498987197876	301.6866898536682	311.9027099609375	high_cue	med_stim	4.0	0.0	4.0	0.0	1	0	-2
319.18880009651184	322.00652980804443	332.1869897842407	347.9996898174286	low_cue	low_stim	4.0	0.0	4.0	0.0	-1	-1	1
362.4884898662567	364.9060699939728	381.5866198539734	394.8006999492645	high_cue	high_stim	2.25107216835022	35.37193753790607	4.0	0.0	1	1	1
