event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
5.683890104293823	8.301550149917603	12.921509981155396	23.89075994491577	high_cue	high_stim	1.98919773101807	34.32125982854751	3.9349176883697496	52.59207720018096	1	1	1
28.992680072784424	31.993809938430786	41.95553016662598	55.185890197753906	low_cue	high_stim	3.21804523468018	-19.618629903731694	4.0	0.0	-1	1	1
59.78763008117676	62.1885302066803	67.22199010848999	81.69589018821716	low_cue	high_stim	1.88584160804749	-29.947117717086897	3.5681452751159703	-6.589757262769034	-1	1	1
94.88419008255005	97.30177021026611	102.51033997535706	115.391930103302	high_cue	high_stim	2.8895583152771	24.765681925694494	2.78458166122437	37.88897985955156	1	1	1
119.99365997314453	122.99479007720947	138.2150800228119	151.48887014389038	low_cue	low_stim	2.35110259056091	-19.751769504948392	3.76927018165588	-12.831198274591536	-1	-1	1
162.39298009872437	165.39410996437073	189.11320996284485	207.79343008995056	high_cue	low_stim	3.16800212860107	11.787404787706208	2.98462319374084	-17.940729285331336	1	-1	1
215.39630007743835	217.59713006019592	225.03550004959106	240.58913016319275	low_cue	med_stim	3.0679690837860094	-35.0682738888955	4.0	0.0	-1	0	-2
251.69332027435303	254.2943000793457	258.9195399284363	270.08358001708984	high_cue	med_stim	4.0	0.0	3.52491927146912	-18.870293478376038	1	0	-2
279.98732018470764	281.8880400657654	287.929740190506	299.2946000099182	high_cue	med_stim	3.75389909744263	12.705637490360004	2.88467645645142	-0.7012605513939363	1	0	-2
308.3813600540161	311.3991599082947	317.00944995880127	331.490070104599	low_cue	med_stim	4.0	0.0	3.5687873363494904	0.7713646654355628	-1	0	-2
341.09369015693665	342.9944100379944	352.941180229187	364.6859202384949	high_cue	low_stim	2.25096821784973	20.805806982354312	4.0	0.0	1	-1	1
374.28954005241394	376.1902599334717	381.03340005874634	394.9973499774933	low_cue	low_stim	4.0	0.0	2.56782102584839	-34.319182872706236	-1	-1	1
