sub	ses	runtype	tr_0	tr_1	tr_2	tr_3	tr_4	tr_5	tr_6	tr_7	tr_8	tr_9	tr_10	tr_11	tr_12	tr_13	tr_14	tr_15	tr_16	tr_17	tr_18	tr_19
sub-0037	ses-01	pain	-0.3770310527657396	0.335949081458611	-0.011392755103715492	0.1375129032784964	-0.13382155448040042	0.12042778012092431	0.24529903942747724	0.006322524343601198	0.2828204041787298	-0.5144854097340077	0.6313890760469251	-0.24203692139741223	-0.07936892914827282	0.19300416428784617	0.014547249881471646	-0.5429409921029696	0.4348671795798169	-0.018611392953737416	0.11935560157868554	-0.1577436315276058
sub-0037	ses-03	pain	-0.3296463316669999	0.10303641888729356	0.3898308539376561	-0.2536395534772419	-0.021632501449432448	0.25122641641965326	-0.28634160518954527	0.021251095616863086	0.16555321499029443	-0.3103137194658248	-0.04327839516883316	0.03629123381207621	0.2928606765330587	-0.25041703305246377	0.4237241169585957	-0.5087693348064157	0.4144826861780978	-0.36843235653140677	-0.05284129089841639	0.1309537817416826
sub-0037	ses-04	pain	0.04042048731216701	-0.2982481797611214	0.14326761537059673	0.08931400421237937	-0.12895522810871038	0.8963026341850415	-0.6490710221617287	0.27072563127175014	-0.4095754029016216	0.15692185019834956	0.3630783366624396	-0.354924094365151	0.09921879750909005	0.5116811602645611	-0.3896148121150275	0.23613274329807632	0.3571635350817761	-0.26264399595538457	-0.045494335626875514	-0.33194273931676244
