"task","subj","rand_intercept","rand_cue","rand_stimulus_linear","rand_stimulus_quad","rand_int_cue_stimlin","rand_int_cue_stimquad","fix_intercept","fix_cue","fix_stimulus_linear","fix_stimulus_quad","fix_int_cue_stimlin","fix_int_cue_stimquad"
"cognitive","16",-26.4525076997475,3.47597967963335,-5.29315755236241,-2.11234709547879,0.449533076488655,-8.67283629714969,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","19",-17.3465546587224,0.603605180171754,-3.63182038400127,-0.777713117328937,-0.245295062531661,-5.9292258500958,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","14",-16.7135758362891,2.82304055490087,-3.28426206766018,-1.56186794140603,0.486037008829075,-5.38930658443189,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","9",-16.1087042175829,1.29143634211857,-3.30253521406194,-0.987170624673583,0.00776700983820635,-5.40060743459376,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","29",-16.0681807056648,3.80778119012388,-3.05251171667061,-1.89804238219442,0.819763414596102,-5.02331337187607,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","10",-14.2315455568672,0.926528260927366,-2.93825764094667,-0.794408644212854,-0.0622416483864148,-4.80222210718929,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","2",-12.2131779448833,0.801395794491612,-2.5209426862872,-0.684015624316756,-0.051392089238546,-4.12024971965243,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","18",-5.44268179345523,3.24725152984701,-0.846171639671324,-1.35249608398608,0.908526320008931,-1.41895355930622,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","21",-3.50378744533292,2.39831192727107,-0.515198492494341,-0.982283829865252,0.684090488444033,-0.869026753613953,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","25",-0.835841191980785,-0.246445333073044,-0.201432722052615,0.0624040148466122,-0.100613930026223,-0.325470996388938,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","3",-0.59507199920913,-1.1266755011148,-0.234663606203566,0.389245857207106,-0.37819121763042,-0.369026990318954,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","26",-0.594158462225153,3.32383439678789,0.192488440590672,-1.22403817034563,1.05614244873181,0.273729305977125,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","31",0.499845723907198,-0.358289085882587,0.0719497012025496,0.145989332116791,-0.102800160093627,0.121639883947665,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","30",1.15133653211135,0.101273740798678,0.254612402285122,0.00038457231378529,0.0618314680525014,0.413940070663576,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","33",1.89220678658996,-3.50560070518287,0.0661781688736288,1.33175361216987,-1.081811815197,0.150236857479057,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","24",2.88906747677591,-0.0606278868518378,0.608707897620543,0.115064124438209,0.0537124774814817,0.993271646896461,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","28",2.94779604267133,-0.164722367521854,0.611213053213598,0.154688767215749,0.02165548336261,0.998616073329655,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","98",3.22360052105533,-1.23650083685864,0.567058918406416,0.552098398292395,-0.316767129884955,0.939558836990409,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","20",6.21331200009045,-1.63088604271597,1.16515506489103,0.791391457800409,-0.368064014084404,1.91955938278401,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","35",8.13574163875165,1.84538652936375,1.90756125728623,-0.406823415224911,0.801017524079332,3.0881307498917,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","8",8.93463791852224,1.30853163394121,2.02598955133793,-0.18647142738912,0.64825408423553,3.28771750076908,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","15",11.3489046776747,-3.97967515982859,2.03219944775646,1.80829671771045,-0.99481886523145,3.36170179770437,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","6",12.8401607182136,-1.94328992018227,2.5447594870196,1.11815824000118,-0.300721538961847,4.17286994012088,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","7",13.5830894605684,-3.03712488079343,2.59784827794369,1.53860969668941,-0.634404607909603,4.27264657291342,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","32",16.6843265934154,-4.56240084345619,3.11117577048254,2.19144524846457,-1.0473398924854,5.12808187569065,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","5",19.0785272694826,-2.70866512533304,3.7982762614489,1.59660753054121,-0.389214770237138,6.22605845106825,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
"cognitive","23",20.6832341521261,-1.3934530715811,4.2657800220524,1.17154078661419,0.0753459377505694,6.97248071838935,4.10220015848611,-7.5212249375383,11.8559574196181,2.75775202782739,-3.62574963862972,2.70074669805175
