"task","subj","rand_intercept","rand_cue","rand_ses","rand_int_cue_ses","fix_intercept","fix_cue","fix_stimulus_linear","fix_ses","fix_stimulus_quad","fix_int_cue_stimlin","fix_int_cue_ses","fix_int_ses_stimlin","fix_int_cue_stimquad","fix_int_ses_stimquad","fix_int_ses_cue_stimlin","fix_int_ses_cue_stimquad"
"vicarious","18",-1.27027396075118,1.267318492946,-1.13313883265894,0.104504930078093,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","31",-0.765455897153825,3.12419372856053,3.6719961250276,-2.1949417487204,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","9",-0.273446660968486,-3.28098950483704,-1.31308454010404,1.42972117656489,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","19",0.195685749320303,0.323853588242792,-3.57073652351838,1.19479445166414,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","24",1.2798100352998,-4.0705309646016,-0.108931596515399,1.14983805603577,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","98",4.28983349188066,-3.67550687306062,-1.11025044402599,1.26616045375467,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","35",4.35564588936613,3.58009964150604,-0.941703361075697,-0.87852703609438,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","33",4.39662915879731,-4.09124213078065,0.0177050052307997,0.971113661524787,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","26",5.85781930462155,-2.8939995512983,0.965756660970529,0.218589958921599,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","7",5.87848671956687,2.69683364133845,0.76367389688243,-1.31215082160858,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","25",6.34239743562618,-0.487526207708669,-1.85460105654044,0.530904102889735,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","28",8.21071455350228,-11.2027103314401,-1.87699664194712,3.52851333324487,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","32",9.80862927455891,-7.199327302375,-0.777403510113436,1.91021879050899,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","15",10.8920851425856,-10.9985436713565,-2.71982214348375,3.65664700771293,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","23",11.6013985395013,-8.95711764056171,-5.85759637932048,4.17887932907361,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","10",12.8906431946923,-9.8778286598862,-3.32176671454381,3.46488756770592,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
"vicarious","3",20.0044523651329,13.7290426767109,-9.6712305545917,-1.31580013786271,-1.29356430899005,-10.0776128284282,20.8573647166276,2.02280180743331,-6.4240212931465,-9.04982769402396,1.07422762481935,2.72926801655369,7.2495823222328,0.0507555829007852,1.22572049962774,-2.02941806903747
