event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
3.3898699283599854	6.1075499057769775	18.512179851531982	32.600769996643066	low_cue	high_stim	1.03389048576355	36.3648998459456	2.15335536003113	89.7698977049028	-1	1	1
41.604130029678345	44.7052800655365	55.192529916763306	69.29778981208801	high_cue	med_stim	2.23429918289185	85.2755483028291	3.20643401145935	123.371052005753	1	0	-2
78.4011800289154	81.5023398399353	88.00476002693176	97.79173994064331	low_cue	low_stim	3.00206565856934	19.529639414774998			-1	-1	1
105.89476990699768	107.39532995223999	114.1978600025177	128.00301003456116	low_cue	low_stim	1.02549314498901	8.096537167888451	2.3344480991363503	54.6807988593851	-1	-1	1
137.1064100265503	140.20756006240845	149.91118001937866	159.89823985099792	high_cue	low_stim	2.63455748558044	27.407575437818398	3.92257857322693	49.6804436182533	1	-1	1
169.00163006782532	171.0023798942566	177.50481009483337	187.29179000854492	high_cue	med_stim	3.38512754440308	62.24145939894	2.11764788627625	41.250935477652	1	0	-2
194.3944399356842	196.39517998695374	209.40002989768982	222.30484986305237	high_cue	low_stim	2.19228982925415	73.65182845264879	1.90087413787842	9.9546069435557	1	-1	1
234.79284000396729	237.29377007484436	251.2989900112152	262.7032399177551	low_cue	high_stim	1.49373197555542	8.49588587835202	3.3347549438476602	55.7995158697315	-1	1	1
271.78996992111206	274.8911199569702	286.5954899787903	294.3983998298645	low_cue	med_stim	2.21781826019287	29.100477411543398	3.1226043701171897	78.08697633159929	-1	0	-2
299.9004499912262	301.8011600971222	315.489599943161	326.11021995544434	low_cue	med_stim			2.18431186676025	15.2754869139001	-1	0	-2
337.89794993400574	340.5989599227905	348.00171995162964	355.5045199394226	high_cue	high_stim	1.0719575881958001	95.7794858251559	2.16761589050293	68.1550857539656	1	1	1
362.59048986434937	364.7913200855255	378.49642992019653	394.60242986679077	high_cue	high_stim	2.55115556716919	89.7661409741267			1	1	1
